Betamv, Betapv,V,Rs,Rv,P
0,0 ,0.791493, 0.0113298,0.002,0.0133298
0.01,0 ,0.791484, 0.0113325,0.00201561,0.0133482
0.02,0 ,0.791474, 0.0113353,0.00203162,0.0133669
0.03,0 ,0.791464, 0.0113381,0.00204806,0.0133862
0.04,0 ,0.791454, 0.011341,0.00206493,0.0134059
0.05,0 ,0.791443, 0.0113439,0.00208227,0.0134262
0.06,0 ,0.791432, 0.0113469,0.00210009,0.013447
0.07,0 ,0.791421, 0.0113499,0.00211841,0.0134684
0.08,0 ,0.791409, 0.0113531,0.00213726,0.0134903
0.09,0 ,0.791397, 0.0113563,0.00215667,0.0135129
0.1,0 ,0.791384, 0.0113595,0.00217665,0.0135362
0.11,0 ,0.79137, 0.0113629,0.00219724,0.0135601
0.12,0 ,0.791357, 0.0113663,0.00221847,0.0135847
0.13,0 ,0.791342, 0.0113698,0.00224037,0.0136101
0.14,0 ,0.791327, 0.0113734,0.00226297,0.0136363
0.15,0 ,0.791312, 0.011377,0.00228632,0.0136634
0.16,0 ,0.791295, 0.0113808,0.00231045,0.0136913
0.17,0 ,0.791278, 0.0113847,0.00233541,0.0137201
0.18,0 ,0.791261, 0.0113886,0.00236125,0.0137499
0.19,0 ,0.791242, 0.0113927,0.002388,0.0137807
0.2,0 ,0.791223, 0.0113969,0.00241574,0.0138127
0.21,0 ,0.791202, 0.0114013,0.0024445,0.0138458
0.22,0 ,0.791181, 0.0114057,0.00247437,0.0138801
0.23,0 ,0.791159, 0.0114103,0.00250541,0.0139157
0.24,0 ,0.791135, 0.011415,0.0025377,0.0139527
0.25,0 ,0.791111, 0.0114199,0.0025713,0.0139912
0.26,0 ,0.791085, 0.011425,0.00260633,0.0140313
0.27,0 ,0.791058, 0.0114302,0.00264286,0.0140731
0.28,0 ,0.791029, 0.0114356,0.00268102,0.0141166
0.29,0 ,0.790999, 0.0114412,0.00272091,0.0141621
0.3,0 ,0.790967, 0.0114471,0.00276266,0.0142097
0.31,0 ,0.790933, 0.0114531,0.00280643,0.0142595
0.32,0 ,0.790897, 0.0114594,0.00285236,0.0143117
0.33,0 ,0.790859, 0.0114659,0.00290062,0.0143666
0.34,0 ,0.790819, 0.0114728,0.00295143,0.0144242
0.35,0 ,0.790776, 0.0114799,0.00300498,0.0144849
0.36,0 ,0.790731, 0.0114874,0.00306153,0.0145489
0.37,0 ,0.790682, 0.0114952,0.00312134,0.0146165
