Betamv, Betapv,V,Rs,Rv,P
0,0 ,0.984623, 0.0133772,0.002,0.0153772
0.01,0 ,0.984521, 0.0133944,0.00208418,0.0154786
0.02,0 ,0.984417, 0.0134117,0.00217144,0.0155832
0.03,0 ,0.984309, 0.0134292,0.00226194,0.0156912
0.04,0 ,0.984197, 0.0134469,0.00235586,0.0158027
0.05,0 ,0.984082, 0.0134647,0.00245338,0.0159181
0.06,0 ,0.983963, 0.0134826,0.0025547,0.0160373
0.07,0 ,0.983839, 0.0135008,0.00266002,0.0161608
0.08,0 ,0.983711, 0.013519,0.00276959,0.0162886
0.09,0 ,0.983579, 0.0135375,0.00288364,0.0164211
0.1,0 ,0.983441, 0.0135561,0.00300244,0.0165586
0.11,0 ,0.983299, 0.0135749,0.00312626,0.0167012
0.12,0 ,0.983151, 0.0135939,0.00325543,0.0168493
0.13,0 ,0.982997, 0.013613,0.00339027,0.0170033
0.14,0 ,0.982837, 0.0136323,0.00353115,0.0171635
0.15,0 ,0.98267, 0.0136518,0.00367845,0.0173303
0.16,0 ,0.982496, 0.0136715,0.0038326,0.0175041
0.17,0 ,0.982315, 0.0136914,0.00399406,0.0176854
0.18,0 ,0.982125, 0.0137114,0.00416335,0.0178748
0.19,0 ,0.981927, 0.0137317,0.004341,0.0180727
0.2,0 ,0.98172, 0.0137521,0.00452764,0.0182798
0.21,0 ,0.981503, 0.0137728,0.00472392,0.0184967
0.22,0 ,0.981276, 0.0137936,0.00493056,0.0187242
0.23,0 ,0.981037, 0.0138147,0.00514839,0.0189631
0.24,0 ,0.980786, 0.0138359,0.00537828,0.0192142
0.25,0 ,0.980521, 0.0138574,0.00562123,0.0194786
0.26,0 ,0.980243, 0.0138791,0.00587831,0.0197574
0.27,0 ,0.979948, 0.013901,0.00615075,0.0200517
0.28,0 ,0.979637, 0.0139231,0.00643991,0.020363
0.29,0 ,0.979307, 0.0139454,0.00674731,0.0206927
0.3,0 ,0.978957, 0.013968,0.00707465,0.0210426
0.31,0 ,0.978585, 0.0139908,0.00742385,0.0214146
0.32,0 ,0.978189, 0.0140138,0.00779709,0.0218109
0.33,0 ,0.977766, 0.0140371,0.00819683,0.0222339
0.34,0 ,0.977314, 0.0140606,0.00862589,0.0226865
0.35,0 ,0.976828, 0.0140844,0.00908746,0.0231718
0.36,0 ,0.976306, 0.0141084,0.00958525,0.0236936
0.37,0 ,0.975744, 0.0141326,0.0101235,0.0242561
0.38,0 ,0.975136, 0.0141571,0.0107071,0.0248643
0.39,0 ,0.974476, 0.0141819,0.0113419,0.0255238
0.4,0 ,0.973758, 0.0142069,0.0120346,0.0262415
0.41,0 ,0.972975, 0.0142323,0.012793,0.0270253
0.42,0 ,0.972115, 0.0142578,0.0136267,0.0278845
0.43,0 ,0.97117, 0.0142837,0.0145467,0.0288304
0.44,0 ,0.970124, 0.0143098,0.0155665,0.0298764
0.45,0 ,0.968961, 0.0143363,0.0167025,0.0310388
0.46,0 ,0.967663, 0.014363,0.0179744,0.0323374
0.47,0 ,0.966203, 0.01439,0.0194065,0.0337965
0.48,0 ,0.964554, 0.0144173,0.0210289,0.0354463
0.49,0 ,0.962676, 0.014445,0.0228791,0.0373241
0.5,0 ,0.960523, 0.0144729,0.0250042,0.0394771
0.51,0 ,0.958035, 0.0145011,0.0274635,0.0419647
0.52,0 ,0.955138, 0.0145297,0.0303327,0.0448624
0.53,0 ,0.951733, 0.0145586,0.0337079,0.0482665
0.54,0 ,0.947701, 0.0145878,0.0377113,0.0522991
0.55,0 ,0.942886, 0.0146174,0.0424964,0.0571138
0.56,0 ,0.9371, 0.0146473,0.0482523,0.0628996
0.57,0 ,0.93012, 0.0146776,0.0552024,0.0698799
0.58,0 ,0.9217, 0.0147082,0.0635918,0.0783
0.59,0 ,0.911603, 0.0147391,0.0736574,0.0883966
0.6,0 ,0.899653, 0.0147705,0.0855769,0.100347
0.61,0 ,0.885788, 0.0148021,0.0994102,0.114212
0.62,0 ,0.870105, 0.0148342,0.115061,0.129895
0.63,0 ,0.852849, 0.0148667,0.132285,0.147151
0.64,0 ,0.834361, 0.0148995,0.15074,0.165639
0.65,0 ,0.815009, 0.0149327,0.170058,0.184991
0.66,0 ,0.795134, 0.0149663,0.189899,0.204866
0.67,0 ,0.775022, 0.0150004,0.209978,0.224978
0.68,0 ,0.754894, 0.0150348,0.230071,0.245106
0.69,0 ,0.734919, 0.0150696,0.250012,0.265081
0.7,0 ,0.715216, 0.0151049,0.269679,0.284784
0.71,0 ,0.695871, 0.0151406,0.288989,0.304129
0.72,0 ,0.67694, 0.0151767,0.307883,0.32306
0.73,0 ,0.658462, 0.0152133,0.326325,0.341538
0.74,0 ,0.640459, 0.0152503,0.344291,0.359541
0.75,0 ,0.622944, 0.0152877,0.361768,0.377056
0.76,0 ,0.605921, 0.0153256,0.378753,0.394079
0.77,0 ,0.589389, 0.015364,0.395246,0.410611
0.78,0 ,0.573344, 0.0154029,0.411253,0.426656
0.79,0 ,0.557777, 0.0154422,0.42678,0.442223
0.8,0 ,0.542679, 0.015482,0.441839,0.457321
0.81,0 ,0.528038, 0.0155222,0.45644,0.471962
0.82,0 ,0.513842, 0.015563,0.470595,0.486158
0.83,0 ,0.500079, 0.0156042,0.484317,0.499921
0.84,0 ,0.486735, 0.015646,0.497619,0.513265
0.85,0 ,0.473797, 0.0156882,0.510514,0.526203
0.86,0 ,0.461253, 0.015731,0.523016,0.538747
0.87,0 ,0.44909, 0.0157743,0.535136,0.55091
0.88,0 ,0.437294, 0.0158181,0.546887,0.562706
0.89,0 ,0.425854, 0.0158624,0.558283,0.574146
0.9,0 ,0.414758, 0.0159073,0.569335,0.585242
0.91,0 ,0.403993, 0.0159527,0.580054,0.596007
0.92,0 ,0.393549, 0.0159986,0.590453,0.606451
0.93,0 ,0.383414, 0.0160451,0.600541,0.616586
0.94,0 ,0.373578, 0.0160921,0.61033,0.626422
0.95,0 ,0.36403, 0.0161396,0.61983,0.63597
0.96,0 ,0.354762, 0.0161878,0.629051,0.645238
0.97,0 ,0.345762, 0.0162364,0.638002,0.654238
0.98,0 ,0.337022, 0.0162857,0.646692,0.662978
0.99,0 ,0.328534, 0.0163355,0.655131,0.671466
1,0 ,0.320288, 0.0163859,0.663326,0.679712
0,0.01 ,0.984556, 0.0133907,0.00205315,0.0154438
0.01,0.01 ,0.984455, 0.0134079,0.00213732,0.0155452
0.02,0.01 ,0.98435, 0.0134252,0.00222457,0.0156498
0.03,0.01 ,0.984242, 0.0134427,0.00231506,0.0157577
0.04,0.01 ,0.984131, 0.0134603,0.00240897,0.0158693
0.05,0.01 ,0.984015, 0.0134781,0.00250648,0.0159846
0.06,0.01 ,0.983896, 0.0134961,0.00260779,0.0161039
0.07,0.01 ,0.983773, 0.0135142,0.00271311,0.0162273
0.08,0.01 ,0.983645, 0.0135325,0.00282266,0.0163551
0.09,0.01 ,0.983512, 0.0135509,0.0029367,0.0164876
0.1,0.01 ,0.983375, 0.0135695,0.00305549,0.016625
0.11,0.01 ,0.983232, 0.0135883,0.0031793,0.0167676
0.12,0.01 ,0.983084, 0.0136073,0.00330845,0.0169157
0.13,0.01 ,0.98293, 0.0136264,0.00344328,0.0170697
0.14,0.01 ,0.98277, 0.0136457,0.00358414,0.0172299
0.15,0.01 ,0.982603, 0.0136652,0.00373142,0.0173967
0.16,0.01 ,0.98243, 0.0136849,0.00388555,0.0175705
0.17,0.01 ,0.982248, 0.0137048,0.00404699,0.0177518
0.18,0.01 ,0.982059, 0.0137248,0.00421626,0.0179411
0.19,0.01 ,0.981861, 0.0137451,0.00439389,0.018139
0.2,0.01 ,0.981654, 0.0137655,0.0045805,0.018346
0.21,0.01 ,0.981437, 0.0137862,0.00477675,0.0185629
0.22,0.01 ,0.98121, 0.013807,0.00498337,0.0187904
0.23,0.01 ,0.980971, 0.0138281,0.00520116,0.0190292
0.24,0.01 ,0.98072, 0.0138493,0.00543102,0.0192803
0.25,0.01 ,0.980455, 0.0138708,0.00567392,0.0195447
0.26,0.01 ,0.980177, 0.0138924,0.00593096,0.0198234
0.27,0.01 ,0.979882, 0.0139143,0.00620336,0.0201177
0.28,0.01 ,0.979571, 0.0139364,0.00649247,0.0204289
0.29,0.01 ,0.979241, 0.0139588,0.0067998,0.0207586
0.3,0.01 ,0.978892, 0.0139813,0.00712708,0.0211084
0.31,0.01 ,0.97852, 0.0140041,0.00747621,0.0214803
0.32,0.01 ,0.978123, 0.0140272,0.00784937,0.0218765
0.33,0.01 ,0.977701, 0.0140504,0.00824903,0.0222995
0.34,0.01 ,0.977248, 0.0140739,0.00867799,0.0227519
0.35,0.01 ,0.976763, 0.0140977,0.00913946,0.0232371
0.36,0.01 ,0.976241, 0.0141217,0.00963712,0.0237588
0.37,0.01 ,0.975679, 0.0141459,0.0101752,0.0243212
0.38,0.01 ,0.975071, 0.0141704,0.0107587,0.0249292
0.39,0.01 ,0.974411, 0.0141952,0.0113933,0.0255885
0.4,0.01 ,0.973694, 0.0142202,0.0120858,0.026306
0.41,0.01 ,0.97291, 0.0142455,0.012844,0.0270895
0.42,0.01 ,0.972052, 0.0142711,0.0136773,0.0279485
0.43,0.01 ,0.971106, 0.014297,0.014597,0.028894
0.44,0.01 ,0.97006, 0.0143231,0.0156165,0.0299396
0.45,0.01 ,0.968898, 0.0143495,0.016752,0.0311016
0.46,0.01 ,0.9676, 0.0143763,0.0180234,0.0323996
0.47,0.01 ,0.966142, 0.0144033,0.0194549,0.0338581
0.48,0.01 ,0.964493, 0.0144306,0.0210765,0.0355071
0.49,0.01 ,0.962616, 0.0144582,0.0229258,0.037384
0.5,0.01 ,0.960464, 0.0144861,0.0250496,0.0395358
0.51,0.01 ,0.957978, 0.0145144,0.0275076,0.042022
0.52,0.01 ,0.955082, 0.0145429,0.030375,0.0449179
0.53,0.01 ,0.95168, 0.0145718,0.0337479,0.0483198
0.54,0.01 ,0.94765, 0.0146011,0.0377485,0.0523495
0.55,0.01 ,0.942839, 0.0146306,0.04253,0.0571606
0.56,0.01 ,0.937058, 0.0146605,0.0482814,0.0629419
0.57,0.01 ,0.930083, 0.0146908,0.0552258,0.0699165
0.58,0.01 ,0.92167, 0.0147214,0.0636083,0.0783296
0.59,0.01 ,0.911582, 0.0147523,0.0736657,0.0884181
0.6,0.01 ,0.89964, 0.0147836,0.0855761,0.10036
0.61,0.01 ,0.885785, 0.0148153,0.0993999,0.114215
0.62,0.01 ,0.870111, 0.0148474,0.115042,0.129889
0.63,0.01 ,0.852863, 0.0148798,0.132257,0.147137
0.64,0.01 ,0.834383, 0.0149126,0.150705,0.165617
0.65,0.01 ,0.815037, 0.0149458,0.170017,0.184963
0.66,0.01 ,0.795167, 0.0149795,0.189854,0.204833
0.67,0.01 ,0.775057, 0.0150135,0.209929,0.224943
0.68,0.01 ,0.754932, 0.0150479,0.23002,0.245068
0.69,0.01 ,0.734959, 0.0150827,0.249958,0.265041
0.7,0.01 ,0.715258, 0.015118,0.269624,0.284742
0.71,0.01 ,0.695913, 0.0151537,0.288933,0.304087
0.72,0.01 ,0.676983, 0.0151898,0.307827,0.323017
0.73,0.01 ,0.658505, 0.0152263,0.326269,0.341495
0.74,0.01 ,0.640502, 0.0152633,0.344234,0.359498
0.75,0.01 ,0.622987, 0.0153008,0.361712,0.377013
0.76,0.01 ,0.605964, 0.0153387,0.378697,0.394036
0.77,0.01 ,0.589433, 0.015377,0.39519,0.410567
0.78,0.01 ,0.573387, 0.0154158,0.411197,0.426613
0.79,0.01 ,0.55782, 0.0154551,0.426725,0.44218
0.8,0.01 ,0.542721, 0.0154949,0.441784,0.457279
0.81,0.01 ,0.52808, 0.0155352,0.456385,0.47192
0.82,0.01 ,0.513883, 0.0155759,0.470541,0.486117
0.83,0.01 ,0.500119, 0.0156172,0.484263,0.499881
0.84,0.01 ,0.486775, 0.0156589,0.497566,0.513225
0.85,0.01 ,0.473837, 0.0157012,0.510462,0.526163
0.86,0.01 ,0.461293, 0.0157439,0.522963,0.538707
0.87,0.01 ,0.449129, 0.0157872,0.535084,0.550871
0.88,0.01 ,0.437333, 0.015831,0.546836,0.562667
0.89,0.01 ,0.425892, 0.0158753,0.558232,0.574108
0.9,0.01 ,0.414795, 0.0159201,0.569285,0.585205
0.91,0.01 ,0.40403, 0.0159655,0.580005,0.59597
0.92,0.01 ,0.393585, 0.0160114,0.590403,0.606415
0.93,0.01 ,0.38345, 0.0160579,0.600492,0.61655
0.94,0.01 ,0.373613, 0.0161049,0.610282,0.626387
0.95,0.01 ,0.364065, 0.0161524,0.619782,0.635935
0.96,0.01 ,0.354796, 0.0162005,0.629004,0.645204
0.97,0.01 ,0.345796, 0.0162492,0.637955,0.654204
0.98,0.01 ,0.337056, 0.0162984,0.646646,0.662944
0.99,0.01 ,0.328567, 0.0163482,0.655085,0.671433
1,0.01 ,0.320321, 0.0163986,0.663281,0.679679
0,0.02 ,0.984488, 0.0134043,0.00210804,0.0155123
0.01,0.02 ,0.984386, 0.0134214,0.0021922,0.0156136
0.02,0.02 ,0.984282, 0.0134388,0.00227944,0.0157182
0.03,0.02 ,0.984174, 0.0134562,0.00236993,0.0158262
0.04,0.02 ,0.984062, 0.0134739,0.00246383,0.0159377
0.05,0.02 ,0.983947, 0.0134917,0.00256133,0.016053
0.06,0.02 ,0.983828, 0.0135096,0.00266263,0.0161723
0.07,0.02 ,0.983704, 0.0135278,0.00276794,0.0162957
0.08,0.02 ,0.983576, 0.013546,0.00287748,0.0164235
0.09,0.02 ,0.983444, 0.0135645,0.0029915,0.016556
0.1,0.02 ,0.983307, 0.0135831,0.00311027,0.0166934
0.11,0.02 ,0.983164, 0.0136019,0.00323408,0.016836
0.12,0.02 ,0.983016, 0.0136208,0.00336321,0.0169841
0.13,0.02 ,0.982862, 0.01364,0.00349802,0.017138
0.14,0.02 ,0.982702, 0.0136593,0.00363887,0.0172981
0.15,0.02 ,0.982535, 0.0136788,0.00378613,0.0174649
0.16,0.02 ,0.982361, 0.0136985,0.00394024,0.0176387
0.17,0.02 ,0.98218, 0.0137183,0.00410166,0.01782
0.18,0.02 ,0.981991, 0.0137384,0.0042709,0.0180093
