Betamv, Betapv,V,Rs,Rv,P
0,0 ,0.959547, 0.0384531,0.002,0.0404531
0.01,0 ,0.959239, 0.0385018,0.0022596,0.0407614
0.02,0 ,0.958921, 0.0385508,0.00252867,0.0410795
0.03,0 ,0.958592, 0.0386,0.00280768,0.0414077
0.04,0 ,0.958253, 0.0386495,0.00309713,0.0417467
0.05,0 ,0.957903, 0.0386993,0.00339757,0.0420968
0.06,0 ,0.957541, 0.0387493,0.00370955,0.0424588
0.07,0 ,0.957167, 0.0387995,0.0040337,0.0428332
0.08,0 ,0.956779, 0.03885,0.00437068,0.0432207
0.09,0 ,0.956378, 0.0389008,0.00472118,0.043622
0.1,0 ,0.955962, 0.0389518,0.00508595,0.0440378
0.11,0 ,0.955531, 0.0390031,0.00546581,0.0444689
0.12,0 ,0.955084, 0.0390547,0.00586163,0.0449163
0.13,0 ,0.954619, 0.0391065,0.00627434,0.0453809
0.14,0 ,0.954136, 0.0391586,0.00670494,0.0458636
0.15,0 ,0.953634, 0.039211,0.00715454,0.0463655
0.16,0 ,0.953112, 0.0392636,0.0076243,0.0468879
0.17,0 ,0.952568, 0.0393165,0.0081155,0.047432
0.18,0 ,0.952001, 0.0393697,0.00862952,0.0479992
0.19,0 ,0.951409, 0.0394231,0.00916784,0.048591
0.2,0 ,0.950791, 0.0394769,0.00973211,0.049209
0.21,0 ,0.950145, 0.0395309,0.0103241,0.049855
0.22,0 ,0.949469, 0.0395852,0.0109457,0.0505309
0.23,0 ,0.948761, 0.0396397,0.0115991,0.0512388
0.24,0 ,0.948019, 0.0396946,0.0122865,0.0519811
0.25,0 ,0.94724, 0.0397497,0.0130105,0.0527602
0.26,0 ,0.946421, 0.0398051,0.0137739,0.053579
0.27,0 ,0.94556, 0.0398608,0.0145796,0.0544405
0.28,0 ,0.944652, 0.0399168,0.0154312,0.055348
0.29,0 ,0.943695, 0.0399731,0.0163322,0.0563053
0.3,0 ,0.942683, 0.0400297,0.0172868,0.0573165
0.31,0 ,0.941614, 0.0400866,0.0182995,0.0583861
