Betamv, Betapv,V,Rs,Rv,P
0,0 ,0.790841, 0.0175998,0.002,0.0195998
0.01,0 ,0.790689, 0.0178098,0.00216896,0.0199787
0.02,0 ,0.790528, 0.0180284,0.00234762,0.020376
0.03,0 ,0.790357, 0.0182563,0.00253674,0.0207931
0.04,0 ,0.790175, 0.0184941,0.00273714,0.0212313
0.05,0 ,0.789982, 0.0187426,0.00294974,0.0216923
0.06,0 ,0.789776, 0.0190024,0.00317554,0.0221779
0.07,0 ,0.789556, 0.0192744,0.00341566,0.0226901
0.08,0 ,0.789321, 0.0195596,0.00367134,0.0232309
0.09,0 ,0.78907, 0.0198589,0.00394394,0.0238029
0.1,0 ,0.7888, 0.0201736,0.00423501,0.0244086
0.11,0 ,0.788512, 0.0205048,0.00454624,0.025051
0.12,0 ,0.788202, 0.0208539,0.00487955,0.0257335
0.13,0 ,0.787869, 0.0212226,0.00523708,0.0264596
0.14,0 ,0.787509, 0.0216124,0.00562125,0.0272336
0.15,0 ,0.787121, 0.0220253,0.00603476,0.0280601
0.16,0 ,0.786702, 0.0224635,0.0064807,0.0289442
0.17,0 ,0.786247, 0.0229293,0.00696254,0.0298918
0.18,0 ,0.785754, 0.0234255,0.00748423,0.0309097
0.19,0 ,0.785217, 0.0239551,0.00805028,0.0320054
0.2,0 ,0.784631, 0.0245215,0.00866583,0.0331873
0.21,0 ,0.783991, 0.0251286,0.00933677,0.0344653
0.22,0 ,0.78329, 0.0257807,0.0100699,0.0358506
0.23,0 ,0.78252, 0.0264829,0.0108728,0.0373557
0.24,0 ,0.781672, 0.0272406,0.0117547,0.0389953
0.25,0 ,0.780736, 0.0280604,0.0127257,0.0407861
0.26,0 ,0.779701, 0.0289492,0.0137979,0.0427471
0.27,0 ,0.778551, 0.0299152,0.0149849,0.0449001
0.28,0 ,0.777272, 0.0309675,0.0163027,0.0472702
0.29,0 ,0.775846, 0.0321162,0.0177696,0.0498858
0.3,0 ,0.77425, 0.0333726,0.0194065,0.0527792
0.31,0 ,0.772463, 0.0347489,0.0212376,0.0559865
0.32,0 ,0.770455, 0.0362585,0.0232899,0.0595484
