Betamv, Betapv,V,Rs,Rv,P
0,0 ,0.948238, 0.0497619,0.002,0.0517619
0.01,0 ,0.948072, 0.0498127,0.00211524,0.0519279
0.02,0 ,0.947901, 0.0498641,0.00223508,0.0520992
0.03,0 ,0.947724, 0.0499164,0.00235977,0.0522762
0.04,0 ,0.947541, 0.0499695,0.00248957,0.052459
0.05,0 ,0.947352, 0.0500234,0.00262475,0.0526481
0.06,0 ,0.947156, 0.0500781,0.00276561,0.0528437
0.07,0 ,0.946954, 0.0501337,0.00291248,0.0530462
0.08,0 ,0.946744, 0.0501901,0.00306569,0.0532558
0.09,0 ,0.946527, 0.0502475,0.00322562,0.0534731
0.1,0 ,0.946302, 0.0503058,0.00339267,0.0536985
0.11,0 ,0.946068, 0.050365,0.00356725,0.0539323
0.12,0 ,0.945825, 0.0504252,0.00374984,0.054175
0.13,0 ,0.945573, 0.0504864,0.00394091,0.0544273
0.14,0 ,0.94531, 0.0505486,0.00414102,0.0546896
0.15,0 ,0.945037, 0.0506118,0.00435074,0.0549626
0.16,0 ,0.944753, 0.0506761,0.0045707,0.0552468
0.17,0 ,0.944457, 0.0507415,0.00480158,0.0555431
0.18,0 ,0.944148, 0.0508081,0.00504412,0.0558522
0.19,0 ,0.943825, 0.0508758,0.00529913,0.0561749
0.2,0 ,0.943488, 0.0509446,0.00556747,0.0565121
0.21,0 ,0.943135, 0.0510147,0.00585013,0.0568648
0.22,0 ,0.942766, 0.051086,0.00614813,0.0572341
0.23,0 ,0.942379, 0.0511586,0.00646263,0.0576212
0.24,0 ,0.941973, 0.0512325,0.00679489,0.0580274
0.25,0 ,0.941546, 0.0513077,0.0071463,0.058454
0.26,0 ,0.941097, 0.0513844,0.00751838,0.0589027
0.27,0 ,0.940625, 0.0514624,0.00791282,0.0593752
0.28,0 ,0.940127, 0.0515419,0.00833149,0.0598734
0.29,0 ,0.939601, 0.0516229,0.00877647,0.0603994
0.3,0 ,0.939045, 0.0517054,0.00925004,0.0609555
0.31,0 ,0.938456, 0.0517896,0.00975479,0.0615443
0.32,0 ,0.937831, 0.0518753,0.0102936,0.0621689
0.33,0 ,0.937168, 0.0519627,0.0108696,0.0628323
0.34,0 ,0.936462, 0.0520518,0.0114865,0.0635383
0.35,0 ,0.935709, 0.0521427,0.0121484,0.0642911
0.36,0 ,0.934905, 0.0522354,0.0128598,0.0650951
0.37,0 ,0.934044, 0.0523299,0.0136259,0.0659559
0.38,0 ,0.933121, 0.0524264,0.0144528,0.0668792
0.39,0 ,0.932128, 0.0525248,0.0153471,0.0678719
0.4,0 ,0.931058, 0.0526253,0.0163167,0.068942
0.41,0 ,0.929902, 0.0527278,0.0173705,0.0700983
0.42,0 ,0.928649, 0.0528325,0.0185187,0.0713512
0.43,0 ,0.927287, 0.0529393,0.0197733,0.0727127
0.44,0 ,0.925803, 0.0530485,0.0211483,0.0741967
0.45,0 ,0.92418, 0.0531599,0.0226596,0.0758195
0.46,0 ,0.9224, 0.0532738,0.0243264,0.0776001
0.47,0 ,0.920439, 0.05339,0.0261708,0.0795608
0.48,0 ,0.918272, 0.0535088,0.028219,0.0817279
0.49,0 ,0.915868, 0.0536302,0.0305021,0.0841324
0.5,0 ,0.913189, 0.0537543,0.0330567,0.086811
0.51,0 ,0.910193, 0.053881,0.0359261,0.0898071
0.52,0 ,0.906828, 0.0540106,0.0391615,0.0931721
0.53,0 ,0.903034, 0.054143,0.0428232,0.0969663
0.54,0 ,0.89874, 0.0542784,0.0469817,0.10126
0.55,0 ,0.893865, 0.0544168,0.0517181,0.106135
0.56,0 ,0.888317, 0.0545583,0.0571244,0.111683
0.57,0 ,0.881996, 0.0547029,0.0633014,0.118004
0.58,0 ,0.874794, 0.0548508,0.0703552,0.125206
0.59,0 ,0.866608, 0.0550019,0.0783898,0.133392
0.6,0 ,0.857347, 0.0551564,0.0874968,0.142653
0.61,0 ,0.846944, 0.0553144,0.0977419,0.153056
0.62,0 ,0.835373, 0.0554759,0.109152,0.164627
0.63,0 ,0.822656, 0.0556409,0.121703,0.177344
0.64,0 ,0.808871, 0.0558095,0.135319,0.191129
0.65,0 ,0.79414, 0.0559818,0.149878,0.20586
0.66,0 ,0.778621, 0.0561579,0.165222,0.221379
0.67,0 ,0.762485, 0.0563377,0.181177,0.237515
0.68,0 ,0.745909, 0.0565214,0.197569,0.254091
0.69,0 ,0.729055, 0.0567089,0.214236,0.270945
0.7,0 ,0.712067, 0.0569003,0.231033,0.287933
0.71,0 ,0.695067, 0.0570957,0.247838,0.304933
0.72,0 ,0.678154, 0.057295,0.264551,0.321846
0.73,0 ,0.661409, 0.0574983,0.281093,0.338591
0.74,0 ,0.644893, 0.0577056,0.297401,0.355107
