e1,e2,V,Rs,Rv,P
0,0 ,0.283632, 0.193543,0.522825,0.716368
0,0.01 ,0.283546, 0.193489,0.522966,0.716454
0,0.02 ,0.283459, 0.193435,0.523106,0.716541
0,0.03 ,0.283372, 0.193381,0.523247,0.716628
0,0.04 ,0.283285, 0.193327,0.523388,0.716715
0,0.05 ,0.283198, 0.193274,0.523529,0.716802
0,0.06 ,0.28311, 0.193221,0.523669,0.71689
0,0.07 ,0.283023, 0.193168,0.52381,0.716977
0,0.08 ,0.282935, 0.193115,0.52395,0.717065
0,0.09 ,0.282847, 0.193062,0.524091,0.717153
0,0.1 ,0.282759, 0.19301,0.524231,0.717241
0,0.11 ,0.282671, 0.192958,0.524371,0.717329
0,0.12 ,0.282583, 0.192906,0.524511,0.717417
0,0.13 ,0.282494, 0.192854,0.524651,0.717506
0,0.14 ,0.282406, 0.192803,0.524791,0.717594
0,0.15 ,0.282318, 0.192752,0.524931,0.717682
0,0.16 ,0.282229, 0.1927,0.525071,0.717771
0,0.17 ,0.28214, 0.19265,0.52521,0.71786
0,0.18 ,0.282052, 0.192599,0.525349,0.717948
0,0.19 ,0.281963, 0.192549,0.525488,0.718037
0,0.2 ,0.281874, 0.192498,0.525627,0.718126
0,0.21 ,0.281785, 0.192448,0.525766,0.718215
0,0.22 ,0.281697, 0.192399,0.525905,0.718303
0,0.23 ,0.281608, 0.192349,0.526043,0.718392
0,0.24 ,0.281519, 0.1923,0.526182,0.718481
0,0.25 ,0.28143, 0.19225,0.52632,0.71857
0,0.26 ,0.281341, 0.192201,0.526458,0.718659
0,0.27 ,0.281252, 0.192153,0.526595,0.718748
0,0.28 ,0.281163, 0.192104,0.526733,0.718837
0,0.29 ,0.281074, 0.192056,0.52687,0.718926
0,0.3 ,0.280986, 0.192007,0.527007,0.719014
0,0.31 ,0.280897, 0.191959,0.527144,0.719103
0,0.32 ,0.280808, 0.191912,0.52728,0.719192
0,0.33 ,0.280719, 0.191864,0.527417,0.719281
0,0.34 ,0.280631, 0.191817,0.527553,0.719369
0,0.35 ,0.280542, 0.191769,0.527689,0.719458
0,0.36 ,0.280453, 0.191722,0.527824,0.719547
0,0.37 ,0.280365, 0.191676,0.52796,0.719635
0,0.38 ,0.280276, 0.191629,0.528095,0.719724
0,0.39 ,0.280188, 0.191582,0.528229,0.719812
0,0.4 ,0.2801, 0.191536,0.528364,0.7199
0,0.41 ,0.280012, 0.19149,0.528498,0.719988
0,0.42 ,0.279923, 0.191444,0.528632,0.720077
0,0.43 ,0.279835, 0.191399,0.528766,0.720165
0,0.44 ,0.279747, 0.191353,0.5289,0.720253
0,0.45 ,0.27966, 0.191308,0.529033,0.72034
0,0.46 ,0.279572, 0.191263,0.529166,0.720428
0,0.47 ,0.279484, 0.191218,0.529298,0.720516
0,0.48 ,0.279397, 0.191173,0.52943,0.720603
0,0.49 ,0.279309, 0.191128,0.529562,0.720691
0,0.5 ,0.279222, 0.191084,0.529694,0.720778
0,0.51 ,0.279135, 0.19104,0.529826,0.720865
0,0.52 ,0.279048, 0.190996,0.529957,0.720952
0,0.53 ,0.278961, 0.190952,0.530087,0.721039
0,0.54 ,0.278874, 0.190908,0.530218,0.721126
0,0.55 ,0.278787, 0.190865,0.530348,0.721213
0,0.56 ,0.278701, 0.190821,0.530478,0.721299
0,0.57 ,0.278615, 0.190778,0.530607,0.721385
0,0.58 ,0.278528, 0.190735,0.530736,0.721472
0,0.59 ,0.278442, 0.190692,0.530865,0.721558
0,0.6 ,0.278356, 0.19065,0.530994,0.721644
0,0.61 ,0.278271, 0.190607,0.531122,0.721729
0,0.62 ,0.278185, 0.190565,0.53125,0.721815
0,0.63 ,0.2781, 0.190523,0.531377,0.7219
0,0.64 ,0.278014, 0.190481,0.531505,0.721985
0,0.65 ,0.277929, 0.190439,0.531631,0.722071
0,0.66 ,0.277845, 0.190398,0.531758,0.722155
0,0.67 ,0.27776, 0.190356,0.531884,0.72224
0,0.68 ,0.277675, 0.190315,0.53201,0.722325
0,0.69 ,0.277591, 0.190274,0.532135,0.722409
0,0.7 ,0.277507, 0.190233,0.532261,0.722493
0,0.71 ,0.277423, 0.190192,0.532385,0.722577
0,0.72 ,0.277339, 0.190151,0.53251,0.722661
0,0.73 ,0.277255, 0.190111,0.532634,0.722745
0,0.74 ,0.277172, 0.190071,0.532758,0.722828
0,0.75 ,0.277089, 0.19003,0.532881,0.722911
0,0.76 ,0.277006, 0.189991,0.533004,0.722994
0,0.77 ,0.276923, 0.189951,0.533127,0.723077
0,0.78 ,0.27684, 0.189911,0.533249,0.72316
0,0.79 ,0.276758, 0.189872,0.533371,0.723242
0,0.8 ,0.276675, 0.189832,0.533492,0.723325
0,0.81 ,0.276593, 0.189793,0.533614,0.723407
0,0.82 ,0.276512, 0.189754,0.533734,0.723488
0,0.83 ,0.27643, 0.189715,0.533855,0.72357
0,0.84 ,0.276348, 0.189677,0.533975,0.723652
0,0.85 ,0.276267, 0.189638,0.534095,0.723733
0,0.86 ,0.276186, 0.1896,0.534214,0.723814
0,0.87 ,0.276106, 0.189561,0.534333,0.723894
0,0.88 ,0.276025, 0.189523,0.534452,0.723975
0,0.89 ,0.275945, 0.189485,0.53457,0.724055
0,0.9 ,0.275865, 0.189447,0.534688,0.724135
0,0.91 ,0.275785, 0.18941,0.534806,0.724215
0,0.92 ,0.275705, 0.189372,0.534923,0.724295
0,0.93 ,0.275625, 0.189335,0.535039,0.724375
0,0.94 ,0.275546, 0.189298,0.535156,0.724454
