e1,e2,V,Rs,Rv,P
0,0 ,0.12681, 0.210385,0.662805,0.87319
0,0.01 ,0.130177, 0.209735,0.660088,0.869823
0,0.02 ,0.133614, 0.209085,0.657301,0.866386
0,0.03 ,0.137121, 0.208433,0.654446,0.862879
0,0.04 ,0.140696, 0.207782,0.651522,0.859304
0,0.05 ,0.144339, 0.20713,0.648531,0.855661
0,0.06 ,0.148048, 0.206478,0.645474,0.851952
0,0.07 ,0.151821, 0.205825,0.642354,0.848179
0,0.08 ,0.155656, 0.205173,0.639171,0.844344
0,0.09 ,0.159551, 0.204521,0.635929,0.840449
0,0.1 ,0.163502, 0.203869,0.632629,0.836498
0,0.11 ,0.167506, 0.203217,0.629276,0.832494
0,0.12 ,0.17156, 0.202566,0.625873,0.82844
0,0.13 ,0.17566, 0.201916,0.622424,0.82434
0,0.14 ,0.179799, 0.201267,0.618934,0.820201
0,0.15 ,0.183974, 0.200618,0.615408,0.816026
0,0.16 ,0.188178, 0.199971,0.611851,0.811822
0,0.17 ,0.192405, 0.199325,0.608269,0.807595
0,0.18 ,0.196649, 0.198681,0.60467,0.803351
0,0.19 ,0.200901, 0.198038,0.601061,0.799099
0,0.2 ,0.205154, 0.197398,0.597448,0.794846
0,0.21 ,0.209399, 0.196759,0.593841,0.790601
0,0.22 ,0.213629, 0.196123,0.590248,0.786371
0,0.23 ,0.217833, 0.195489,0.586678,0.782167
0,0.24 ,0.222003, 0.194858,0.583139,0.777997
0,0.25 ,0.226128, 0.19423,0.579642,0.773872
0,0.26 ,0.230199, 0.193605,0.576197,0.769801
0,0.27 ,0.234205, 0.192983,0.572812,0.765795
0,0.28 ,0.238138, 0.192364,0.569498,0.761862
0,0.29 ,0.241986, 0.19175,0.566264,0.758014
0,0.3 ,0.245742, 0.191139,0.563119,0.754258
0,0.31 ,0.249394, 0.190532,0.560074,0.750606
0,0.32 ,0.252936, 0.18993,0.557135,0.747064
0,0.33 ,0.256358, 0.189332,0.554311,0.743642
0,0.34 ,0.259653, 0.188738,0.551609,0.740347
0,0.35 ,0.262815, 0.18815,0.549035,0.737185
0,0.36 ,0.265838, 0.187566,0.546596,0.734162
0,0.37 ,0.268717, 0.186988,0.544295,0.731283
0,0.38 ,0.271448, 0.186415,0.542137,0.728552
0,0.39 ,0.274029, 0.185848,0.540124,0.725971
0,0.4 ,0.276457, 0.185286,0.538257,0.723543
