e1,e2,V,Rs,Rv,P
0,0 ,0.0113494, 0.271676,0.716975,0.988651
0,0.01 ,0.0118983, 0.270805,0.717296,0.988102
0,0.02 ,0.0124766, 0.269927,0.717597,0.987523
0,0.03 ,0.013086, 0.269039,0.717875,0.986914
0,0.04 ,0.0137282, 0.268143,0.718129,0.986272
0,0.05 ,0.0144049, 0.267238,0.718357,0.985595
0,0.06 ,0.0151179, 0.266324,0.718559,0.984882
0,0.07 ,0.0158692, 0.2654,0.718731,0.984131
0,0.08 ,0.0166608, 0.264467,0.718872,0.983339
0,0.09 ,0.017495, 0.263524,0.718981,0.982505
0,0.1 ,0.018374, 0.262572,0.719054,0.981626
0,0.11 ,0.0193002, 0.261609,0.719091,0.9807
0,0.12 ,0.0202762, 0.260636,0.719087,0.979724
0,0.13 ,0.0213048, 0.259653,0.719042,0.978695
0,0.14 ,0.0223886, 0.25866,0.718952,0.977611
0,0.15 ,0.0235309, 0.257655,0.718814,0.976469
0,0.16 ,0.0247347, 0.25664,0.718626,0.975265
0,0.17 ,0.0260034, 0.255613,0.718384,0.973997
0,0.18 ,0.0273406, 0.254574,0.718085,0.972659
0,0.19 ,0.02875, 0.253524,0.717726,0.97125
0,0.2 ,0.0302358, 0.252462,0.717302,0.969764
0,0.21 ,0.031802, 0.251388,0.71681,0.968198
0,0.22 ,0.0334532, 0.250302,0.716245,0.966547
0,0.23 ,0.0351942, 0.249202,0.715604,0.964806
0,0.24 ,0.0370299, 0.24809,0.71488,0.96297
0,0.25 ,0.0389658, 0.246964,0.71407,0.961034
0,0.26 ,0.0410075, 0.245825,0.713168,0.958993
0,0.27 ,0.043161, 0.244671,0.712168,0.956839
0,0.28 ,0.0454328, 0.243504,0.711063,0.954567
0,0.29 ,0.0478296, 0.242322,0.709848,0.95217
0,0.3 ,0.0503587, 0.241125,0.708516,0.949641
0,0.31 ,0.0530277, 0.239913,0.707059,0.946972
0,0.32 ,0.055845, 0.238685,0.70547,0.944155
0,0.33 ,0.0588191, 0.237441,0.70374,0.941181
0,0.34 ,0.0619593, 0.236181,0.70186,0.938041
0,0.35 ,0.0652755, 0.234904,0.69982,0.934724
0,0.36 ,0.0687783, 0.23361,0.697612,0.931222
0,0.37 ,0.0724789, 0.232298,0.695223,0.927521
0,0.38 ,0.0763893, 0.230969,0.692642,0.923611
0,0.39 ,0.0805222, 0.22962,0.689858,0.919478
0,0.4 ,0.0848912, 0.228253,0.686856,0.915109
0,0.41 ,0.089511, 0.226865,0.683624,0.910489
0,0.42 ,0.0943971, 0.225458,0.680145,0.905603
0,0.43 ,0.0995661, 0.22403,0.676403,0.900434
0,0.44 ,0.105036, 0.222581,0.672383,0.894964
0,0.45 ,0.110825, 0.22111,0.668065,0.889175
0,0.46 ,0.116954, 0.219617,0.663429,0.883046
0,0.47 ,0.123445, 0.2181,0.658455,0.876555
0,0.48 ,0.13032, 0.21656,0.65312,0.86968
0,0.49 ,0.137604, 0.214995,0.647401,0.862396
0,0.5 ,0.145324, 0.213405,0.641272,0.854676
0,0.51 ,0.153507, 0.211788,0.634705,0.846493
0,0.52 ,0.162183, 0.210145,0.627672,0.837817
0,0.53 ,0.171384, 0.208474,0.620142,0.828616
0,0.54 ,0.181144, 0.206774,0.612082,0.818856
0,0.55 ,0.191497, 0.205045,0.603458,0.808503
0,0.56 ,0.202481, 0.203285,0.594234,0.797519
0,0.57 ,0.214135, 0.201493,0.584372,0.785865
0,0.58 ,0.226499, 0.199668,0.573833,0.773501
0,0.59 ,0.239615, 0.19781,0.562575,0.760385
0,0.6 ,0.253526, 0.195916,0.550558,0.746474
0,0.61 ,0.268274, 0.193986,0.537739,0.731726
0,0.62 ,0.283902, 0.192018,0.52408,0.716098
0,0.63 ,0.30045, 0.190011,0.509539,0.69955
0,0.64 ,0.317953, 0.187963,0.494084,0.682047
0,0.65 ,0.336443, 0.185873,0.477684,0.663557
0,0.66 ,0.355942, 0.183739,0.460319,0.644058
0,0.67 ,0.376459, 0.18156,0.441981,0.623541
0,0.68 ,0.397988, 0.179333,0.422678,0.602011
0,0.69 ,0.420501, 0.177057,0.40244,0.579497
0,0.7 ,0.443939, 0.17473,0.381324,0.556055
