e1,e2,V,Rs,Rv,P
0,0 ,0.0140414, 0.256202,0.729757,0.985959
0,0.01 ,0.014741, 0.255326,0.729933,0.985259
0,0.02 ,0.0154777, 0.254445,0.730078,0.984522
0,0.03 ,0.0162533, 0.253556,0.730191,0.983747
0,0.04 ,0.0170698, 0.25266,0.73027,0.98293
0,0.05 ,0.0179295, 0.251757,0.730314,0.982071
0,0.06 ,0.0188344, 0.250847,0.730319,0.981166
0,0.07 ,0.019787, 0.24993,0.730283,0.980213
0,0.08 ,0.0207896, 0.249006,0.730205,0.97921
0,0.09 ,0.0218449, 0.248074,0.730081,0.978155
0,0.1 ,0.0229556, 0.247136,0.729909,0.977044
0,0.11 ,0.0241244, 0.246189,0.729686,0.975876
0,0.12 ,0.0253545, 0.245236,0.72941,0.974645
0,0.13 ,0.026649, 0.244275,0.729076,0.973351
0,0.14 ,0.028011, 0.243307,0.728682,0.971989
0,0.15 ,0.0294442, 0.242331,0.728225,0.970556
0,0.16 ,0.0309521, 0.241347,0.727701,0.969048
0,0.17 ,0.0325385, 0.240356,0.727105,0.967461
0,0.18 ,0.0342075, 0.239358,0.726435,0.965793
0,0.19 ,0.0359631, 0.238352,0.725685,0.964037
0,0.2 ,0.0378098, 0.237338,0.724852,0.96219
0,0.21 ,0.0397521, 0.236317,0.723931,0.960248
0,0.22 ,0.0417949, 0.235288,0.722917,0.958205
0,0.23 ,0.0439432, 0.234251,0.721805,0.956057
0,0.24 ,0.046202, 0.233208,0.72059,0.953798
0,0.25 ,0.048577, 0.232156,0.719267,0.951423
0,0.26 ,0.0510737, 0.231097,0.717829,0.948926
0,0.27 ,0.053698, 0.230031,0.716271,0.946302
0,0.28 ,0.056456, 0.228957,0.714587,0.943544
0,0.29 ,0.059354, 0.227876,0.71277,0.940646
0,0.3 ,0.0623984, 0.226788,0.710814,0.937602
0,0.31 ,0.065596, 0.225693,0.708711,0.934404
0,0.32 ,0.0689535, 0.224591,0.706456,0.931047
0,0.33 ,0.0724778, 0.223482,0.704041,0.927522
0,0.34 ,0.076176, 0.222366,0.701458,0.923824
0,0.35 ,0.080055, 0.221244,0.698701,0.919945
0,0.36 ,0.084122, 0.220116,0.695762,0.915878
0,0.37 ,0.0883837, 0.218982,0.692634,0.911616
0,0.38 ,0.0928468, 0.217842,0.689311,0.907153
0,0.39 ,0.0975177, 0.216697,0.685785,0.902482
0,0.4 ,0.102402, 0.215547,0.682051,0.897598
0,0.41 ,0.107506, 0.214392,0.678102,0.892494
0,0.42 ,0.112832, 0.213233,0.673934,0.887168
0,0.43 ,0.118385, 0.21207,0.669544,0.881615
0,0.44 ,0.124167, 0.210904,0.664929,0.875833
0,0.45 ,0.130177, 0.209735,0.660088,0.869823
0,0.46 ,0.136414, 0.208564,0.655022,0.863586
0,0.47 ,0.142874, 0.207391,0.649735,0.857126
0,0.48 ,0.14955, 0.206217,0.644234,0.85045
0,0.49 ,0.15643, 0.205042,0.638527,0.84357
0,0.5 ,0.163502, 0.203869,0.632629,0.836498
0,0.51 ,0.170746, 0.202696,0.626558,0.829254
0,0.52 ,0.178139, 0.201526,0.620335,0.821861
0,0.53 ,0.185653, 0.200359,0.613988,0.814347
0,0.54 ,0.193253, 0.199196,0.607551,0.806747
0,0.55 ,0.200901, 0.198038,0.601061,0.799099
0,0.56 ,0.208551, 0.196887,0.594562,0.791449
0,0.57 ,0.216155, 0.195742,0.588102,0.783845
0,0.58 ,0.223659, 0.194607,0.581735,0.776341
0,0.59 ,0.231005, 0.19348,0.575514,0.768995
0,0.6 ,0.238138, 0.192364,0.569498,0.761862
0,0.61 ,0.244999, 0.191261,0.563741,0.755001
0,0.62 ,0.251533, 0.19017,0.558297,0.748467
0,0.63 ,0.257692, 0.189094,0.553215,0.742308
0,0.64 ,0.263431, 0.188032,0.548536,0.736569
0,0.65 ,0.268717, 0.186988,0.544295,0.731283
0,0.66 ,0.273525, 0.185961,0.540515,0.726475
0,0.67 ,0.27784, 0.184952,0.537209,0.72216
0,0.68 ,0.281658, 0.183962,0.53438,0.718342
0,0.69 ,0.284986, 0.182993,0.532021,0.715014
0,0.7 ,0.287838, 0.182044,0.530118,0.712162
0,0.71 ,0.290237, 0.181116,0.528646,0.709763
0,0.72 ,0.292211, 0.180211,0.527578,0.707789
0,0.73 ,0.293792, 0.179327,0.526881,0.706208
0,0.74 ,0.295015, 0.178467,0.526519,0.704985
0,0.75 ,0.295915, 0.177628,0.526456,0.704085
0,0.76 ,0.29653, 0.176813,0.526657,0.70347
0,0.77 ,0.296892, 0.176021,0.527087,0.703108
0,0.78 ,0.297036, 0.175251,0.527713,0.702964
0,0.79 ,0.296992, 0.174503,0.528504,0.703008
0,0.8 ,0.296789, 0.173779,0.529432,0.703211
0,0.81 ,0.296452, 0.173076,0.530473,0.703548
0,0.82 ,0.296003, 0.172394,0.531603,0.703997
0,0.83 ,0.295464, 0.171734,0.532802,0.704536
0,0.84 ,0.294851, 0.171095,0.534054,0.705149
0,0.85 ,0.294182, 0.170476,0.535342,0.705818
0,0.86 ,0.293468, 0.169877,0.536655,0.706532
0,0.87 ,0.292722, 0.169298,0.537981,0.707278
0,0.88 ,0.291953, 0.168737,0.53931,0.708047
0,0.89 ,0.29117, 0.168195,0.540635,0.70883
0,0.9 ,0.29038, 0.16767,0.54195,0.70962
0,0.91 ,0.289588, 0.167162,0.543249,0.710412
0,0.92 ,0.2888, 0.166672,0.544528,0.7112
0,0.93 ,0.28802, 0.166197,0.545783,0.71198
0,0.94 ,0.28725, 0.165737,0.547012,0.71275
0,0.95 ,0.286494, 0.165293,0.548213,0.713506
0,0.96 ,0.285753, 0.164863,0.549383,0.714247
0,0.97 ,0.28503, 0.164448,0.550523,0.71497
0,0.98 ,0.284324, 0.164045,0.551631,0.715676
0,0.99 ,0.283638, 0.163656,0.552706,0.716362
