e1,e2,V,Rs,Rv,P
0,0 ,0.0128312, 0.436443,0.550726,0.987169
0,0.01 ,0.013267, 0.436325,0.550408,0.986733
0,0.02 ,0.0137242, 0.436206,0.55007,0.986276
0,0.03 ,0.0142036, 0.436088,0.549709,0.985796
0,0.04 ,0.0147064, 0.435969,0.549324,0.985294
0,0.05 ,0.0152338, 0.435851,0.548915,0.984766
0,0.06 ,0.0157871, 0.435733,0.54848,0.984213
0,0.07 ,0.0163674, 0.435614,0.548019,0.983633
0,0.08 ,0.0169762, 0.435496,0.547528,0.983024
0,0.09 ,0.0176148, 0.435377,0.547008,0.982385
0,0.1 ,0.0182849, 0.435259,0.546456,0.981715
0,0.11 ,0.0189878, 0.43514,0.545872,0.981012
0,0.12 ,0.0197253, 0.435021,0.545253,0.980274
0,0.13 ,0.0204989, 0.434902,0.544598,0.9795
0,0.14 ,0.0213105, 0.434783,0.543905,0.978688
0,0.15 ,0.0221618, 0.434664,0.543172,0.977836
0,0.16 ,0.0230546, 0.434545,0.542397,0.976942
0,0.17 ,0.0239908, 0.434425,0.541579,0.976004
0,0.18 ,0.0249722, 0.434305,0.540714,0.975019
0,0.19 ,0.0260007, 0.434185,0.539801,0.973986
0,0.2 ,0.0270781, 0.434064,0.538837,0.972901
0,0.21 ,0.0282061, 0.433942,0.537821,0.971763
0,0.22 ,0.0293865, 0.433821,0.536748,0.970568
0,0.23 ,0.030621, 0.433698,0.535617,0.969315
0,0.24 ,0.0319112, 0.433575,0.534424,0.967999
0,0.25 ,0.0332586, 0.43345,0.533168,0.966618
0,0.26 ,0.0346648, 0.433325,0.531843,0.965168
0,0.27 ,0.0361315, 0.433199,0.530448,0.963647
0,0.28 ,0.0376603, 0.433071,0.528979,0.96205
0,0.29 ,0.039253, 0.432942,0.527431,0.960373
0,0.3 ,0.0409117, 0.432811,0.525802,0.958613
0,0.31 ,0.0426387, 0.432679,0.524086,0.956765
0,0.32 ,0.0444366, 0.432545,0.522281,0.954826
0,0.33 ,0.0463085, 0.432408,0.520382,0.95279
0,0.34 ,0.0482581, 0.432269,0.518383,0.950652
0,0.35 ,0.0502893, 0.432127,0.516281,0.948407
0,0.36 ,0.052407, 0.431981,0.51407,0.946051
0,0.37 ,0.0546163, 0.431833,0.511744,0.943577
0,0.38 ,0.0569232, 0.43168,0.509299,0.940979
0,0.39 ,0.0593343, 0.431523,0.506728,0.938251
0,0.4 ,0.0618567, 0.431362,0.504026,0.935387
0,0.41 ,0.0644982, 0.431194,0.501186,0.93238
0,0.42 ,0.0672672, 0.431021,0.498201,0.929222
0,0.43 ,0.0701724, 0.430842,0.495065,0.925907
0,0.44 ,0.0732231, 0.430654,0.491771,0.922425
0,0.45 ,0.076429, 0.430459,0.48831,0.918769
0,0.46 ,0.0798, 0.430255,0.484676,0.914931
0,0.47 ,0.0833466, 0.430041,0.48086,0.910901
0,0.48 ,0.0870791, 0.429815,0.476854,0.90667
0,0.49 ,0.0910084, 0.429578,0.47265,0.902227
0,0.5 ,0.0951451, 0.429326,0.468238,0.897564
0,0.51 ,0.0995001, 0.42906,0.463609,0.892669
0,0.52 ,0.104084, 0.428777,0.458754,0.887532
0,0.53 ,0.108909, 0.428476,0.453664,0.88214
0,0.54 ,0.113984, 0.428155,0.448329,0.876484
0,0.55 ,0.119321, 0.427811,0.442739,0.87055
0,0.56 ,0.12493, 0.427442,0.436884,0.864326
0,0.57 ,0.130822, 0.427046,0.430755,0.857801
0,0.58 ,0.137007, 0.42662,0.424342,0.850962
0,0.59 ,0.143494, 0.426161,0.417635,0.843796
0,0.6 ,0.150292, 0.425665,0.410626,0.836291
0,0.61 ,0.15741, 0.425129,0.403305,0.828434
0,0.62 ,0.164856, 0.424548,0.395666,0.820214
0,0.63 ,0.172637, 0.423918,0.3877,0.811619
0,0.64 ,0.180758, 0.423235,0.379403,0.802638
0,0.65 ,0.189224, 0.422493,0.37077,0.793262
0,0.66 ,0.198037, 0.421685,0.361797,0.783482
0,0.67 ,0.207197, 0.420806,0.352484,0.77329
0,0.68 ,0.216704, 0.41985,0.342832,0.762681
0,0.69 ,0.226552, 0.418807,0.332845,0.751652
0,0.7 ,0.236735, 0.417672,0.32253,0.740201
0,0.71 ,0.247243, 0.416434,0.311897,0.728331
0,0.72 ,0.25806, 0.415085,0.30096,0.716045
0,0.73 ,0.269168, 0.413617,0.289737,0.703354
0,0.74 ,0.280546, 0.412017,0.278251,0.690268
0,0.75 ,0.292166, 0.410278,0.266527,0.676805
0,0.76 ,0.303996, 0.408387,0.254598,0.662985
0,0.77 ,0.315999, 0.406335,0.2425,0.648835
0,0.78 ,0.328136, 0.404111,0.230273,0.634384
0,0.79 ,0.34036, 0.401704,0.217963,0.619667
0,0.8 ,0.352622, 0.399107,0.205618,0.604725
0,0.81 ,0.364869, 0.396309,0.193292,0.589601
0,0.82 ,0.377047, 0.393304,0.181039,0.574343
0,0.83 ,0.389097, 0.390086,0.168917,0.559003
0,0.84 ,0.400962, 0.386652,0.156984,0.543635
0,0.85 ,0.412584, 0.382999,0.145296,0.528296
0,0.86 ,0.423906, 0.379131,0.133912,0.513042
0,0.87 ,0.434874, 0.37505,0.122883,0.497933
0,0.88 ,0.445439, 0.370764,0.112262,0.483026
0,0.89 ,0.455553, 0.366286,0.102093,0.468379
0,0.9 ,0.465177, 0.361628,0.0924172,0.454046
0,0.91 ,0.474275, 0.356811,0.0832691,0.44008
0,0.92 ,0.48282, 0.351855,0.0746765,0.426531
0,0.93 ,0.490791, 0.346785,0.0666604,0.413446
0,0.94 ,0.498174, 0.341631,0.0592345,0.400865
0,0.95 ,0.504961, 0.336422,0.0524057,0.388828
0,0.96 ,0.511153, 0.331192,0.0461741,0.377366
0,0.97 ,0.516757, 0.325975,0.0405333,0.366508
0,0.98 ,0.521783, 0.320806,0.035471,0.356277
0,0.99 ,0.526251, 0.315719,0.0309694,0.346689
0,1 ,0.530182, 0.31075,0.0270062,0.337757
0.01,0 ,0.0128262, 0.436445,0.550729,0.987174
0.01,0.01 ,0.0132619, 0.436327,0.550411,0.986738
0.01,0.02 ,0.0137188, 0.436208,0.550073,0.986281
0.01,0.03 ,0.014198, 0.43609,0.549712,0.985802
0.01,0.04 ,0.0147006, 0.435971,0.549328,0.985299
0.01,0.05 ,0.0152278, 0.435853,0.548919,0.984772
0.01,0.06 ,0.0157807, 0.435735,0.548485,0.984219
0.01,0.07 ,0.0163608, 0.435616,0.548023,0.983639
0.01,0.08 ,0.0169693, 0.435498,0.547533,0.983031
0.01,0.09 ,0.0176077, 0.435379,0.547013,0.982392
0.01,0.1 ,0.0182774, 0.435261,0.546462,0.981723
0.01,0.11 ,0.01898, 0.435142,0.545877,0.98102
0.01,0.12 ,0.0197171, 0.435024,0.545259,0.980283
0.01,0.13 ,0.0204904, 0.434905,0.544604,0.979509
0.01,0.14 ,0.0213016, 0.434786,0.543911,0.978697
0.01,0.15 ,0.0221525, 0.434667,0.543179,0.977845
0.01,0.16 ,0.0230449, 0.434547,0.542404,0.976952
0.01,0.17 ,0.0239807, 0.434428,0.541586,0.976014
0.01,0.18 ,0.0249617, 0.434308,0.540722,0.975029
0.01,0.19 ,0.0259897, 0.434187,0.539809,0.973997
0.01,0.2 ,0.0270666, 0.434067,0.538846,0.972913
0.01,0.21 ,0.0281942, 0.433945,0.53783,0.971775
0.01,0.22 ,0.0293741, 0.433824,0.536757,0.970581
0.01,0.23 ,0.0306081, 0.433701,0.535627,0.969328
0.01,0.24 ,0.0318977, 0.433578,0.534435,0.968013
0.01,0.25 ,0.0332446, 0.433454,0.533179,0.966632
0.01,0.26 ,0.0346503, 0.433328,0.531855,0.965183
0.01,0.27 ,0.0361164, 0.433202,0.53046,0.963662
0.01,0.28 ,0.0376446, 0.433075,0.528991,0.962066
0.01,0.29 ,0.0392368, 0.432946,0.527444,0.96039
0.01,0.3 ,0.0408949, 0.432815,0.525816,0.958631
0.01,0.31 ,0.0426212, 0.432683,0.524101,0.956784
0.01,0.32 ,0.0444185, 0.432548,0.522297,0.954845
0.01,0.33 ,0.0462898, 0.432412,0.520398,0.95281
0.01,0.34 ,0.0482386, 0.432273,0.5184,0.950673
0.01,0.35 ,0.0502691, 0.432131,0.516298,0.948429
0.01,0.36 ,0.052386, 0.431986,0.514088,0.946074
0.01,0.37 ,0.0545946, 0.431837,0.511763,0.9436
0.01,0.38 ,0.0569007, 0.431685,0.509319,0.941004
0.01,0.39 ,0.0593109, 0.431528,0.506749,0.938277
0.01,0.4 ,0.0618325, 0.431366,0.504048,0.935414
0.01,0.41 ,0.0644731, 0.431199,0.501209,0.932408
0.01,0.42 ,0.0672411, 0.431026,0.498225,0.929251
0.01,0.43 ,0.0701452, 0.430847,0.49509,0.925937
0.01,0.44 ,0.0731949, 0.43066,0.491797,0.922457
0.01,0.45 ,0.0763997, 0.430465,0.488337,0.918802
0.01,0.46 ,0.0797697, 0.430261,0.484704,0.914965
0.01,0.47 ,0.0833151, 0.430047,0.480889,0.910936
0.01,0.48 ,0.0870465, 0.429822,0.476885,0.906706
0.01,0.49 ,0.0909745, 0.429584,0.472681,0.902265
0.01,0.5 ,0.0951099, 0.429333,0.46827,0.897604
0.01,0.51 ,0.0994637, 0.429067,0.463643,0.89271
0.01,0.52 ,0.104047, 0.428785,0.458789,0.887574
0.01,0.53 ,0.10887, 0.428484,0.453701,0.882184
0.01,0.54 ,0.113944, 0.428163,0.448367,0.876529
0.01,0.55 ,0.11928, 0.427819,0.442778,0.870597
0.01,0.56 ,0.124888, 0.427451,0.436924,0.864375
0.01,0.57 ,0.130778, 0.427055,0.430796,0.857851
0.01,0.58 ,0.136962, 0.42663,0.424384,0.851014
0.01,0.59 ,0.143448, 0.426171,0.417678,0.843849
0.01,0.6 ,0.150245, 0.425675,0.41067,0.836345
0.01,0.61 ,0.157362, 0.42514,0.40335,0.82849
0.01,0.62 ,0.164808, 0.42456,0.395711,0.820271
0.01,0.63 ,0.172588, 0.423931,0.387747,0.811677
0.01,0.64 ,0.180709, 0.423248,0.37945,0.802698
0.01,0.65 ,0.189174, 0.422506,0.370816,0.793322
0.01,0.66 ,0.197987, 0.421699,0.361843,0.783543
0.01,0.67 ,0.207148, 0.420821,0.35253,0.773351
0.01,0.68 ,0.216656, 0.419865,0.342877,0.762742
0.01,0.69 ,0.226505, 0.418824,0.332889,0.751712
0.01,0.7 ,0.23669, 0.417689,0.322572,0.740261
0.01,0.71 ,0.2472, 0.416452,0.311937,0.728389
0.01,0.72 ,0.25802, 0.415105,0.300997,0.716102
0.01,0.73 ,0.269132, 0.413637,0.289771,0.703407
0.01,0.74 ,0.280514, 0.412038,0.27828,0.690318
0.01,0.75 ,0.292138, 0.4103,0.266551,0.676851
0.01,0.76 ,0.303974, 0.40841,0.254616,0.663026
0.01,0.77 ,0.315985, 0.406358,0.242511,0.648869
0.01,0.78 ,0.328129, 0.404135,0.230276,0.634411
0.01,0.79 ,0.340362, 0.401729,0.217957,0.619686
0.01,0.8 ,0.352635, 0.399131,0.205602,0.604733
0.01,0.81 ,0.364893, 0.396334,0.193264,0.589598
0.01,0.82 ,0.377084, 0.393328,0.180999,0.574327
0.01,0.83 ,0.389148, 0.390109,0.168863,0.558973
0.01,0.84 ,0.401028, 0.386674,0.156915,0.543588
0.01,0.85 ,0.412666, 0.383019,0.145211,0.52823
0.01,0.86 ,0.424005, 0.379148,0.133809,0.512956
0.01,0.87 ,0.434992, 0.375063,0.122762,0.497824
0.01,0.88 ,0.445576, 0.370773,0.11212,0.482893
0.01,0.89 ,0.455711, 0.366288,0.101931,0.468219
0.01,0.9 ,0.465356, 0.361623,0.092234,0.453857
0.01,0.91 ,0.474476, 0.356797,0.0830639,0.439861
0.01,0.92 ,0.483044, 0.35183,0.0744487,0.426279
0.01,0.93 ,0.491038, 0.346748,0.0664095,0.413158
0.01,0.94 ,0.498444, 0.34158,0.0589604,0.40054
0.01,0.95 ,0.505255, 0.336355,0.0521082,0.388463
0.01,0.96 ,0.51147, 0.331106,0.0458534,0.376959
0.01,0.97 ,0.517097, 0.325868,0.0401895,0.366058
0.01,0.98 ,0.522146, 0.320677,0.0351045,0.355781
0.01,0.99 ,0.526636, 0.315566,0.0305807,0.346147
0.01,1 ,0.530588, 0.310571,0.0265959,0.337166
