e1,e2,V,Rs,Rv,P
0,0 ,0.0540535, 0.241334,0.704612,0.945946
0,0.01 ,0.0542721, 0.241067,0.704661,0.945728
0,0.02 ,0.054479, 0.240802,0.704719,0.945521
0,0.03 ,0.0546744, 0.240539,0.704787,0.945326
0,0.04 ,0.0548584, 0.240278,0.704864,0.945142
0,0.05 ,0.0550312, 0.240019,0.70495,0.944969
0,0.06 ,0.0551929, 0.239763,0.705044,0.944807
0,0.07 ,0.0553436, 0.239509,0.705147,0.944656
0,0.08 ,0.0554837, 0.239258,0.705259,0.944516
0,0.09 ,0.0556133, 0.239008,0.705378,0.944387
0,0.1 ,0.0557325, 0.238761,0.705506,0.944267
0,0.11 ,0.0558416, 0.238517,0.705642,0.944158
0,0.12 ,0.0559409, 0.238274,0.705785,0.944059
0,0.13 ,0.0560305, 0.238034,0.705935,0.943969
0,0.14 ,0.0561107, 0.237797,0.706093,0.943889
0,0.15 ,0.0561818, 0.237561,0.706257,0.943818
0,0.16 ,0.0562439, 0.237328,0.706428,0.943756
0,0.17 ,0.0562974, 0.237097,0.706605,0.943703
0,0.18 ,0.0563426, 0.236869,0.706789,0.943657
0,0.19 ,0.0563795, 0.236643,0.706978,0.94362
0,0.2 ,0.0564086, 0.236419,0.707172,0.943591
0,0.21 ,0.0564302, 0.236197,0.707372,0.94357
0,0.22 ,0.0564443, 0.235978,0.707577,0.943556
0,0.23 ,0.0564514, 0.235761,0.707787,0.943549
0,0.24 ,0.0564517, 0.235547,0.708002,0.943548
0,0.25 ,0.0564454, 0.235334,0.70822,0.943555
0,0.26 ,0.0564329, 0.235124,0.708443,0.943567
0,0.27 ,0.0564143, 0.234917,0.708669,0.943586
0,0.28 ,0.0563899, 0.234711,0.708899,0.94361
0,0.29 ,0.05636, 0.234508,0.709132,0.94364
0,0.3 ,0.0563248, 0.234307,0.709368,0.943675
0,0.31 ,0.0562846, 0.234108,0.709608,0.943715
0,0.32 ,0.0562396, 0.233911,0.709849,0.94376
0,0.33 ,0.05619, 0.233717,0.710093,0.94381
0,0.34 ,0.0561361, 0.233525,0.710339,0.943864
0,0.35 ,0.0560781, 0.233335,0.710587,0.943922
0,0.36 ,0.0560162, 0.233147,0.710837,0.943984
0,0.37 ,0.0559506, 0.232961,0.711089,0.944049
0,0.38 ,0.0558815, 0.232777,0.711341,0.944118
0,0.39 ,0.0558092, 0.232596,0.711595,0.944191
0,0.4 ,0.0557338, 0.232416,0.71185,0.944266
0,0.41 ,0.0556555, 0.232239,0.712105,0.944345
0,0.42 ,0.0555745, 0.232064,0.712362,0.944425
0,0.43 ,0.0554911, 0.231891,0.712618,0.944509
0,0.44 ,0.0554052, 0.23172,0.712875,0.944595
0,0.45 ,0.0553172, 0.23155,0.713132,0.944683
0,0.46 ,0.0552273, 0.231383,0.713389,0.944773
0,0.47 ,0.0551354, 0.231218,0.713646,0.944865
0,0.48 ,0.0550419, 0.231055,0.713903,0.944958
0,0.49 ,0.0549468, 0.230894,0.714159,0.945053
0,0.5 ,0.0548503, 0.230734,0.714415,0.94515
0,0.51 ,0.0547525, 0.230577,0.71467,0.945248
0,0.52 ,0.0546535, 0.230422,0.714925,0.945346
0,0.53 ,0.0545536, 0.230268,0.715178,0.945446
0,0.54 ,0.0544527, 0.230116,0.715431,0.945547
0,0.55 ,0.0543511, 0.229966,0.715682,0.945649
0,0.56 ,0.0542487, 0.229818,0.715933,0.945751
0,0.57 ,0.0541458, 0.229672,0.716182,0.945854
0,0.58 ,0.0540424, 0.229528,0.71643,0.945958
0,0.59 ,0.0539386, 0.229385,0.716676,0.946061
0,0.6 ,0.0538345, 0.229244,0.716921,0.946165
0,0.61 ,0.0537302, 0.229105,0.717165,0.94627
0,0.62 ,0.0536258, 0.228967,0.717407,0.946374
0,0.63 ,0.0535214, 0.228832,0.717647,0.946479
0,0.64 ,0.0534169, 0.228697,0.717886,0.946583
0,0.65 ,0.0533126, 0.228565,0.718122,0.946687
0,0.66 ,0.0532084, 0.228434,0.718358,0.946792
0,0.67 ,0.0531045, 0.228305,0.718591,0.946896
0,0.68 ,0.0530008, 0.228177,0.718822,0.946999
0,0.69 ,0.0528975, 0.228051,0.719051,0.947102
0,0.7 ,0.0527946, 0.227927,0.719279,0.947205
0,0.71 ,0.0526922, 0.227804,0.719504,0.947308
0,0.72 ,0.0525902, 0.227682,0.719728,0.94741
0,0.73 ,0.0524888, 0.227562,0.719949,0.947511
0,0.74 ,0.0523879, 0.227444,0.720168,0.947612
0,0.75 ,0.0522877, 0.227327,0.720385,0.947712
0,0.76 ,0.0521881, 0.227211,0.7206,0.947812
0,0.77 ,0.0520892, 0.227097,0.720813,0.947911
0,0.78 ,0.0519911, 0.226985,0.721024,0.948009
0,0.79 ,0.0518937, 0.226873,0.721233,0.948106
0,0.8 ,0.051797, 0.226764,0.721439,0.948203
0,0.81 ,0.0517012, 0.226655,0.721644,0.948299
0,0.82 ,0.0516062, 0.226548,0.721846,0.948394
0,0.83 ,0.0515121, 0.226442,0.722046,0.948488
0,0.84 ,0.0514188, 0.226338,0.722244,0.948581
0,0.85 ,0.0513264, 0.226234,0.722439,0.948674
0,0.86 ,0.0512349, 0.226132,0.722633,0.948765
0,0.87 ,0.0511443, 0.226032,0.722824,0.948856
0,0.88 ,0.0510547, 0.225932,0.723013,0.948945
0,0.89 ,0.050966, 0.225834,0.7232,0.949034
0,0.9 ,0.0508783, 0.225737,0.723385,0.949122
0,0.91 ,0.0507915, 0.225641,0.723567,0.949208
0,0.92 ,0.0507057, 0.225546,0.723748,0.949294
0,0.93 ,0.0506209, 0.225453,0.723926,0.949379
0,0.94 ,0.0505371, 0.225361,0.724102,0.949463
0,0.95 ,0.0504542, 0.22527,0.724276,0.949546
0,0.96 ,0.0503723, 0.225179,0.724448,0.949628
0,0.97 ,0.0502915, 0.22509,0.724618,0.949709
0,0.98 ,0.0502116, 0.225003,0.724786,0.949788
0,0.99 ,0.0501328, 0.224916,0.724951,0.949867
0,1 ,0.0500549, 0.22483,0.725115,0.949945
0.01,0 ,0.0557382, 0.240577,0.703685,0.944262
0.01,0.01 ,0.0559778, 0.240304,0.703718,0.944022
0.01,0.02 ,0.0562051, 0.240033,0.703762,0.943795
0.01,0.03 ,0.0564202, 0.239765,0.703815,0.94358
0.01,0.04 ,0.0566232, 0.239498,0.703878,0.943377
0.01,0.05 ,0.0568142, 0.239235,0.703951,0.943186
0.01,0.06 ,0.0569935, 0.238973,0.704034,0.943007
0.01,0.07 ,0.057161, 0.238714,0.704125,0.942839
0.01,0.08 ,0.0573172, 0.238457,0.704226,0.942683
0.01,0.09 ,0.057462, 0.238202,0.704336,0.942538
0.01,0.1 ,0.0575959, 0.23795,0.704454,0.942404
0.01,0.11 ,0.0577189, 0.2377,0.704581,0.942281
0.01,0.12 ,0.0578313, 0.237452,0.704716,0.942169
0.01,0.13 ,0.0579334, 0.237207,0.704859,0.942067
0.01,0.14 ,0.0580254, 0.236964,0.70501,0.941975
0.01,0.15 ,0.0581075, 0.236724,0.705168,0.941892
0.01,0.16 ,0.0581801, 0.236486,0.705334,0.94182
0.01,0.17 ,0.0582433, 0.23625,0.705506,0.941757
0.01,0.18 ,0.0582975, 0.236017,0.705686,0.941702
0.01,0.19 ,0.058343, 0.235786,0.705871,0.941657
0.01,0.2 ,0.0583799, 0.235557,0.706063,0.94162
0.01,0.21 ,0.0584087, 0.235331,0.70626,0.941591
0.01,0.22 ,0.0584295, 0.235107,0.706463,0.94157
0.01,0.23 ,0.0584427, 0.234886,0.706672,0.941557
0.01,0.24 ,0.0584485, 0.234667,0.706885,0.941551
0.01,0.25 ,0.0584473, 0.23445,0.707103,0.941553
0.01,0.26 ,0.0584392, 0.234235,0.707326,0.941561
0.01,0.27 ,0.0584246, 0.234023,0.707552,0.941575
0.01,0.28 ,0.0584038, 0.233813,0.707783,0.941596
0.01,0.29 ,0.0583769, 0.233606,0.708018,0.941623
0.01,0.3 ,0.0583443, 0.2334,0.708255,0.941656
0.01,0.31 ,0.0583063, 0.233197,0.708497,0.941694
0.01,0.32 ,0.058263, 0.232996,0.708741,0.941737
0.01,0.33 ,0.0582148, 0.232798,0.708987,0.941785
0.01,0.34 ,0.0581619, 0.232602,0.709236,0.941838
0.01,0.35 ,0.0581046, 0.232408,0.709488,0.941895
0.01,0.36 ,0.058043, 0.232216,0.709741,0.941957
0.01,0.37 ,0.0579774, 0.232026,0.709996,0.942023
0.01,0.38 ,0.057908, 0.231839,0.710253,0.942092
0.01,0.39 ,0.0578351, 0.231654,0.710511,0.942165
0.01,0.4 ,0.0577588, 0.23147,0.710771,0.942241
0.01,0.41 ,0.0576794, 0.23129,0.711031,0.942321
0.01,0.42 ,0.057597, 0.231111,0.711292,0.942403
0.01,0.43 ,0.057512, 0.230934,0.711554,0.942488
0.01,0.44 ,0.0574243, 0.230759,0.711816,0.942576
0.01,0.45 ,0.0573343, 0.230587,0.712079,0.942666
0.01,0.46 ,0.0572421, 0.230416,0.712342,0.942758
0.01,0.47 ,0.0571479, 0.230248,0.712604,0.942852
0.01,0.48 ,0.0570518, 0.230081,0.712867,0.942948
0.01,0.49 ,0.056954, 0.229917,0.713129,0.943046
0.01,0.5 ,0.0568546, 0.229755,0.713391,0.943145
0.01,0.51 ,0.0567538, 0.229594,0.713652,0.943246
