e1,e2,V,Rs,Rv,P
0,0 ,0.0174268, 0.285985,0.696588,0.982573
0,0.01 ,0.0181041, 0.285397,0.696499,0.981896
0,0.02 ,0.0188028, 0.284809,0.696389,0.981197
0,0.03 ,0.0195229, 0.28422,0.696257,0.980477
0,0.04 ,0.0202643, 0.283631,0.696105,0.979736
0,0.05 ,0.0210268, 0.283041,0.695932,0.978973
0,0.06 ,0.0218102, 0.282452,0.695737,0.97819
0,0.07 ,0.022614, 0.281864,0.695522,0.977386
0,0.08 ,0.0234379, 0.281275,0.695287,0.976562
0,0.09 ,0.0242813, 0.280687,0.695032,0.975719
0,0.1 ,0.0251434, 0.2801,0.694757,0.974857
0,0.11 ,0.0260235, 0.279513,0.694463,0.973976
0,0.12 ,0.0269207, 0.278927,0.694152,0.973079
0,0.13 ,0.0278338, 0.278343,0.693823,0.972166
0,0.14 ,0.0287617, 0.27776,0.693478,0.971238
0,0.15 ,0.0297031, 0.277178,0.693119,0.970297
0,0.16 ,0.0306564, 0.276598,0.692745,0.969344
0,0.17 ,0.0316202, 0.27602,0.69236,0.96838
0,0.18 ,0.0325926, 0.275444,0.691963,0.967407
0,0.19 ,0.0335717, 0.274871,0.691558,0.966428
0,0.2 ,0.0345558, 0.274299,0.691145,0.965444
0,0.21 ,0.0355425, 0.273731,0.690727,0.964457
0,0.22 ,0.0365298, 0.273165,0.690305,0.96347
0,0.23 ,0.0375154, 0.272603,0.689882,0.962485
0,0.24 ,0.0384968, 0.272043,0.68946,0.961503
0,0.25 ,0.0394718, 0.271487,0.689041,0.960528
0,0.26 ,0.0404378, 0.270935,0.688627,0.959562
0,0.27 ,0.0413924, 0.270387,0.688221,0.958608
0,0.28 ,0.0423331, 0.269843,0.687824,0.957667
0,0.29 ,0.0432574, 0.269303,0.68744,0.956743
0,0.3 ,0.044163, 0.268767,0.68707,0.955837
0,0.31 ,0.0450474, 0.268237,0.686716,0.954953
0,0.32 ,0.0459086, 0.267711,0.686381,0.954091
0,0.33 ,0.0467442, 0.26719,0.686066,0.953256
0,0.34 ,0.0475524, 0.266675,0.685773,0.952448
0,0.35 ,0.0483313, 0.266165,0.685504,0.951669
0,0.36 ,0.0490791, 0.26566,0.685261,0.950921
0,0.37 ,0.0497945, 0.265162,0.685044,0.950205
0,0.38 ,0.0504761, 0.264669,0.684855,0.949524
0,0.39 ,0.0511228, 0.264182,0.684695,0.948877
0,0.4 ,0.0517337, 0.263702,0.684564,0.948266
0,0.41 ,0.0523082, 0.263228,0.684464,0.947692
0,0.42 ,0.0528458, 0.26276,0.684394,0.947154
0,0.43 ,0.0533463, 0.262299,0.684354,0.946654
0,0.44 ,0.0538096, 0.261845,0.684345,0.94619
0,0.45 ,0.054236, 0.261397,0.684367,0.945764
0,0.46 ,0.0546256, 0.260957,0.684418,0.945374
0,0.47 ,0.0549792, 0.260523,0.684498,0.945021
0,0.48 ,0.0552974, 0.260096,0.684606,0.944703
