e1,e2,V,Rs,Rv,P
0,0 ,0.0172045, 0.267657,0.715139,0.982796
0,0.01 ,0.0178941, 0.267018,0.715088,0.982106
0,0.02 ,0.0186058, 0.266378,0.715016,0.981394
0,0.03 ,0.0193395, 0.265738,0.714922,0.98066
0,0.04 ,0.0200953, 0.265098,0.714807,0.979905
0,0.05 ,0.0208728, 0.264458,0.714669,0.979127
0,0.06 ,0.0216718, 0.263819,0.714509,0.978328
0,0.07 ,0.0224919, 0.26318,0.714328,0.977508
0,0.08 ,0.0233326, 0.262541,0.714126,0.976667
0,0.09 ,0.0241933, 0.261903,0.713903,0.975807
0,0.1 ,0.0250732, 0.261266,0.71366,0.974927
0,0.11 ,0.0259715, 0.260631,0.713398,0.974028
0,0.12 ,0.0268872, 0.259996,0.713117,0.973113
0,0.13 ,0.0278191, 0.259363,0.712818,0.972181
0,0.14 ,0.028766, 0.258732,0.712502,0.971234
0,0.15 ,0.0297263, 0.258102,0.712172,0.970274
0,0.16 ,0.0306986, 0.257474,0.711827,0.969301
0,0.17 ,0.031681, 0.256849,0.71147,0.968319
0,0.18 ,0.0326719, 0.256226,0.711102,0.967328
0,0.19 ,0.0336691, 0.255606,0.710725,0.966331
0,0.2 ,0.0346705, 0.254988,0.710341,0.96533
0,0.21 ,0.0356739, 0.254374,0.709952,0.964326
0,0.22 ,0.036677, 0.253762,0.709561,0.963323
0,0.23 ,0.0376774, 0.253155,0.709168,0.962323
0,0.24 ,0.0386724, 0.252551,0.708777,0.961328
0,0.25 ,0.0396597, 0.25195,0.70839,0.96034
0,0.26 ,0.0406365, 0.251354,0.708009,0.959364
0,0.27 ,0.0416003, 0.250763,0.707637,0.9584
0,0.28 ,0.0425484, 0.250176,0.707276,0.957452
0,0.29 ,0.0434783, 0.249593,0.706928,0.956522
0,0.3 ,0.0443876, 0.249016,0.706597,0.955612
0,0.31 ,0.0452737, 0.248443,0.706283,0.954726
0,0.32 ,0.0461344, 0.247876,0.705989,0.953866
0,0.33 ,0.0469674, 0.247315,0.705718,0.953033
0,0.34 ,0.0477708, 0.246759,0.70547,0.952229
0,0.35 ,0.0485428, 0.246209,0.705248,0.951457
0,0.36 ,0.0492815, 0.245665,0.705053,0.950718
0,0.37 ,0.0499857, 0.245128,0.704887,0.950014
0,0.38 ,0.050654, 0.244596,0.70475,0.949346
0,0.39 ,0.0512854, 0.244072,0.704643,0.948715
0,0.4 ,0.0518792, 0.243554,0.704567,0.948121
0,0.41 ,0.0524348, 0.243042,0.704523,0.947565
0,0.42 ,0.0529519, 0.242538,0.70451,0.947048
0,0.43 ,0.0534303, 0.24204,0.704529,0.94657
0,0.44 ,0.0538703, 0.24155,0.70458,0.94613
0,0.45 ,0.0542721, 0.241067,0.704661,0.945728
0,0.46 ,0.0546362, 0.240591,0.704773,0.945364
0,0.47 ,0.0549634, 0.240122,0.704914,0.945037
0,0.48 ,0.0552545, 0.239661,0.705084,0.944746
0,0.49 ,0.0555105, 0.239208,0.705282,0.94449
0,0.5 ,0.0557325, 0.238761,0.705506,0.944267
0,0.51 ,0.0559218, 0.238323,0.705756,0.944078
0,0.52 ,0.0560797, 0.237891,0.706029,0.94392
0,0.53 ,0.0562077, 0.237468,0.706325,0.943792
0,0.54 ,0.0563071, 0.237051,0.706641,0.943693
0,0.55 ,0.0563795, 0.236643,0.706978,0.94362
0,0.56 ,0.0564265, 0.236242,0.707332,0.943574
0,0.57 ,0.0564494, 0.235848,0.707703,0.943551
0,0.58 ,0.05645, 0.235462,0.708089,0.94355
0,0.59 ,0.0564296, 0.235083,0.708488,0.94357
0,0.6 ,0.0563899, 0.234711,0.708899,0.94361
0,0.61 ,0.0563323, 0.234347,0.709321,0.943668
0,0.62 ,0.0562582, 0.23399,0.709752,0.943742
0,0.63 ,0.056169, 0.23364,0.710191,0.943831
0,0.64 ,0.056066, 0.233297,0.710637,0.943934
0,0.65 ,0.0559506, 0.232961,0.711089,0.944049
0,0.66 ,0.0558239, 0.232632,0.711544,0.944176
0,0.67 ,0.0556871, 0.23231,0.712003,0.944313
0,0.68 ,0.0555414, 0.231994,0.712464,0.944459
0,0.69 ,0.0553878, 0.231686,0.712927,0.944612
0,0.7 ,0.0552273, 0.231383,0.713389,0.944773
0,0.71 ,0.0550607, 0.231087,0.713852,0.944939
0,0.72 ,0.054889, 0.230798,0.714313,0.945111
0,0.73 ,0.054713, 0.230515,0.714772,0.945287
0,0.74 ,0.0545335, 0.230238,0.715229,0.945467
0,0.75 ,0.0543511, 0.229966,0.715682,0.945649
0,0.76 ,0.0541664, 0.229701,0.716132,0.945834
0,0.77 ,0.0539802, 0.229442,0.716578,0.94602
0,0.78 ,0.0537928, 0.229188,0.717019,0.946207
0,0.79 ,0.0536049, 0.22894,0.717455,0.946395
0,0.8 ,0.0534169, 0.228697,0.717886,0.946583
0,0.81 ,0.0532293, 0.22846,0.718311,0.946771
0,0.82 ,0.0530423, 0.228228,0.71873,0.946958
0,0.83 ,0.0528563, 0.228001,0.719143,0.947144
0,0.84 ,0.0526717, 0.227779,0.719549,0.947328
0,0.85 ,0.0524888, 0.227562,0.719949,0.947511
0,0.86 ,0.0523077, 0.22735,0.720342,0.947692
0,0.87 ,0.0521287, 0.227143,0.720728,0.947871
0,0.88 ,0.051952, 0.22694,0.721108,0.948048
0,0.89 ,0.0517778, 0.226742,0.72148,0.948222
0,0.9 ,0.0516062, 0.226548,0.721846,0.948394
0,0.91 ,0.0514374, 0.226358,0.722204,0.948563
0,0.92 ,0.0512714, 0.226173,0.722556,0.948729
0,0.93 ,0.0511084, 0.225992,0.7229,0.948892
0,0.94 ,0.0509484, 0.225814,0.723237,0.949052
0,0.95 ,0.0507915, 0.225641,0.723567,0.949208
0,0.96 ,0.0506378, 0.225472,0.723891,0.949362
0,0.97 ,0.0504872, 0.225306,0.724207,0.949513
0,0.98 ,0.0503399, 0.225144,0.724516,0.94966
0,0.99 ,0.0501958, 0.224985,0.724819,0.949804
0,1 ,0.0500549, 0.22483,0.725115,0.949945
