e1,e2,V,Rs,Rv,P
0,0 ,0.0544551, 0.34283,0.602713,0.945543
0,0.01 ,0.0544386, 0.34282,0.60274,0.94556
0,0.02 ,0.054422, 0.342809,0.602767,0.945576
0,0.03 ,0.0544054, 0.342798,0.602794,0.945593
0,0.04 ,0.0543888, 0.342788,0.602821,0.945609
0,0.05 ,0.0543723, 0.342777,0.602849,0.945626
0,0.06 ,0.0543557, 0.342767,0.602876,0.945642
0,0.07 ,0.0543391, 0.342756,0.602903,0.945659
0,0.08 ,0.0543226, 0.342746,0.60293,0.945676
0,0.09 ,0.054306, 0.342736,0.602957,0.945692
0,0.1 ,0.0542894, 0.342725,0.602984,0.945709
0,0.11 ,0.0542729, 0.342715,0.60301,0.945725
0,0.12 ,0.0542563, 0.342705,0.603037,0.945742
0,0.13 ,0.0542397, 0.342694,0.603064,0.945758
0,0.14 ,0.0542232, 0.342684,0.603091,0.945775
0,0.15 ,0.0542066, 0.342674,0.603118,0.945792
0,0.16 ,0.0541901, 0.342664,0.603144,0.945808
0,0.17 ,0.0541736, 0.342653,0.603171,0.945825
0,0.18 ,0.054157, 0.342643,0.603198,0.945841
0,0.19 ,0.0541405, 0.342633,0.603224,0.945858
0,0.2 ,0.054124, 0.342623,0.603251,0.945874
0,0.21 ,0.0541075, 0.342613,0.603278,0.945891
0,0.22 ,0.054091, 0.342603,0.603304,0.945907
0,0.23 ,0.0540745, 0.342593,0.60333,0.945924
0,0.24 ,0.054058, 0.342583,0.603357,0.94594
0,0.25 ,0.0540415, 0.342573,0.603383,0.945957
0,0.26 ,0.054025, 0.342564,0.60341,0.945973
0,0.27 ,0.0540085, 0.342554,0.603436,0.94599
0,0.28 ,0.0539921, 0.342544,0.603462,0.946006
0,0.29 ,0.0539756, 0.342534,0.603488,0.946023
0,0.3 ,0.0539592, 0.342524,0.603515,0.946039
0,0.31 ,0.0539428, 0.342515,0.603541,0.946055
0,0.32 ,0.0539263, 0.342505,0.603567,0.946072
0,0.33 ,0.0539099, 0.342495,0.603593,0.946088
0,0.34 ,0.0538935, 0.342486,0.603619,0.946105
0,0.35 ,0.0538771, 0.342476,0.603645,0.946121
0,0.36 ,0.0538607, 0.342467,0.603671,0.946137
0,0.37 ,0.0538444, 0.342457,0.603697,0.946154
0,0.38 ,0.053828, 0.342448,0.603723,0.94617
0,0.39 ,0.0538116, 0.342438,0.603748,0.946187
0,0.4 ,0.0537953, 0.342429,0.603774,0.946203
0,0.41 ,0.053779, 0.342419,0.6038,0.946219
0,0.42 ,0.0537627, 0.34241,0.603826,0.946236
0,0.43 ,0.0537464, 0.342401,0.603851,0.946252
0,0.44 ,0.0537301, 0.342391,0.603877,0.946268
0,0.45 ,0.0537138, 0.342382,0.603903,0.946284
0,0.46 ,0.0536975, 0.342373,0.603928,0.946301
0,0.47 ,0.0536813, 0.342363,0.603954,0.946317
0,0.48 ,0.053665, 0.342354,0.603979,0.946333
0,0.49 ,0.0536488, 0.342345,0.604004,0.946349
0,0.5 ,0.0536326, 0.342336,0.60403,0.946366
0,0.51 ,0.0536164, 0.342327,0.604055,0.946382
0,0.52 ,0.0536002, 0.342318,0.60408,0.946398
0,0.53 ,0.0535841, 0.342309,0.604106,0.946414
0,0.54 ,0.0535679, 0.3423,0.604131,0.94643
0,0.55 ,0.0535518, 0.342291,0.604156,0.946446
0,0.56 ,0.0535356, 0.342282,0.604181,0.946463
0,0.57 ,0.0535195, 0.342273,0.604206,0.946479
0,0.58 ,0.0535034, 0.342264,0.604231,0.946495
0,0.59 ,0.0534874, 0.342255,0.604256,0.946511
0,0.6 ,0.0534713, 0.342246,0.604281,0.946527
0,0.61 ,0.0534553, 0.342237,0.604306,0.946543
0,0.62 ,0.0534392, 0.342228,0.604331,0.946559
0,0.63 ,0.0534232, 0.34222,0.604355,0.946575
0,0.64 ,0.0534072, 0.342211,0.60438,0.946591
0,0.65 ,0.0533913, 0.342202,0.604405,0.946607
0,0.66 ,0.0533753, 0.342193,0.60443,0.946623
0,0.67 ,0.0533594, 0.342185,0.604454,0.946639
0,0.68 ,0.0533435, 0.342176,0.604479,0.946655
0,0.69 ,0.0533275, 0.342167,0.604503,0.946671
0,0.7 ,0.0533117, 0.342159,0.604528,0.946687
0,0.71 ,0.0532958, 0.34215,0.604552,0.946702
0,0.72 ,0.0532799, 0.342142,0.604577,0.946718
0,0.73 ,0.0532641, 0.342133,0.604601,0.946734
0,0.74 ,0.0532483, 0.342125,0.604625,0.94675
0,0.75 ,0.0532325, 0.342116,0.604649,0.946766
0,0.76 ,0.0532167, 0.342108,0.604674,0.946782
0,0.77 ,0.053201, 0.3421,0.604698,0.946797
0,0.78 ,0.0531852, 0.342091,0.604722,0.946813
0,0.79 ,0.0531695, 0.342083,0.604746,0.946829
0,0.8 ,0.0531538, 0.342074,0.60477,0.946844
0,0.81 ,0.0531382, 0.342066,0.604794,0.94686
0,0.82 ,0.0531225, 0.342058,0.604818,0.946876
0,0.83 ,0.0531069, 0.34205,0.604842,0.946891
0,0.84 ,0.0530913, 0.342041,0.604866,0.946907
0,0.85 ,0.0530757, 0.342033,0.604889,0.946923
0,0.86 ,0.0530601, 0.342025,0.604913,0.946938
0,0.87 ,0.0530445, 0.342017,0.604937,0.946954
0,0.88 ,0.053029, 0.342009,0.60496,0.946969
0,0.89 ,0.0530135, 0.342001,0.604984,0.946985
0,0.9 ,0.052998, 0.341993,0.605008,0.947
0,0.91 ,0.0529825, 0.341985,0.605031,0.947016
0,0.92 ,0.0529671, 0.341977,0.605055,0.947031
0,0.93 ,0.0529517, 0.341969,0.605078,0.947047
0,0.94 ,0.0529363, 0.341961,0.605101,0.947062
0,0.95 ,0.0529209, 0.341953,0.605125,0.947077
0,0.96 ,0.0529055, 0.341945,0.605148,0.947093
0,0.97 ,0.0528902, 0.341937,0.605171,0.947108
0,0.98 ,0.0528749, 0.341929,0.605194,0.947123
0,0.99 ,0.0528596, 0.341921,0.605218,0.947139
0,1 ,0.0528443, 0.341913,0.605241,0.947154
0.01,0 ,0.0561225, 0.342366,0.601509,0.943875
0.01,0.01 ,0.0561052, 0.342355,0.601537,0.943892
0.01,0.02 ,0.056088, 0.342344,0.601565,0.943909
0.01,0.03 ,0.0560707, 0.342334,0.601593,0.943927
0.01,0.04 ,0.0560534, 0.342323,0.601621,0.943944
0.01,0.05 ,0.0560362, 0.342312,0.601649,0.943961
0.01,0.06 ,0.0560189, 0.342301,0.601677,0.943978
0.01,0.07 ,0.0560017, 0.342291,0.601705,0.943996
0.01,0.08 ,0.0559844, 0.34228,0.601733,0.944013
0.01,0.09 ,0.0559672, 0.34227,0.60176,0.94403
0.01,0.1 ,0.0559499, 0.342259,0.601788,0.944047
0.01,0.11 ,0.0559327, 0.342249,0.601816,0.944065
0.01,0.12 ,0.0559155, 0.342238,0.601844,0.944082
0.01,0.13 ,0.0558982, 0.342228,0.601871,0.944099
0.01,0.14 ,0.055881, 0.342217,0.601899,0.944116
0.01,0.15 ,0.0558638, 0.342207,0.601926,0.944133
0.01,0.16 ,0.0558465, 0.342197,0.601954,0.944151
0.01,0.17 ,0.0558293, 0.342186,0.601981,0.944168
0.01,0.18 ,0.0558121, 0.342176,0.602009,0.944185
0.01,0.19 ,0.0557949, 0.342166,0.602036,0.944202
0.01,0.2 ,0.0557777, 0.342156,0.602064,0.94422
0.01,0.21 ,0.0557605, 0.342146,0.602091,0.944237
0.01,0.22 ,0.0557433, 0.342136,0.602118,0.944254
0.01,0.23 ,0.0557261, 0.342125,0.602146,0.944271
0.01,0.24 ,0.0557089, 0.342115,0.602173,0.944288
0.01,0.25 ,0.0556918, 0.342105,0.6022,0.944305
0.01,0.26 ,0.0556746, 0.342095,0.602227,0.944323
0.01,0.27 ,0.0556575, 0.342085,0.602254,0.94434
0.01,0.28 ,0.0556403, 0.342075,0.602282,0.944357
0.01,0.29 ,0.0556232, 0.342066,0.602309,0.944374
0.01,0.3 ,0.0556061, 0.342056,0.602336,0.944391
0.01,0.31 ,0.0555889, 0.342046,0.602363,0.944408
0.01,0.32 ,0.0555718, 0.342036,0.602389,0.944425
0.01,0.33 ,0.0555547, 0.342026,0.602416,0.944443
0.01,0.34 ,0.0555376, 0.342016,0.602443,0.94446
0.01,0.35 ,0.0555206, 0.342007,0.60247,0.944477
0.01,0.36 ,0.0555035, 0.341997,0.602497,0.944494
0.01,0.37 ,0.0554864, 0.341987,0.602523,0.944511
0.01,0.38 ,0.0554694, 0.341978,0.60255,0.944528
0.01,0.39 ,0.0554524, 0.341968,0.602577,0.944545
0.01,0.4 ,0.0554354, 0.341959,0.602603,0.944562
0.01,0.41 ,0.0554183, 0.341949,0.60263,0.944579
0.01,0.42 ,0.0554013, 0.34194,0.602656,0.944596
0.01,0.43 ,0.0553844, 0.34193,0.602683,0.944613
0.01,0.44 ,0.0553674, 0.341921,0.602709,0.94463
0.01,0.45 ,0.0553504, 0.341911,0.602736,0.944647
0.01,0.46 ,0.0553335, 0.341902,0.602762,0.944664
0.01,0.47 ,0.0553166, 0.341893,0.602788,0.944681
0.01,0.48 ,0.0552997, 0.341883,0.602814,0.944698
0.01,0.49 ,0.0552828, 0.341874,0.602841,0.944715
0.01,0.5 ,0.0552659, 0.341865,0.602867,0.944731
0.01,0.51 ,0.055249, 0.341855,0.602893,0.944748
0.01,0.52 ,0.0552321, 0.341846,0.602919,0.944765
0.01,0.53 ,0.0552153, 0.341837,0.602945,0.944782
0.01,0.54 ,0.0551985, 0.341828,0.602971,0.944799
0.01,0.55 ,0.0551817, 0.341819,0.602997,0.944816
0.01,0.56 ,0.0551649, 0.34181,0.603023,0.944832
0.01,0.57 ,0.0551481, 0.341801,0.603049,0.944849
0.01,0.58 ,0.0551313, 0.341792,0.603074,0.944866
0.01,0.59 ,0.0551146, 0.341783,0.6031,0.944883
0.01,0.6 ,0.0550979, 0.341774,0.603126,0.944899
0.01,0.61 ,0.0550811, 0.341765,0.603151,0.944916
0.01,0.62 ,0.0550644, 0.341756,0.603177,0.944933
0.01,0.63 ,0.0550478, 0.341747,0.603203,0.94495
0.01,0.64 ,0.0550311, 0.341738,0.603228,0.944966
0.01,0.65 ,0.0550145, 0.341729,0.603254,0.944983
0.01,0.66 ,0.0549978, 0.34172,0.603279,0.945
0.01,0.67 ,0.0549812, 0.341712,0.603304,0.945016
0.01,0.68 ,0.0549647, 0.341703,0.60333,0.945033
0.01,0.69 ,0.0549481, 0.341694,0.603355,0.945049
0.01,0.7 ,0.0549315, 0.341686,0.60338,0.945066
0.01,0.71 ,0.054915, 0.341677,0.603405,0.945082
0.01,0.72 ,0.0548985, 0.341668,0.603431,0.945099
0.01,0.73 ,0.054882, 0.34166,0.603456,0.945115
0.01,0.74 ,0.0548655, 0.341651,0.603481,0.945132
0.01,0.75 ,0.0548491, 0.341642,0.603506,0.945148
0.01,0.76 ,0.0548326, 0.341634,0.603531,0.945165
0.01,0.77 ,0.0548162, 0.341625,0.603556,0.945181
0.01,0.78 ,0.0547998, 0.341617,0.603581,0.945198
0.01,0.79 ,0.0547835, 0.341609,0.603605,0.945214
0.01,0.8 ,0.0547671, 0.3416,0.60363,0.94523
0.01,0.81 ,0.0547508, 0.341592,0.603655,0.945247
0.01,0.82 ,0.0547345, 0.341583,0.60368,0.945263
0.01,0.83 ,0.0547182, 0.341575,0.603704,0.945279
0.01,0.84 ,0.0547019, 0.341567,0.603729,0.945295
0.01,0.85 ,0.0546857, 0.341558,0.603753,0.945312
0.01,0.86 ,0.0546695, 0.34155,0.603778,0.945328
0.01,0.87 ,0.0546533, 0.341542,0.603802,0.945344
0.01,0.88 ,0.0546371, 0.341534,0.603827,0.94536
0.01,0.89 ,0.0546209, 0.341526,0.603851,0.945377
0.01,0.9 ,0.0546048, 0.341517,0.603875,0.945393
0.01,0.91 ,0.0545887, 0.341509,0.6039,0.945409
0.01,0.92 ,0.0545726, 0.341501,0.603924,0.945425
0.01,0.93 ,0.0545565, 0.341493,0.603948,0.945441
0.01,0.94 ,0.0545405, 0.341485,0.603972,0.945457
0.01,0.95 ,0.0545244, 0.341477,0.603996,0.945473
0.01,0.96 ,0.0545084, 0.341469,0.60402,0.945489
0.01,0.97 ,0.0544925, 0.341461,0.604044,0.945505
0.01,0.98 ,0.0544765, 0.341453,0.604068,0.945521
0.01,0.99 ,0.0544606, 0.341445,0.604092,0.945537
