e1,e2,V,Rs,Rv,P
0,0 ,0.0488048, 0.426152,0.524231,0.950383
0,0.01 ,0.0490722, 0.426051,0.524031,0.950082
0,0.02 ,0.0493323, 0.425951,0.523837,0.949788
0,0.03 ,0.0495848, 0.425851,0.52365,0.949502
0,0.04 ,0.0498298, 0.425752,0.52347,0.949222
0,0.05 ,0.0500673, 0.425654,0.523297,0.94895
0,0.06 ,0.0502972, 0.425555,0.52313,0.948686
0,0.07 ,0.0505196, 0.425458,0.522971,0.948429
0,0.08 ,0.0507344, 0.425361,0.522818,0.948179
0,0.09 ,0.0509417, 0.425265,0.522671,0.947936
0,0.1 ,0.0511415, 0.425169,0.522532,0.947701
0,0.11 ,0.0513337, 0.425074,0.522399,0.947474
0,0.12 ,0.0515186, 0.42498,0.522273,0.947254
0,0.13 ,0.0516961, 0.424887,0.522154,0.947041
0,0.14 ,0.0518662, 0.424794,0.522042,0.946836
0,0.15 ,0.052029, 0.424702,0.521936,0.946638
0,0.16 ,0.0521847, 0.424611,0.521837,0.946448
0,0.17 ,0.0523332, 0.42452,0.521744,0.946264
0,0.18 ,0.0524747, 0.424431,0.521658,0.946088
0,0.19 ,0.0526093, 0.424342,0.521578,0.94592
0,0.2 ,0.052737, 0.424254,0.521504,0.945758
0,0.21 ,0.0528579, 0.424167,0.521437,0.945603
0,0.22 ,0.0529722, 0.42408,0.521375,0.945456
0,0.23 ,0.0530799, 0.423995,0.52132,0.945315
0,0.24 ,0.0531812, 0.42391,0.521271,0.945181
0,0.25 ,0.0532762, 0.423826,0.521227,0.945053
0,0.26 ,0.053365, 0.423744,0.521189,0.944933
0,0.27 ,0.0534478, 0.423662,0.521157,0.944818
0,0.28 ,0.0535246, 0.42358,0.52113,0.944711
0,0.29 ,0.0535956, 0.4235,0.521109,0.944609
0,0.3 ,0.0536609, 0.423421,0.521092,0.944513
0,0.31 ,0.0537207, 0.423343,0.521081,0.944424
0,0.32 ,0.053775, 0.423265,0.521075,0.94434
0,0.33 ,0.0538241, 0.423189,0.521074,0.944263
0,0.34 ,0.053868, 0.423113,0.521077,0.944191
0,0.35 ,0.0539069, 0.423039,0.521085,0.944124
0,0.36 ,0.053941, 0.422965,0.521098,0.944063
0,0.37 ,0.0539703, 0.422893,0.521114,0.944007
0,0.38 ,0.0539951, 0.422821,0.521135,0.943956
0,0.39 ,0.0540154, 0.42275,0.52116,0.94391
0,0.4 ,0.0540313, 0.42268,0.521189,0.94387
0,0.41 ,0.0540431, 0.422611,0.521222,0.943833
