e1,e2,V,Rs,Rv,P
0,0 ,0.454453, 0.366792,0.103199,0.469991
0,0.01 ,0.455553, 0.366286,0.102093,0.468379
0,0.02 ,0.456647, 0.365777,0.100993,0.466769
0,0.03 ,0.457735, 0.365266,0.0998988,0.465164
0,0.04 ,0.458817, 0.364752,0.098811,0.463563
0,0.05 ,0.459893, 0.364237,0.0977295,0.461966
0,0.06 ,0.460962, 0.363719,0.0966542,0.460373
0,0.07 ,0.462026, 0.3632,0.0955854,0.458785
0,0.08 ,0.463082, 0.362678,0.0945228,0.457201
0,0.09 ,0.464133, 0.362154,0.0934668,0.455621
0,0.1 ,0.465177, 0.361628,0.0924172,0.454046
0,0.11 ,0.466214, 0.361101,0.0913741,0.452475
0,0.12 ,0.467245, 0.360571,0.0903376,0.450909
0,0.13 ,0.468269, 0.360039,0.0893077,0.449347
0,0.14 ,0.469287, 0.359506,0.0882844,0.44779
0,0.15 ,0.470298, 0.35897,0.0872679,0.446238
0,0.16 ,0.471302, 0.358433,0.086258,0.444691
0,0.17 ,0.4723, 0.357894,0.0852549,0.443149
0,0.18 ,0.473291, 0.357353,0.0842586,0.441612
0,0.19 ,0.474275, 0.356811,0.0832691,0.44008
0,0.2 ,0.475252, 0.356267,0.0822865,0.438553
0,0.21 ,0.476223, 0.355721,0.0813108,0.437031
0,0.22 ,0.477186, 0.355173,0.080342,0.435515
0,0.23 ,0.478142, 0.354624,0.0793802,0.434004
0,0.24 ,0.479092, 0.354073,0.0784254,0.432498
0,0.25 ,0.480035, 0.353521,0.0774776,0.430998
0,0.26 ,0.48097, 0.352967,0.0765368,0.429504
0,0.27 ,0.481899, 0.352411,0.0756031,0.428015
0,0.28 ,0.48282, 0.351855,0.0746765,0.426531
0,0.29 ,0.483734, 0.351297,0.0737571,0.425054
0,0.3 ,0.484642, 0.350737,0.0728448,0.423582
0,0.31 ,0.485542, 0.350176,0.0719396,0.422116
0,0.32 ,0.486435, 0.349614,0.0710416,0.420656
0,0.33 ,0.48732, 0.349051,0.0701509,0.419202
0,0.34 ,0.488199, 0.348486,0.0692674,0.417753
0,0.35 ,0.48907, 0.34792,0.0683911,0.416311
