e1,e2,V,Rs,Rv,P
0,0 ,0.107568, 0.22193,0.670502,0.892432
0,0.01 ,0.110825, 0.22111,0.668065,0.889175
0,0.02 ,0.114187, 0.220283,0.66553,0.885813
0,0.03 ,0.117657, 0.219449,0.662894,0.882343
0,0.04 ,0.12124, 0.218608,0.660152,0.87876
0,0.05 ,0.124938, 0.21776,0.657302,0.875062
0,0.06 ,0.128757, 0.216904,0.654338,0.871243
0,0.07 ,0.132701, 0.216041,0.651258,0.867299
0,0.08 ,0.136774, 0.21517,0.648056,0.863226
0,0.09 ,0.14098, 0.214291,0.644729,0.85902
0,0.1 ,0.145324, 0.213405,0.641272,0.854676
0,0.11 ,0.149811, 0.21251,0.637679,0.850189
0,0.12 ,0.154446, 0.211607,0.633947,0.845554
0,0.13 ,0.159234, 0.210696,0.63007,0.840766
0,0.14 ,0.164181, 0.209776,0.626042,0.835819
0,0.15 ,0.169293, 0.208848,0.62186,0.830707
0,0.16 ,0.174574, 0.207911,0.617516,0.825426
0,0.17 ,0.180031, 0.206964,0.613005,0.819969
0,0.18 ,0.18567, 0.206009,0.608321,0.81433
0,0.19 ,0.191497, 0.205045,0.603458,0.808503
0,0.2 ,0.197519, 0.204071,0.59841,0.802481
0,0.21 ,0.203742, 0.203087,0.593171,0.796258
0,0.22 ,0.210173, 0.202094,0.587733,0.789827
0,0.23 ,0.21682, 0.20109,0.58209,0.78318
0,0.24 ,0.223688, 0.200077,0.576235,0.776312
0,0.25 ,0.230785, 0.199053,0.570162,0.769215
0,0.26 ,0.238119, 0.198018,0.563862,0.761881
0,0.27 ,0.245697, 0.196973,0.55733,0.754303
0,0.28 ,0.253526, 0.195916,0.550558,0.746474
0,0.29 ,0.261614, 0.194849,0.543538,0.738386
0,0.3 ,0.269967, 0.193769,0.536264,0.730033
0,0.31 ,0.278593, 0.192678,0.528729,0.721407
0,0.32 ,0.287499, 0.191576,0.520926,0.712501
0,0.33 ,0.296691, 0.190461,0.512848,0.703309
