e1,e2,V,Rs,Rv,P
0,0 ,0.0126099, 0.00708881,0.980301,0.98739
0,0.01 ,0.0133986, 0.00706985,0.979532,0.986601
0,0.02 ,0.0142198, 0.00705115,0.978729,0.98578
0,0.03 ,0.0150729, 0.00703269,0.977894,0.984927
0,0.04 ,0.0159569, 0.00701448,0.977029,0.984043
0,0.05 ,0.0168703, 0.00699652,0.976133,0.98313
0,0.06 ,0.0178114, 0.00697881,0.97521,0.982189
0,0.07 ,0.0187781, 0.00696134,0.974261,0.981222
0,0.08 ,0.0197678, 0.00694413,0.973288,0.980232
0,0.09 ,0.0207774, 0.00692716,0.972295,0.979223
0,0.1 ,0.0218035, 0.00691044,0.971286,0.978197
0,0.11 ,0.0228422, 0.00689397,0.970264,0.977158
0,0.12 ,0.0238892, 0.00687774,0.969233,0.976111
0,0.13 ,0.02494, 0.00686175,0.968198,0.97506
0,0.14 ,0.0259896, 0.00684601,0.967164,0.97401
0,0.15 ,0.0270327, 0.00683051,0.966137,0.972967
0,0.16 ,0.0280642, 0.00681524,0.965121,0.971936
0,0.17 ,0.0290785, 0.00680022,0.964121,0.970922
0,0.18 ,0.0300703, 0.00678543,0.963144,0.96993
0,0.19 ,0.0310343, 0.00677088,0.962195,0.968966
0,0.2 ,0.0319656, 0.00675656,0.961278,0.968034
0,0.21 ,0.0328594, 0.00674248,0.960398,0.967141
0,0.22 ,0.0337116, 0.00672861,0.95956,0.966288
0,0.23 ,0.0345184, 0.00671498,0.958767,0.965482
0,0.24 ,0.0352767, 0.00670157,0.958022,0.964723
0,0.25 ,0.0359841, 0.00668838,0.957328,0.964016
0,0.26 ,0.0366387, 0.00667541,0.956686,0.963361
0,0.27 ,0.0372394, 0.00666265,0.956098,0.962761
0,0.28 ,0.0377858, 0.00665011,0.955564,0.962214
0,0.29 ,0.0382781, 0.00663778,0.955084,0.961722
0,0.3 ,0.038717, 0.00662565,0.954657,0.961283
0,0.31 ,0.0391038, 0.00661373,0.954283,0.960896
0,0.32 ,0.0394403, 0.00660201,0.953958,0.96056
0,0.33 ,0.0397288, 0.00659049,0.953681,0.960271
0,0.34 ,0.0399717, 0.00657916,0.953449,0.960028
0,0.35 ,0.0401717, 0.00656802,0.95326,0.959828
0,0.36 ,0.0403319, 0.00655707,0.953111,0.959668
0,0.37 ,0.0404553, 0.00654631,0.952998,0.959545
0,0.38 ,0.0405448, 0.00653573,0.952919,0.959455
0,0.39 ,0.0406037, 0.00652533,0.952871,0.959396
0,0.4 ,0.040635, 0.00651511,0.95285,0.959365
0,0.41 ,0.0406415, 0.00650505,0.952853,0.959359
0,0.42 ,0.0406261, 0.00649517,0.952879,0.959374
0,0.43 ,0.0405914, 0.00648546,0.952923,0.959409
0,0.44 ,0.0405401, 0.0064759,0.952984,0.95946
0,0.45 ,0.0404743, 0.00646651,0.953059,0.959526
0,0.46 ,0.0403964, 0.00645727,0.953146,0.959604
0,0.47 ,0.0403082, 0.00644819,0.953244,0.959692
0,0.48 ,0.0402116, 0.00643926,0.953349,0.959788
0,0.49 ,0.0401082, 0.00643048,0.953461,0.959892
0,0.5 ,0.0399995, 0.00642184,0.953579,0.96
0,0.51 ,0.0398869, 0.00641334,0.9537,0.960113
0,0.52 ,0.0397715, 0.00640499,0.953824,0.960229
