e1,e2,V,Rs,Rv,P
0,0,0.00703239,0.00639597,0.986572,0.992968
0,0.01,0.00753724,0.00637435,0.986088,0.992463
0,0.02,0.00807408,0.00635297,0.985573,0.991926
0,0.03,0.00864476,0.00633185,0.985023,0.991355
0,0.04,0.00925122,0.00631099,0.984438,0.990749
0,0.05,0.00989551,0.00629038,0.983814,0.990104
0,0.06,0.0105798,0.00627002,0.98315,0.98942
0,0.07,0.0113064,0.00624992,0.982444,0.988694
0,0.08,0.0120778,0.00623008,0.981692,0.987922
0,0.09,0.0128964,0.0062105,0.980893,0.987104
0,0.1,0.0137651,0.00619118,0.980044,0.986235
0,0.11,0.0146866,0.00617212,0.979141,0.985313
0,0.12,0.0156641,0.00615331,0.978183,0.984336
0,0.13,0.0167007,0.00613477,0.977165,0.983299
0,0.14,0.0177999,0.00611649,0.976084,0.9822
0,0.15,0.0189652,0.00609847,0.974936,0.981035
0,0.16,0.0202005,0.00608072,0.973719,0.979799
0,0.17,0.0215099,0.00606322,0.972427,0.97849
0,0.18,0.0228976,0.00604598,0.971056,0.977102
0,0.19,0.0243683,0.00602901,0.969603,0.975632
0,0.2,0.0259268,0.00601229,0.968061,0.974073
0,0.21,0.0275782,0.00599584,0.966426,0.972422
0,0.22,0.029328,0.00597964,0.964692,0.970672
0,0.23,0.0311821,0.00596371,0.962854,0.968818
0,0.24,0.0331467,0.00594803,0.960905,0.966853
0,0.25,0.0352284,0.0059326,0.958839,0.964772
0,0.26,0.0374341,0.00591743,0.956648,0.962566
0,0.27,0.0397716,0.00590252,0.954326,0.960228
0,0.28,0.0422486,0.00588785,0.951863,0.957751
0,0.29,0.0448739,0.00587344,0.949253,0.955126
0,0.3,0.0476566,0.00585928,0.946484,0.952343
0,0.31,0.0506063,0.00584536,0.943548,0.949394
0,0.32,0.0537337,0.00583169,0.940435,0.946266
0,0.33,0.0570498,0.00581825,0.937132,0.94295
0,0.34,0.0605667,0.00580506,0.933628,0.939433
0,0.35,0.0642973,0.00579211,0.929911,0.935703
0,0.36,0.0682554,0.00577939,0.925965,0.931745
