e1,e2,V,Rs,Rv,P
0,0,0.00798866,0.00662812,0.985383,0.992011
0,0.01,0.00855928,0.00660701,0.984834,0.991441
0,0.02,0.00916627,0.00658615,0.984248,0.990834
0,0.03,0.00981176,0.00656555,0.983623,0.990188
0,0.04,0.010498,0.00654519,0.982957,0.989502
0,0.05,0.0112275,0.00652509,0.982247,0.988772
0,0.06,0.0120027,0.00650524,0.981492,0.987997
0,0.07,0.0128264,0.00648564,0.980688,0.987174
0,0.08,0.0137015,0.0064663,0.979832,0.986298
0,0.09,0.014631,0.00644721,0.978922,0.985369
0,0.1,0.0156181,0.00642838,0.977954,0.984382
0,0.11,0.0166663,0.0064098,0.976924,0.983334
0,0.12,0.0177793,0.00639148,0.975829,0.982221
0,0.13,0.018961,0.00637342,0.974666,0.981039
0,0.14,0.0202155,0.00635562,0.973429,0.979784
0,0.15,0.0215473,0.00633807,0.972115,0.978453
0,0.16,0.0229611,0.00632077,0.970718,0.977039
0,0.17,0.0244619,0.00630374,0.969234,0.975538
0,0.18,0.0260551,0.00628696,0.967658,0.973945
0,0.19,0.0277465,0.00627043,0.965983,0.972254
0,0.2,0.0295421,0.00625416,0.964204,0.970458
0,0.21,0.0314486,0.00623814,0.962313,0.968551
0,0.22,0.033473,0.00622238,0.960305,0.966527
0,0.23,0.0356228,0.00620687,0.95817,0.964377
0,0.24,0.0379062,0.00619161,0.955902,0.962094
0,0.25,0.0403317,0.0061766,0.953492,0.959668
0,0.26,0.0429087,0.00616184,0.950929,0.957091
0,0.27,0.0456473,0.00614733,0.948205,0.954353
0,0.28,0.0485581,0.00613306,0.945309,0.951442
0,0.29,0.0516528,0.00611903,0.942228,0.948347
0,0.3,0.0549438,0.00610525,0.938951,0.945056
0,0.31,0.0584446,0.0060917,0.935464,0.941555
0,0.32,0.0621696,0.0060784,0.931752,0.93783
0,0.33,0.0661345,0.00606533,0.9278,0.933866
0,0.34,0.0703559,0.00605249,0.923592,0.929644
0,0.35,0.0748519,0.00603988,0.919108,0.925148
0,0.36,0.0796417,0.00602749,0.914331,0.920358
0,0.37,0.0847462,0.00601533,0.909238,0.915254
0,0.38,0.0901872,0.0060034,0.903809,0.909813
0,0.39,0.0959882,0.00599168,0.89802,0.904012
0,0.4,0.102174,0.00598017,0.891846,0.897826
0,0.41,0.108769,0.00596888,0.885262,0.891231
0,0.42,0.1158,0.0059578,0.878242,0.8842
0,0.43,0.123293,0.00594692,0.87076,0.876707
0,0.44,0.131273,0.00593624,0.86279,0.868727
0,0.45,0.139762,0.00592576,0.854312,0.860238
0,0.46,0.148777,0.00591548,0.845308,0.851223
0,0.47,0.158328,0.00590538,0.835767,0.841672
0,0.48,0.168413,0.00589548,0.825691,0.831587
0,0.49,0.179015,0.00588575,0.815099,0.820985
0,0.5,0.19009,0.00587621,0.804034,0.80991
0,0.51,0.201565,0.00586684,0.792569,0.798435
0,0.52,0.213327,0.00585764,0.780815,0.786673
0,0.53,0.225219,0.00584862,0.768933,0.774781
0,0.54,0.237032,0.00583975,0.757128,0.762968
0,0.55,0.248515,0.00583105,0.745654,0.751485
0,0.56,0.259387,0.00582251,0.73479,0.740613
0,0.57,0.269366,0.00581412,0.72482,0.730634
0,0.58,0.278205,0.00580587,0.715989,0.721795
0,0.59,0.285727,0.00579778,0.708475,0.714273
0,0.6,0.291852,0.00578983,0.702359,0.708148
0,0.61,0.296601,0.00578202,0.697617,0.703399
0,0.62,0.300085,0.00577434,0.694141,0.699915
0,0.63,0.30247,0.0057668,0.691763,0.69753
0,0.64,0.303951,0.00575939,0.69029,0.696049
0,0.65,0.304723,0.0057521,0.689524,0.695277
0,0.66,0.304964,0.00574494,0.689291,0.695036
0,0.67,0.304824,0.0057379,0.689438,0.695176
0,0.68,0.304425,0.00573097,0.689844,0.695575
0,0.69,0.30386,0.00572416,0.690416,0.69614
0,0.7,0.3032,0.00571747,0.691083,0.6968
0,0.71,0.302495,0.00571088,0.691794,0.697505
0,0.72,0.301781,0.0057044,0.692515,0.698219
0,0.73,0.301082,0.00569802,0.69322,0.698918
0,0.74,0.300414,0.00569174,0.693894,0.699586
0,0.75,0.299786,0.00568557,0.694528,0.700214
0,0.76,0.299203,0.00567949,0.695118,0.700797
0,0.77,0.298666,0.0056735,0.695661,0.701334
0,0.78,0.298175,0.00566761,0.696158,0.701825
0,0.79,0.297728,0.00566181,0.69661,0.702272
0,0.8,0.297324,0.0056561,0.69702,0.702676
