e1,e2,V,Rs,Rv,P
0,0 ,0.00693328, 0.00235092,0.990716,0.993067
0,0.01 ,0.00743393, 0.00235091,0.990215,0.992566
0,0.02 ,0.00796644, 0.00235089,0.989683,0.992034
0,0.03 ,0.00853266, 0.00235088,0.989116,0.991467
0,0.04 ,0.00913451, 0.00235086,0.988515,0.990865
0,0.05 ,0.00977406, 0.00235084,0.987875,0.990226
0,0.06 ,0.0104535, 0.00235083,0.987196,0.989547
0,0.07 ,0.0111751, 0.00235081,0.986474,0.988825
0,0.08 ,0.0119412, 0.0023508,0.985708,0.988059
0,0.09 ,0.0127546, 0.00235078,0.984895,0.987245
0,0.1 ,0.0136178, 0.00235077,0.984031,0.986382
0,0.11 ,0.0145337, 0.00235075,0.983116,0.985466
0,0.12 ,0.0155054, 0.00235073,0.982144,0.984495
0,0.13 ,0.0165361, 0.00235072,0.981113,0.983464
0,0.14 ,0.0176291, 0.0023507,0.98002,0.982371
0,0.15 ,0.0187882, 0.00235069,0.978861,0.981212
0,0.16 ,0.0200171, 0.00235067,0.977632,0.979983
0,0.17 ,0.0213199, 0.00235066,0.976329,0.97868
0,0.18 ,0.0227009, 0.00235064,0.974948,0.977299
0,0.19 ,0.0241647, 0.00235062,0.973485,0.975835
0,0.2 ,0.0257161, 0.00235061,0.971933,0.974284
0,0.21 ,0.0273603, 0.00235059,0.970289,0.97264
0,0.22 ,0.0291028, 0.00235058,0.968547,0.970897
0,0.23 ,0.0309493, 0.00235056,0.9667,0.969051
0,0.24 ,0.0329062, 0.00235055,0.964743,0.967094
0,0.25 ,0.03498, 0.00235053,0.962669,0.96502
0,0.26 ,0.0371778, 0.00235052,0.960472,0.962822
0,0.27 ,0.039507, 0.0023505,0.958142,0.960493
0,0.28 ,0.0419758, 0.00235049,0.955674,0.958024
0,0.29 ,0.0445926, 0.00235047,0.953057,0.955407
0,0.3 ,0.0473667, 0.00235046,0.950283,0.952633
0,0.31 ,0.0503077, 0.00235044,0.947342,0.949692
0,0.32 ,0.0534262, 0.00235043,0.944223,0.946574
0,0.33 ,0.0567334, 0.00235041,0.940916,0.943267
0,0.34 ,0.0602413, 0.0023504,0.937408,0.939759
0,0.35 ,0.0639628, 0.00235038,0.933687,0.936037
0,0.36 ,0.0679118, 0.00235037,0.929738,0.932088
0,0.37 ,0.0721031, 0.00235035,0.925547,0.927897
0,0.38 ,0.0765527, 0.00235034,0.921097,0.923447
0,0.39 ,0.0812778, 0.00235032,0.916372,0.918722
0,0.4 ,0.0862971, 0.00235031,0.911353,0.913703
0,0.41 ,0.0916306, 0.00235029,0.906019,0.908369
0,0.42 ,0.0972999, 0.00235028,0.90035,0.9027
0,0.43 ,0.103328, 0.00235026,0.894321,0.896672
0,0.44 ,0.109742, 0.00235025,0.887908,0.890258
0,0.45 ,0.116567, 0.00235023,0.881083,0.883433
0,0.46 ,0.123834, 0.00235022,0.873816,0.876166
0,0.47 ,0.131575, 0.0023502,0.866075,0.868425
0,0.48 ,0.139826, 0.00235019,0.857824,0.860174
0,0.49 ,0.148625, 0.00235017,0.849025,0.851375
0,0.5 ,0.158014, 0.00235016,0.839636,0.841986
0,0.51 ,0.168038, 0.00235015,0.829612,0.831962
0,0.52 ,0.178748, 0.00235013,0.818902,0.821252
0,0.53 ,0.190199, 0.00235012,0.80745,0.809801
0,0.54 ,0.202452, 0.0023501,0.795198,0.797548
0,0.55 ,0.215571, 0.00235009,0.782079,0.784429
0,0.56 ,0.229632, 0.00235007,0.768018,0.770368
0,0.57 ,0.244714, 0.00235006,0.752936,0.755286
0,0.58 ,0.260906, 0.00235004,0.736744,0.739094
0,0.59 ,0.278308, 0.00235003,0.719342,0.721692
0,0.6 ,0.29703, 0.00235002,0.70062,0.70297
0,0.61 ,0.317194, 0.00235,0.680456,0.682806
0,0.62 ,0.338935, 0.00234999,0.658715,0.661065
0,0.63 ,0.362406, 0.00234997,0.635244,0.637594
0,0.64 ,0.387777, 0.00234996,0.609873,0.612223
0,0.65 ,0.415239, 0.00234995,0.582411,0.584761
0,0.66 ,0.445003, 0.00234993,0.552647,0.554997
0,0.67 ,0.47731, 0.00234992,0.52034,0.52269
0,0.68 ,0.512425, 0.0023499,0.485226,0.487575
0,0.69 ,0.550644, 0.00234989,0.447006,0.449356
0,0.7 ,0.592291, 0.00234987,0.40536,0.407709
0,0.71 ,0.637706, 0.00234986,0.359944,0.362294
0,0.72 ,0.687222, 0.00234985,0.310428,0.312778
0,0.73 ,0.741071, 0.00234983,0.256579,0.258929
0,0.74 ,0.799122, 0.00234982,0.198529,0.200878
0,0.75 ,0.859931, 0.00234981,0.137719,0.140069
0,0.76 ,0.917352, 0.00234979,0.0802986,0.0826484
0,0.77 ,0.956556, 0.00234978,0.0410944,0.0434442
0,0.78 ,0.974072, 0.00234976,0.023578,0.0259277
0,0.79 ,0.981641, 0.00234975,0.0160091,0.0183589
0,0.8 ,0.985537, 0.00234974,0.0121135,0.0144632
0,0.81 ,0.987856, 0.00234972,0.00979389,0.0121436
0,0.82 ,0.989383, 0.00234971,0.00826773,0.0106174
0,0.83 ,0.990459, 0.0023497,0.00719135,0.00954105
0,0.84 ,0.991257, 0.00234968,0.00639294,0.00874262
0,0.85 ,0.991873, 0.00234967,0.00577778,0.00812745
0,0.86 ,0.992361, 0.00234965,0.00528957,0.00763923
0,0.87 ,0.992758, 0.00234964,0.00489285,0.00724249
0,0.88 ,0.993086, 0.00234963,0.00456419,0.00691382
0,0.89 ,0.993363, 0.00234961,0.00428752,0.00663713
0,0.9 ,0.993599, 0.0023496,0.00405142,0.00640103
0,0.91 ,0.993803, 0.00234959,0.00384762,0.0061972
0,0.92 ,0.993981, 0.00234957,0.00366991,0.00601948
0,0.93 ,0.994137, 0.00234956,0.00351359,0.00586315
0,0.94 ,0.994275, 0.00234955,0.00337503,0.00572458
0,0.95 ,0.994399, 0.00234953,0.00325138,0.00560091
0,0.96 ,0.99451, 0.00234952,0.00314034,0.00548986
0,0.97 ,0.99461, 0.00234951,0.00304009,0.00538959
0,0.98 ,0.994701, 0.00234949,0.00294912,0.00529862
0,0.99 ,0.994784, 0.00234948,0.00286621,0.00521569
0,1 ,0.99486, 0.00234947,0.00279034,0.0051398
0.01,0 ,0.0069329, 0.00235092,0.990716,0.993067
0.01,0.01 ,0.00743353, 0.00235091,0.990216,0.992566
0.01,0.02 ,0.00796602, 0.00235089,0.989683,0.992034
0.01,0.03 ,0.00853221, 0.00235088,0.989117,0.991468
0.01,0.04 ,0.00913404, 0.00235086,0.988515,0.990866
0.01,0.05 ,0.00977357, 0.00235084,0.987876,0.990226
