e1,e2,V,Rs,Rv,P
0,0,0.113141,0.00568094,0.881179,0.886859
0,0.01,0.116989,0.005675,0.877336,0.883011
0,0.02,0.120974,0.00566912,0.873357,0.879026
0,0.03,0.125101,0.0056633,0.869236,0.874899
0,0.04,0.129374,0.00565755,0.864968,0.870626
0,0.05,0.133801,0.00565185,0.860547,0.866199
0,0.06,0.138388,0.00564621,0.855966,0.861612
0,0.07,0.143141,0.00564064,0.851219,0.856859
0,0.08,0.148066,0.00563512,0.846299,0.851934
0,0.09,0.153172,0.00562966,0.841198,0.846828
0,0.1,0.158466,0.00562425,0.83591,0.841534
0,0.11,0.163955,0.00561891,0.830426,0.836045
0,0.12,0.169648,0.00561362,0.824738,0.830352
0,0.13,0.175555,0.00560838,0.818837,0.824445
0,0.14,0.181683,0.0056032,0.812714,0.818317
0,0.15,0.188043,0.00559807,0.806358,0.811957
0,0.16,0.194646,0.005593,0.799761,0.805354
0,0.17,0.201502,0.00558798,0.79291,0.798498
0,0.18,0.208622,0.00558301,0.785795,0.791378
0,0.19,0.216018,0.00557809,0.778404,0.783982
0,0.2,0.223704,0.00557323,0.770723,0.776296
0,0.21,0.231692,0.00556841,0.762739,0.768308
0,0.22,0.239997,0.00556364,0.754439,0.760003
0,0.23,0.248634,0.00555892,0.745807,0.751366
0,0.24,0.257619,0.00555425,0.736827,0.742381
0,0.25,0.266968,0.00554963,0.727483,0.733032
0,0.26,0.276699,0.00554505,0.717756,0.723301
0,0.27,0.28683,0.00554052,0.707629,0.71317
0,0.28,0.297383,0.00553604,0.697081,0.702617
0,0.29,0.308378,0.0055316,0.686091,0.691622
0,0.3,0.319837,0.0055272,0.674636,0.680163
0,0.31,0.331784,0.00552285,0.662694,0.668216
0,0.32,0.344244,0.00551854,0.650237,0.655756
0,0.33,0.357245,0.00551428,0.637241,0.642755
0,0.34,0.370814,0.00551005,0.623676,0.629186
0,0.35,0.384981,0.00550587,0.609513,0.615019
0,0.36,0.39978,0.00550173,0.594718,0.60022
0,0.37,0.415244,0.00549762,0.579259,0.584756
0,0.38,0.431408,0.00549356,0.563098,0.568592
0,0.39,0.448312,0.00548954,0.546198,0.551688
0,0.4,0.465996,0.00548555,0.528518,0.534004
0,0.41,0.484502,0.00548161,0.510016,0.515498
0,0.42,0.503875,0.0054777,0.490647,0.496125
0,0.43,0.524163,0.00547383,0.470363,0.475837
0,0.44,0.545414,0.00546999,0.449116,0.454586
0,0.45,0.567677,0.00546619,0.426857,0.432323
0,0.46,0.591002,0.00546243,0.403535,0.408998
0,0.47,0.615438,0.0054587,0.379103,0.384562
0,0.48,0.641029,0.005455,0.353516,0.358971
0,0.49,0.667809,0.00545134,0.326739,0.332191
0,0.5,0.695796,0.00544771,0.298756,0.304204
0,0.51,0.724975,0.00544412,0.269581,0.275025
0,0.52,0.755275,0.00544056,0.239284,0.244725
0,0.53,0.786522,0.00543703,0.208041,0.213478
0,0.54,0.818355,0.00543353,0.176211,0.181645
0,0.55,0.850082,0.00543006,0.144488,0.149918
0,0.56,0.880474,0.00542662,0.114099,0.119526
0,0.57,0.907679,0.00542322,0.086898,0.0923212
0,0.58,0.929755,0.00541984,0.0648251,0.070245
0,0.59,0.945931,0.0054165,0.0486527,0.0540692
0,0.6,0.957058,0.00541318,0.0375291,0.0429423
0,0.61,0.964631,0.00540989,0.0299595,0.0353693
0,0.62,0.969902,0.00540663,0.0246916,0.0300983
0,0.63,0.973697,0.0054034,0.0208992,0.0263026
0,0.64,0.976526,0.0054002,0.0180736,0.0234738
0,0.65,0.9787,0.00539702,0.0159028,0.0212998
0,0.66,0.980416,0.00539387,0.0141903,0.0195842
0,0.67,0.9818,0.00539075,0.0128089,0.0181996
0,0.68,0.982939,0.00538765,0.0116731,0.0170608
0,0.69,0.983891,0.00538458,0.0107241,0.0161087
0,0.7,0.984698,0.00538154,0.00992001,0.0153015
0,0.71,0.985391,0.00537852,0.00923054,0.0146091
0,0.72,0.985991,0.00537552,0.00863313,0.0140086
0,0.73,0.986517,0.00537255,0.00811071,0.0134833
0,0.74,0.98698,0.00536961,0.00765017,0.0130198
0,0.75,0.987392,0.00536669,0.00724124,0.0126079
0,0.76,0.98776,0.00536379,0.00687579,0.0122396
0,0.77,0.988092,0.00536091,0.0065473,0.0119082
0,0.78,0.988391,0.00535806,0.0062505,0.0116086
0,0.79,0.988664,0.00535523,0.00598105,0.0113363
0,0.8,0.988912,0.00535243,0.00573537,0.0110878
0,0.81,0.98914,0.00534964,0.00551048,0.0108601
0,0.82,0.989349,0.00534688,0.00530387,0.0106507
0,0.83,0.989542,0.00534414,0.00511342,0.0104576
0,0.84,0.989721,0.00534142,0.00493732,0.0102787
0,0.85,0.989887,0.00533872,0.00477402,0.0101127
0,0.86,0.990042,0.00533605,0.0046222,0.00995824
0,0.87,0.990186,0.00533339,0.00448069,0.00981408
0,0.88,0.990321,0.00533075,0.00434849,0.00967924
0,0.89,0.990447,0.00532814,0.00422472,0.00955286
0,0.9,0.990566,0.00532554,0.00410861,0.00943415
0,0.91,0.990678,0.00532296,0.00399947,0.00932243
0,0.92,0.990783,0.00532041,0.0038967,0.00921711
0,0.93,0.990882,0.00531787,0.00379977,0.00911764
0,0.94,0.990976,0.00531535,0.0037082,0.00902355
0,0.95,0.991066,0.00531285,0.00362156,0.00893441
0,0.96,0.99115,0.00531037,0.00353947,0.00884984
0,0.97,0.991231,0.00530791,0.00346158,0.00876949
0,0.98,0.991307,0.00530546,0.00338759,0.00869305
0,0.99,0.99138,0.00530303,0.00331721,0.00862024
0,1,0.991449,0.00530062,0.00325019,0.00855081
0.01,0,0.113136,0.0056805,0.881184,0.886864
0.01,0.01,0.116984,0.00567456,0.877341,0.883016
0.01,0.02,0.120969,0.00566868,0.873362,0.879031
0.01,0.03,0.125096,0.00566286,0.869242,0.874904
0.01,0.04,0.129369,0.0056571,0.864974,0.870631
0.01,0.05,0.133796,0.00565141,0.860552,0.866204
0.01,0.06,0.138383,0.00564577,0.855971,0.861617
0.01,0.07,0.143135,0.00564019,0.851225,0.856865
0.01,0.08,0.148061,0.00563467,0.846305,0.851939
0.01,0.09,0.153166,0.00562921,0.841204,0.846834
0.01,0.1,0.15846,0.00562381,0.835916,0.84154
0.01,0.11,0.163949,0.00561846,0.830433,0.836051
0.01,0.12,0.169642,0.00561317,0.824745,0.830358
0.01,0.13,0.175548,0.00560794,0.818844,0.824452
0.01,0.14,0.181677,0.00560276,0.812721,0.818323
0.01,0.15,0.188037,0.00559763,0.806365,0.811963
0.01,0.16,0.194639,0.00559256,0.799768,0.805361
0.01,0.17,0.201495,0.00558753,0.792918,0.798505
0.01,0.18,0.208615,0.00558257,0.785803,0.791385
0.01,0.19,0.216011,0.00557765,0.778411,0.783989
0.01,0.2,0.223697,0.00557278,0.77073,0.776303
0.01,0.21,0.231685,0.00556796,0.762747,0.768315
0.01,0.22,0.23999,0.0055632,0.754447,0.76001
0.01,0.23,0.248627,0.00555848,0.745815,0.751373
0.01,0.24,0.257611,0.00555381,0.736835,0.742389
0.01,0.25,0.266959,0.00554918,0.727491,0.733041
0.01,0.26,0.27669,0.00554461,0.717765,0.72331
0.01,0.27,0.286822,0.00554008,0.707638,0.713178
0.01,0.28,0.297374,0.00553559,0.69709,0.702626
0.01,0.29,0.308369,0.00553115,0.6861,0.691631
0.01,0.3,0.319827,0.00552676,0.674646,0.680173
0.01,0.31,0.331774,0.0055224,0.662703,0.668226
0.01,0.32,0.344234,0.0055181,0.650248,0.655766
0.01,0.33,0.357235,0.00551383,0.637251,0.642765
0.01,0.34,0.370804,0.0055096,0.623687,0.629196
0.01,0.35,0.384971,0.00550542,0.609523,0.615029
0.01,0.36,0.39977,0.00550128,0.594729,0.60023
0.01,0.37,0.415233,0.00549718,0.57927,0.584767
0.01,0.38,0.431397,0.00549312,0.563109,0.568603
0.01,0.39,0.448301,0.00548909,0.54621,0.551699
0.01,0.4,0.465985,0.00548511,0.52853,0.534015
0.01,0.41,0.48449,0.00548116,0.510028,0.51551
0.01,0.42,0.503864,0.00547725,0.490659,0.496136
0.01,0.43,0.524151,0.00547338,0.470376,0.475849
0.01,0.44,0.545401,0.00546954,0.449129,0.454599
0.01,0.45,0.567664,0.00546574,0.42687,0.432336
0.01,0.46,0.590989,0.00546198,0.403549,0.409011
0.01,0.47,0.615425,0.00545825,0.379116,0.384575
0.01,0.48,0.641016,0.00545455,0.353529,0.358984
0.01,0.49,0.667796,0.00545089,0.326753,0.332204
0.01,0.5,0.695783,0.00544726,0.29877,0.304217
0.01,0.51,0.724962,0.00544367,0.269595,0.275038
0.01,0.52,0.755262,0.00544011,0.239298,0.244738
0.01,0.53,0.78651,0.00543658,0.208054,0.21349
0.01,0.54,0.818344,0.00543308,0.176223,0.181656
0.01,0.55,0.850072,0.00542961,0.144498,0.149928
0.01,0.56,0.880468,0.00542618,0.114106,0.119532
0.01,0.57,0.907677,0.00542277,0.0869,0.0923228
0.01,0.58,0.929759,0.00541939,0.0648215,0.0702409
0.01,0.59,0.94594,0.00541605,0.048644,0.0540601
0.01,0.6,0.95707,0.00541273,0.0375169,0.0429296
0.01,0.61,0.964646,0.00540944,0.0299449,0.0353544
0.01,0.62,0.969918,0.00540618,0.0246757,0.0300819
0.01,0.63,0.973715,0.00540295,0.0208824,0.0262853
0.01,0.64,0.976544,0.00539975,0.0180563,0.023456
0.01,0.65,0.978718,0.00539657,0.0158851,0.0212816
0.01,0.66,0.980434,0.00539342,0.0141724,0.0195658
0.01,0.67,0.981819,0.0053903,0.0127907,0.018181
0.01,0.68,0.982958,0.0053872,0.0116548,0.017042
0.01,0.69,0.98391,0.00538413,0.0107057,0.0160898
0.01,0.7,0.984717,0.00538109,0.00990154,0.0152826
0.01,0.71,0.98541,0.00537807,0.00921201,0.0145901
0.01,0.72,0.98601,0.00537507,0.00861455,0.0139896
0.01,0.73,0.986536,0.0053721,0.00809209,0.0134642
0.01,0.74,0.986999,0.00536916,0.00763152,0.0130007
0.01,0.75,0.987411,0.00536624,0.00722256,0.0125888
0.01,0.76,0.98778,0.00536334,0.00685709,0.0122204
0.01,0.77,0.988111,0.00536046,0.00652859,0.0118891
0.01,0.78,0.988411,0.00535761,0.00623177,0.0115894
0.01,0.79,0.988683,0.00535478,0.00596231,0.0113171
0.01,0.8,0.988931,0.00535198,0.00571662,0.0110686
0.01,0.81,0.989159,0.00534919,0.00549172,0.0108409
0.01,0.82,0.989368,0.00534643,0.0052851,0.0106315
0.01,0.83,0.989562,0.00534369,0.00509464,0.0104383
0.01,0.84,0.98974,0.00534097,0.00491853,0.0102595
0.01,0.85,0.989906,0.00533827,0.00475523,0.0100935
0.01,0.86,0.990061,0.0053356,0.0046034,0.009939
0.01,0.87,0.990205,0.00533294,0.00446189,0.00979483
0.01,0.88,0.99034,0.0053303,0.00432968,0.00965999
0.01,0.89,0.990466,0.00532769,0.00420591,0.0095336
0.01,0.9,0.990585,0.00532509,0.00408979,0.00941488
0.01,0.91,0.990697,0.00532251,0.00398065,0.00930316
0.01,0.92,0.990802,0.00531996,0.00387788,0.00919784
0.01,0.93,0.990902,0.00531742,0.00378095,0.00909837
0.01,0.94,0.990996,0.0053149,0.00368937,0.00900427
0.01,0.95,0.991085,0.0053124,0.00360273,0.00891513
0.01,0.96,0.991169,0.00530992,0.00352064,0.00883056
0.01,0.97,0.99125,0.00530746,0.00344275,0.0087502
0.01,0.98,0.991326,0.00530501,0.00336875,0.00867376
0.01,0.99,0.991399,0.00530258,0.00329837,0.00860096
0.01,1,0.991468,0.00530017,0.00323135,0.00853152
0.02,0,0.113131,0.00568006,0.881189,0.886869
0.02,0.01,0.11698,0.00567412,0.877346,0.88302
0.02,0.02,0.120964,0.00566823,0.873367,0.879036
0.02,0.03,0.125091,0.00566242,0.869247,0.874909
0.02,0.04,0.129364,0.00565666,0.864979,0.870636
0.02,0.05,0.133791,0.00565096,0.860558,0.866209
0.02,0.06,0.138378,0.00564533,0.855977,0.861622
0.02,0.07,0.14313,0.00563975,0.85123,0.85687
0.02,0.08,0.148055,0.00563423,0.84631,0.851945
0.02,0.09,0.153161,0.00562877,0.84121,0.846839
0.02,0.1,0.158454,0.00562336,0.835922,0.841546
0.02,0.11,0.163943,0.00561802,0.830439,0.836057
0.02,0.12,0.169636,0.00561273,0.824751,0.830364
0.02,0.13,0.175542,0.00560749,0.81885,0.824458
0.02,0.14,0.18167,0.00560231,0.812727,0.81833
0.02,0.15,0.188031,0.00559718,0.806372,0.811969
0.02,0.16,0.194633,0.00559211,0.799775,0.805367
0.02,0.17,0.201488,0.00558709,0.792925,0.798512
0.02,0.18,0.208608,0.00558212,0.78581,0.791392
0.02,0.19,0.216004,0.0055772,0.778419,0.783996
0.02,0.2,0.22369,0.00557234,0.770738,0.77631
0.02,0.21,0.231677,0.00556752,0.762755,0.768323
0.02,0.22,0.239982,0.00556275,0.754455,0.760018
0.02,0.23,0.248619,0.00555803,0.745823,0.751381
0.02,0.24,0.257603,0.00555336,0.736844,0.742397
0.02,0.25,0.266951,0.00554874,0.7275,0.733049
0.02,0.26,0.276682,0.00554416,0.717774,0.723318
0.02,0.27,0.286813,0.00553963,0.707647,0.713187
0.02,0.28,0.297366,0.00553515,0.697099,0.702634
0.02,0.29,0.30836,0.00553071,0.68611,0.69164
0.02,0.3,0.319818,0.00552631,0.674655,0.680182
0.02,0.31,0.331765,0.00552196,0.662713,0.668235
0.02,0.32,0.344225,0.00551765,0.650257,0.655775
0.02,0.33,0.357225,0.00551338,0.637262,0.642775
0.02,0.34,0.370794,0.00550916,0.623697,0.629206
0.02,0.35,0.384961,0.00550498,0.609534,0.615039
0.02,0.36,0.399759,0.00550083,0.59474,0.600241
0.02,0.37,0.415222,0.00549673,0.579281,0.584778
0.02,0.38,0.431387,0.00549267,0.563121,0.568613
0.02,0.39,0.44829,0.00548864,0.546221,0.55171
0.02,0.4,0.465973,0.00548466,0.528542,0.534027
0.02,0.41,0.484479,0.00548071,0.510041,0.515521
0.02,0.42,0.503852,0.0054768,0.490672,0.496148
0.02,0.43,0.524139,0.00547293,0.470388,0.475861
0.02,0.44,0.545389,0.00546909,0.449142,0.454611
0.02,0.45,0.567651,0.00546529,0.426883,0.432349
0.02,0.46,0.590976,0.00546153,0.403562,0.409024
0.02,0.47,0.615412,0.0054578,0.37913,0.384588
0.02,0.48,0.641003,0.0054541,0.353543,0.358997
0.02,0.49,0.667783,0.00545044,0.326767,0.332217
0.02,0.5,0.695769,0.00544682,0.298784,0.304231
0.02,0.51,0.724949,0.00544322,0.269608,0.275051
0.02,0.52,0.755249,0.00543966,0.239311,0.244751
0.02,0.53,0.786497,0.00543613,0.208067,0.213503
0.02,0.54,0.818332,0.00543263,0.176235,0.181668
0.02,0.55,0.850063,0.00542916,0.144508,0.149937
0.02,0.56,0.880462,0.00542573,0.114113,0.119538
0.02,0.57,0.907676,0.00542232,0.0869019,0.0923243
0.02,0.58,0.929763,0.00541895,0.0648179,0.0702368
0.02,0.59,0.945949,0.0054156,0.0486354,0.054051
0.02,0.6,0.957083,0.00541228,0.0375047,0.042917
0.02,0.61,0.96466,0.005409,0.0299305,0.0353395
0.02,0.62,0.969934,0.00540574,0.02466,0.0300657
0.02,0.63,0.973732,0.0054025,0.0208658,0.0262683
0.02,0.64,0.976562,0.0053993,0.0180391,0.0234384
0.02,0.65,0.978736,0.00539612,0.0158675,0.0212637
0.02,0.66,0.980452,0.00539298,0.0141546,0.0195475
0.02,0.67,0.981837,0.00538985,0.0127728,0.0181626
0.02,0.68,0.982977,0.00538676,0.0116367,0.0170235
0.02,0.69,0.983929,0.00538369,0.0106875,0.0160712
0.02,0.7,0.984736,0.00538064,0.00988326,0.0152639
0.02,0.71,0.985429,0.00537762,0.00919367,0.0145713
0.02,0.72,0.986029,0.00537463,0.00859616,0.0139708
0.02,0.73,0.986555,0.00537166,0.00807367,0.0134453
0.02,0.74,0.987018,0.00536871,0.00761306,0.0129818
0.02,0.75,0.98743,0.00536579,0.00720408,0.0125699
0.02,0.76,0.987799,0.00536289,0.00683859,0.0122015
0.02,0.77,0.98813,0.00536001,0.00651007,0.0118701
0.02,0.78,0.98843,0.00535716,0.00621324,0.0115704
0.02,0.79,0.988702,0.00535433,0.00594376,0.0112981
0.02,0.8,0.98895,0.00535153,0.00569806,0.0110496
0.02,0.81,0.989178,0.00534874,0.00547315,0.0108219
0.02,0.82,0.989388,0.00534598,0.00526652,0.0106125
0.02,0.83,0.989581,0.00534324,0.00507605,0.0104193
0.02,0.84,0.98976,0.00534052,0.00489994,0.0102405
0.02,0.85,0.989926,0.00533782,0.00473663,0.0100745
0.02,0.86,0.99008,0.00533515,0.0045848,0.00991994
0.02,0.87,0.990224,0.00533249,0.00444328,0.00977577
0.02,0.88,0.990359,0.00532985,0.00431107,0.00964092
0.02,0.89,0.990485,0.00532724,0.00418729,0.00951453
0.02,0.9,0.990604,0.00532464,0.00407117,0.00939581
0.02,0.91,0.990716,0.00532207,0.00396202,0.00928409
0.02,0.92,0.990821,0.00531951,0.00385925,0.00917876
0.02,0.93,0.990921,0.00531697,0.00376231,0.00907928
0.02,0.94,0.991015,0.00531445,0.00367073,0.00898519
0.02,0.95,0.991104,0.00531195,0.00358409,0.00889604
0.02,0.96,0.991189,0.00530947,0.00350199,0.00881146
0.02,0.97,0.991269,0.00530701,0.0034241,0.00873111
0.02,0.98,0.991345,0.00530456,0.00335011,0.00865467
0.02,0.99,0.991418,0.00530213,0.00327972,0.00858186
0.02,1,0.991488,0.00529972,0.0032127,0.00851242
0.03,0,0.113127,0.00567962,0.881194,0.886873
0.03,0.01,0.116975,0.00567367,0.877351,0.883025
0.03,0.02,0.12096,0.00566779,0.873372,0.87904
0.03,0.03,0.125086,0.00566197,0.869252,0.874914
0.03,0.04,0.129359,0.00565622,0.864984,0.870641
0.03,0.05,0.133786,0.00565052,0.860563,0.866214
0.03,0.06,0.138372,0.00564488,0.855983,0.861628
0.03,0.07,0.143125,0.0056393,0.851236,0.856875
0.03,0.08,0.14805,0.00563379,0.846316,0.85195
0.03,0.09,0.153155,0.00562833,0.841216,0.846845
0.03,0.1,0.158448,0.00562292,0.835929,0.841552
0.03,0.11,0.163937,0.00561757,0.830445,0.836063
0.03,0.12,0.16963,0.00561228,0.824757,0.83037
0.03,0.13,0.175536,0.00560705,0.818857,0.824464
0.03,0.14,0.181664,0.00560187,0.812734,0.818336
0.03,0.15,0.188024,0.00559674,0.806379,0.811976
0.03,0.16,0.194626,0.00559167,0.799782,0.805374
0.03,0.17,0.201481,0.00558664,0.792932,0.798519
0.03,0.18,0.208601,0.00558168,0.785817,0.791399
0.03,0.19,0.215997,0.00557676,0.778426,0.784003
0.03,0.2,0.223682,0.00557189,0.770746,0.776318
0.03,0.21,0.23167,0.00556707,0.762763,0.76833
0.03,0.22,0.239975,0.00556231,0.754463,0.760025
0.03,0.23,0.248611,0.00555759,0.745831,0.751389
0.03,0.24,0.257595,0.00555292,0.736852,0.742405
0.03,0.25,0.266943,0.00554829,0.727508,0.733057
0.03,0.26,0.276674,0.00554372,0.717783,0.723326
0.03,0.27,0.286805,0.00553919,0.707656,0.713195
0.03,0.28,0.297357,0.0055347,0.697108,0.702643
0.03,0.29,0.308351,0.00553026,0.686119,0.691649
0.03,0.3,0.319809,0.00552586,0.674665,0.680191
0.03,0.31,0.331756,0.00552151,0.662723,0.668244
0.03,0.32,0.344215,0.0055172,0.650267,0.655785
0.03,0.33,0.357215,0.00551294,0.637272,0.642785
0.03,0.34,0.370784,0.00550871,0.623708,0.629216
0.03,0.35,0.384951,0.00550453,0.609545,0.615049
0.03,0.36,0.399749,0.00550039,0.594751,0.600251
0.03,0.37,0.415212,0.00549628,0.579292,0.584788
0.03,0.38,0.431376,0.00549222,0.563132,0.568624
0.03,0.39,0.448279,0.0054882,0.546233,0.551721
0.03,0.4,0.465962,0.00548421,0.528554,0.534038
0.03,0.41,0.484467,0.00548027,0.510052,0.515533
0.03,0.42,0.50384,0.00547636,0.490684,0.49616
0.03,0.43,0.524127,0.00547248,0.470401,0.475873
0.03,0.44,0.545377,0.00546865,0.449155,0.454623
0.03,0.45,0.567639,0.00546485,0.426896,0.432361
0.03,0.46,0.590964,0.00546108,0.403575,0.409036
0.03,0.47,0.615399,0.00545735,0.379143,0.384601
0.03,0.48,0.64099,0.00545366,0.353557,0.35901
0.03,0.49,0.66777,0.00545,0.32678,0.33223
0.03,0.5,0.695756,0.00544637,0.298797,0.304244
0.03,0.51,0.724935,0.00544277,0.269622,0.275065
0.03,0.52,0.755236,0.00543921,0.239324,0.244764
0.03,0.53,0.786485,0.00543568,0.208079,0.213515
0.03,0.54,0.818321,0.00543218,0.176247,0.181679
0.03,0.55,0.850054,0.00542872,0.144518,0.149946
0.03,0.56,0.880456,0.00542528,0.114119,0.119544
0.03,0.57,0.907674,0.00542187,0.0869039,0.0923258
0.03,0.58,0.929767,0.0054185,0.0648143,0.0702328
0.03,0.59,0.945958,0.00541515,0.048627,0.0540421
0.03,0.6,0.957095,0.00541184,0.0374927,0.0429046
0.03,0.61,0.964675,0.00540855,0.0299163,0.0353249
0.03,0.62,0.96995,0.00540529,0.0246444,0.0300496
0.03,0.63,0.973749,0.00540206,0.0208493,0.0262514
0.03,0.64,0.976579,0.00539885,0.0180221,0.023421
0.03,0.65,0.978754,0.00539568,0.0158502,0.0212458
0.03,0.66,0.980471,0.00539253,0.014137,0.0195295
0.03,0.67,0.981856,0.0053894,0.012755,0.0181444
0.03,0.68,0.982995,0.00538631,0.0116188,0.0170051
0.03,0.69,0.983947,0.00538324,0.0106695,0.0160527
0.03,0.7,0.984755,0.00538019,0.00986516,0.0152453
0.03,0.71,0.985447,0.00537717,0.00917551,0.0145527
0.03,0.72,0.986048,0.00537418,0.00857795,0.0139521
0.03,0.73,0.986573,0.00537121,0.00805542,0.0134266
0.03,0.74,0.987037,0.00536826,0.00759479,0.0129631
0.03,0.75,0.987449,0.00536534,0.00718578,0.0125511
0.03,0.76,0.987817,0.00536244,0.00682027,0.0121827
0.03,0.77,0.988149,0.00535957,0.00649173,0.0118513
0.03,0.78,0.988448,0.00535671,0.00619489,0.0115516
0.03,0.79,0.988721,0.00535389,0.0059254,0.0112793
0.03,0.8,0.988969,0.00535108,0.00567968,0.0110308
0.03,0.81,0.989197,0.00534829,0.00545476,0.0108031
0.03,0.82,0.989406,0.00534553,0.00524812,0.0105937
0.03,0.83,0.9896,0.00534279,0.00505765,0.0104004
0.03,0.84,0.989778,0.00534007,0.00488153,0.0102216
0.03,0.85,0.989944,0.00533737,0.00471822,0.0100556
0.03,0.86,0.990099,0.0053347,0.00456638,0.00990107
0.03,0.87,0.990243,0.00533204,0.00442485,0.00975689
0.03,0.88,0.990378,0.00532941,0.00429264,0.00962205
0.03,0.89,0.990504,0.00532679,0.00416886,0.00949565
0.03,0.9,0.990623,0.00532419,0.00405273,0.00937692
0.03,0.91,0.990735,0.00532162,0.00394358,0.0092652
0.03,0.92,0.99084,0.00531906,0.00384081,0.00915987
0.03,0.93,0.99094,0.00531652,0.00374387,0.00906039
0.03,0.94,0.991034,0.005314,0.00365229,0.00896629
0.03,0.95,0.991123,0.0053115,0.00356564,0.00887714
0.03,0.96,0.991207,0.00530902,0.00348354,0.00879256
0.03,0.97,0.991288,0.00530656,0.00340565,0.00871221
0.03,0.98,0.991364,0.00530411,0.00333165,0.00863576
0.03,0.99,0.991437,0.00530169,0.00326126,0.00856295
0.03,1,0.991506,0.00529928,0.00319424,0.00849351
0.04,0,0.113122,0.00567917,0.881198,0.886878
0.04,0.01,0.116971,0.00567323,0.877356,0.883029
0.04,0.02,0.120955,0.00566735,0.873378,0.879045
0.04,0.03,0.125081,0.00566153,0.869257,0.874919
0.04,0.04,0.129354,0.00565577,0.86499,0.870646
0.04,0.05,0.133781,0.00565008,0.860569,0.866219
0.04,0.06,0.138367,0.00564444,0.855988,0.861633
0.04,0.07,0.143119,0.00563886,0.851242,0.856881
0.04,0.08,0.148044,0.00563334,0.846322,0.851956
0.04,0.09,0.15315,0.00562788,0.841222,0.84685
0.04,0.1,0.158443,0.00562248,0.835935,0.841557
0.04,0.11,0.163932,0.00561713,0.830451,0.836068
0.04,0.12,0.169624,0.00561184,0.824764,0.830376
0.04,0.13,0.17553,0.0056066,0.818863,0.82447
0.04,0.14,0.181658,0.00560142,0.812741,0.818342
0.04,0.15,0.188018,0.0055963,0.806386,0.811982
0.04,0.16,0.19462,0.00559122,0.799789,0.80538
0.04,0.17,0.201475,0.0055862,0.792939,0.798525
0.04,0.18,0.208594,0.00558123,0.785825,0.791406
0.04,0.19,0.21599,0.00557631,0.778434,0.78401
0.04,0.2,0.223675,0.00557145,0.770753,0.776325
0.04,0.21,0.231663,0.00556663,0.76277,0.768337
0.04,0.22,0.239967,0.00556186,0.754471,0.760033
0.04,0.23,0.248603,0.00555714,0.745839,0.751397
0.04,0.24,0.257587,0.00555247,0.73686,0.742413
0.04,0.25,0.266935,0.00554785,0.727517,0.733065
0.04,0.26,0.276665,0.00554327,0.717791,0.723335
0.04,0.27,0.286797,0.00553874,0.707665,0.713203
0.04,0.28,0.297348,0.00553426,0.697117,0.702652
0.04,0.29,0.308342,0.00552982,0.686128,0.691658
0.04,0.3,0.3198,0.00552542,0.674674,0.6802
0.04,0.31,0.331747,0.00552107,0.662732,0.668253
0.04,0.32,0.344206,0.00551676,0.650277,0.655794
0.04,0.33,0.357206,0.00551249,0.637282,0.642794
0.04,0.34,0.370774,0.00550827,0.623718,0.629226
0.04,0.35,0.384941,0.00550408,0.609555,0.615059
0.04,0.36,0.399739,0.00549994,0.594761,0.600261
0.04,0.37,0.415201,0.00549584,0.579303,0.584799
0.04,0.38,0.431365,0.00549178,0.563143,0.568635
0.04,0.39,0.448268,0.00548775,0.546244,0.551732
0.04,0.4,0.465951,0.00548377,0.528565,0.534049
0.04,0.41,0.484456,0.00547982,0.510064,0.515544
0.04,0.42,0.503828,0.00547591,0.490696,0.496172
0.04,0.43,0.524115,0.00547204,0.470413,0.475885
0.04,0.44,0.545364,0.0054682,0.449167,0.454636
0.04,0.45,0.567627,0.0054644,0.426909,0.432373
0.04,0.46,0.590951,0.00546064,0.403588,0.409049
0.04,0.47,0.615387,0.00545691,0.379156,0.384613
0.04,0.48,0.640977,0.00545321,0.35357,0.359023
0.04,0.49,0.667757,0.00544955,0.326794,0.332243
0.04,0.5,0.695743,0.00544592,0.298811,0.304257
0.04,0.51,0.724923,0.00544233,0.269635,0.275077
0.04,0.52,0.755224,0.00543877,0.239338,0.244776
0.04,0.53,0.786473,0.00543524,0.208092,0.213527
0.04,0.54,0.81831,0.00543174,0.176258,0.18169
0.04,0.55,0.850045,0.00542827,0.144527,0.149955
0.04,0.56,0.880449,0.00542483,0.114126,0.119551
0.04,0.57,0.907673,0.00542143,0.0869059,0.0923273
