e1,e2,V,Rs,Rv,P
0,0 ,0.993334, 0.00234962,0.00431608,0.00666569
0,0.01 ,0.993363, 0.00234961,0.00428752,0.00663713
0,0.02 ,0.993391, 0.00234961,0.00425946,0.00660907
0,0.03 ,0.993419, 0.00234961,0.00423188,0.00658149
0,0.04 ,0.993446, 0.00234961,0.00420477,0.00655438
0,0.05 ,0.993472, 0.00234961,0.00417813,0.00652774
0,0.06 ,0.993498, 0.00234961,0.00415193,0.00650154
0,0.07 ,0.993524, 0.00234961,0.00412618,0.00647578
0,0.08 ,0.99355, 0.0023496,0.00410085,0.00645045
0,0.09 ,0.993574, 0.0023496,0.00407593,0.00642553
0,0.1 ,0.993599, 0.0023496,0.00405142,0.00640103
0,0.11 ,0.993623, 0.0023496,0.00402731,0.00637691
0,0.12 ,0.993647, 0.0023496,0.00400359,0.00635319
0,0.13 ,0.99367, 0.0023496,0.00398024,0.00632984
0,0.14 ,0.993693, 0.00234959,0.00395727,0.00630686
0,0.15 ,0.993716, 0.00234959,0.00393465,0.00628424
0,0.16 ,0.993738, 0.00234959,0.00391238,0.00626197
0,0.17 ,0.99376, 0.00234959,0.00389046,0.00624005
0,0.18 ,0.993782, 0.00234959,0.00386887,0.00621846
0,0.19 ,0.993803, 0.00234959,0.00384762,0.0061972
0,0.2 ,0.993824, 0.00234959,0.00382668,0.00617626
0,0.21 ,0.993844, 0.00234958,0.00380605,0.00615564
0,0.22 ,0.993865, 0.00234958,0.00378574,0.00613532
0,0.23 ,0.993885, 0.00234958,0.00376572,0.0061153
0,0.24 ,0.993904, 0.00234958,0.003746,0.00609558
0,0.25 ,0.993924, 0.00234958,0.00372656,0.00607614
0,0.26 ,0.993943, 0.00234958,0.0037074,0.00605698
0,0.27 ,0.993962, 0.00234958,0.00368852,0.00603809
0,0.28 ,0.993981, 0.00234957,0.00366991,0.00601948
0,0.29 ,0.993999, 0.00234957,0.00365156,0.00600113
0,0.3 ,0.994017, 0.00234957,0.00363346,0.00598303
0,0.31 ,0.994035, 0.00234957,0.00361562,0.00596519
0,0.32 ,0.994052, 0.00234957,0.00359803,0.0059476
0,0.33 ,0.99407, 0.00234957,0.00358068,0.00593024
0,0.34 ,0.994087, 0.00234957,0.00356356,0.00591313
0,0.35 ,0.994104, 0.00234956,0.00354668,0.00589624
0,0.36 ,0.99412, 0.00234956,0.00353002,0.00587959
0,0.37 ,0.994137, 0.00234956,0.00351359,0.00586315
0,0.38 ,0.994153, 0.00234956,0.00349738,0.00584694
0,0.39 ,0.994169, 0.00234956,0.00348138,0.00583094
0,0.4 ,0.994185, 0.00234956,0.00346559,0.00581514
0,0.41 ,0.9942, 0.00234955,0.00345,0.00579956
0,0.42 ,0.994216, 0.00234955,0.00343462,0.00578417
0,0.43 ,0.994231, 0.00234955,0.00341944,0.00576899
0,0.44 ,0.994246, 0.00234955,0.00340445,0.005754
0,0.45 ,0.994261, 0.00234955,0.00338965,0.0057392
0,0.46 ,0.994275, 0.00234955,0.00337503,0.00572458
0,0.47 ,0.99429, 0.00234955,0.00336061,0.00571015
0,0.48 ,0.994304, 0.00234954,0.00334636,0.0056959
0,0.49 ,0.994318, 0.00234954,0.00333228,0.00568183
0,0.5 ,0.994332, 0.00234954,0.00331838,0.00566792
0,0.51 ,0.994346, 0.00234954,0.00330465,0.00565419
0,0.52 ,0.994359, 0.00234954,0.00329109,0.00564063
0,0.53 ,0.994373, 0.00234954,0.00327769,0.00562723
0,0.54 ,0.994386, 0.00234954,0.00326446,0.00561399
0,0.55 ,0.994399, 0.00234953,0.00325138,0.00560091
0,0.56 ,0.994412, 0.00234953,0.00323845,0.00558799
0,0.57 ,0.994425, 0.00234953,0.00322568,0.00557521
0,0.58 ,0.994437, 0.00234953,0.00321306,0.00556259
0,0.59 ,0.99445, 0.00234953,0.00320059,0.00555011
0,0.6 ,0.994462, 0.00234953,0.00318826,0.00553778
0,0.61 ,0.994474, 0.00234953,0.00317607,0.0055256
0,0.62 ,0.994486, 0.00234952,0.00316402,0.00551355
0,0.63 ,0.994498, 0.00234952,0.00315211,0.00550164
0,0.64 ,0.99451, 0.00234952,0.00314034,0.00548986
0,0.65 ,0.994522, 0.00234952,0.0031287,0.00547822
0,0.66 ,0.994533, 0.00234952,0.00311719,0.0054667
0,0.67 ,0.994545, 0.00234952,0.0031058,0.00545532
0,0.68 ,0.994556, 0.00234951,0.00309455,0.00544406
0,0.69 ,0.994567, 0.00234951,0.00308341,0.00543293
0,0.7 ,0.994578, 0.00234951,0.0030724,0.00542192
0,0.71 ,0.994589, 0.00234951,0.00306151,0.00541102
0,0.72 ,0.9946, 0.00234951,0.00305074,0.00540025
0,0.73 ,0.99461, 0.00234951,0.00304009,0.00538959
0,0.74 ,0.994621, 0.00234951,0.00302954,0.00537905
0,0.75 ,0.994631, 0.0023495,0.00301912,0.00536862
0,0.76 ,0.994642, 0.0023495,0.0030088,0.0053583
0,0.77 ,0.994652, 0.0023495,0.00299859,0.00534809
0,0.78 ,0.994662, 0.0023495,0.00298849,0.00533799
0,0.79 ,0.994672, 0.0023495,0.00297849,0.00532799
0,0.8 ,0.994682, 0.0023495,0.0029686,0.0053181
0,0.81 ,0.994692, 0.0023495,0.00295881,0.00530831
0,0.82 ,0.994701, 0.00234949,0.00294912,0.00529862
0,0.83 ,0.994711, 0.00234949,0.00293953,0.00528902
0,0.84 ,0.99472, 0.00234949,0.00293004,0.00527953
0,0.85 ,0.99473, 0.00234949,0.00292064,0.00527013
0,0.86 ,0.994739, 0.00234949,0.00291134,0.00526083
0,0.87 ,0.994748, 0.00234949,0.00290214,0.00525162
0,0.88 ,0.994757, 0.00234949,0.00289302,0.00524251
0,0.89 ,0.994767, 0.00234948,0.002884,0.00523348
0,0.9 ,0.994775, 0.00234948,0.00287506,0.00522454
0,0.91 ,0.994784, 0.00234948,0.00286621,0.00521569
0,0.92 ,0.994793, 0.00234948,0.00285745,0.00520693
0,0.93 ,0.994802, 0.00234948,0.00284878,0.00519825
0,0.94 ,0.99481, 0.00234948,0.00284018,0.00518966
0,0.95 ,0.994819, 0.00234948,0.00283168,0.00518115
0,0.96 ,0.994827, 0.00234947,0.00282325,0.00517272
0,0.97 ,0.994836, 0.00234947,0.0028149,0.00516437
0,0.98 ,0.994844, 0.00234947,0.00280664,0.00515611
0,0.99 ,0.994852, 0.00234947,0.00279845,0.00514792
0,1 ,0.99486, 0.00234947,0.00279034,0.0051398
0.01,0 ,0.993346, 0.00234961,0.00430422,0.00665383
0.01,0.01 ,0.993375, 0.00234961,0.00427566,0.00662527
0.01,0.02 ,0.993403, 0.00234961,0.00424759,0.0065972
0.01,0.03 ,0.99343, 0.00234961,0.00422001,0.00656962
0.01,0.04 ,0.993457, 0.00234961,0.00419291,0.00654252
0.01,0.05 ,0.993484, 0.00234961,0.00416626,0.00651587
0.01,0.06 ,0.99351, 0.00234961,0.00414007,0.00648967
0.01,0.07 ,0.993536, 0.0023496,0.00411431,0.00646391
0.01,0.08 ,0.993561, 0.0023496,0.00408898,0.00643858
0.01,0.09 ,0.993586, 0.0023496,0.00406406,0.00641367
0.01,0.1 ,0.993611, 0.0023496,0.00403956,0.00638916
0.01,0.11 ,0.993635, 0.0023496,0.00401544,0.00636504
0.01,0.12 ,0.993659, 0.0023496,0.00399172,0.00634132
0.01,0.13 ,0.993682, 0.0023496,0.00396837,0.00631797
0.01,0.14 ,0.993705, 0.00234959,0.0039454,0.00629499
0.01,0.15 ,0.993728, 0.00234959,0.00392278,0.00627237
0.01,0.16 ,0.99375, 0.00234959,0.00390051,0.0062501
0.01,0.17 ,0.993772, 0.00234959,0.00387859,0.00622818
0.01,0.18 ,0.993793, 0.00234959,0.003857,0.00620659
0.01,0.19 ,0.993815, 0.00234959,0.00383574,0.00618533
0.01,0.2 ,0.993836, 0.00234958,0.0038148,0.00616439
0.01,0.21 ,0.993856, 0.00234958,0.00379418,0.00614376
0.01,0.22 ,0.993877, 0.00234958,0.00377386,0.00612344
0.01,0.23 ,0.993897, 0.00234958,0.00375384,0.00610343
0.01,0.24 ,0.993916, 0.00234958,0.00373412,0.0060837
0.01,0.25 ,0.993936, 0.00234958,0.00371468,0.00606426
0.01,0.26 ,0.993955, 0.00234958,0.00369553,0.0060451
0.01,0.27 ,0.993974, 0.00234957,0.00367664,0.00602622
0.01,0.28 ,0.993992, 0.00234957,0.00365803,0.0060076
0.01,0.29 ,0.994011, 0.00234957,0.00363968,0.00598925
0.01,0.3 ,0.994029, 0.00234957,0.00362158,0.00597115
0.01,0.31 ,0.994047, 0.00234957,0.00360374,0.00595331
0.01,0.32 ,0.994064, 0.00234957,0.00358615,0.00593572
0.01,0.33 ,0.994082, 0.00234957,0.0035688,0.00591836
0.01,0.34 ,0.994099, 0.00234956,0.00355168,0.00590125
0.01,0.35 ,0.994116, 0.00234956,0.0035348,0.00588436
0.01,0.36 ,0.994132, 0.00234956,0.00351814,0.0058677
0.01,0.37 ,0.994149, 0.00234956,0.00350171,0.00585127
0.01,0.38 ,0.994165, 0.00234956,0.0034855,0.00583506
0.01,0.39 ,0.994181, 0.00234956,0.0034695,0.00581905
0.01,0.4 ,0.994197, 0.00234955,0.00345371,0.00580326
0.01,0.41 ,0.994212, 0.00234955,0.00343812,0.00578768
0.01,0.42 ,0.994228, 0.00234955,0.00342274,0.00577229
0.01,0.43 ,0.994243, 0.00234955,0.00340756,0.00575711
0.01,0.44 ,0.994258, 0.00234955,0.00339256,0.00574211
0.01,0.45 ,0.994273, 0.00234955,0.00337776,0.00572731
0.01,0.46 ,0.994287, 0.00234955,0.00336315,0.0057127
0.01,0.47 ,0.994302, 0.00234954,0.00334872,0.00569827
0.01,0.48 ,0.994316, 0.00234954,0.00333447,0.00568402
0.01,0.49 ,0.99433, 0.00234954,0.0033204,0.00566994
0.01,0.5 ,0.994344, 0.00234954,0.0033065,0.00565604
0.01,0.51 ,0.994358, 0.00234954,0.00329277,0.00564231
0.01,0.52 ,0.994371, 0.00234954,0.00327921,0.00562874
0.01,0.53 ,0.994385, 0.00234954,0.00326581,0.00561534
0.01,0.54 ,0.994398, 0.00234953,0.00325257,0.0056021
0.01,0.55 ,0.994411, 0.00234953,0.00323949,0.00558902
0.01,0.56 ,0.994424, 0.00234953,0.00322657,0.0055761
0.01,0.57 ,0.994437, 0.00234953,0.0032138,0.00556333
0.01,0.58 ,0.994449, 0.00234953,0.00320117,0.0055507
0.01,0.59 ,0.994462, 0.00234953,0.0031887,0.00553823
0.01,0.6 ,0.994474, 0.00234953,0.00317637,0.0055259
0.01,0.61 ,0.994486, 0.00234952,0.00316418,0.00551371
0.01,0.62 ,0.994498, 0.00234952,0.00315214,0.00550166
0.01,0.63 ,0.99451, 0.00234952,0.00314023,0.00548975
0.01,0.64 ,0.994522, 0.00234952,0.00312845,0.00547797
0.01,0.65 ,0.994534, 0.00234952,0.00311681,0.00546633
0.01,0.66 ,0.994545, 0.00234952,0.0031053,0.00545481
0.01,0.67 ,0.994557, 0.00234952,0.00309392,0.00544343
0.01,0.68 ,0.994568, 0.00234951,0.00308266,0.00543217
0.01,0.69 ,0.994579, 0.00234951,0.00307153,0.00542104
0.01,0.7 ,0.99459, 0.00234951,0.00306052,0.00541003
0.01,0.71 ,0.994601, 0.00234951,0.00304963,0.00539913
0.01,0.72 ,0.994612, 0.00234951,0.00303885,0.00538836
0.01,0.73 ,0.994622, 0.00234951,0.0030282,0.0053777
0.01,0.74 ,0.994633, 0.0023495,0.00301766,0.00536716
0.01,0.75 ,0.994643, 0.0023495,0.00300723,0.00535673
0.01,0.76 ,0.994654, 0.0023495,0.00299691,0.00534641
0.01,0.77 ,0.994664, 0.0023495,0.0029867,0.0053362
0.01,0.78 ,0.994674, 0.0023495,0.0029766,0.0053261
0.01,0.79 ,0.994684, 0.0023495,0.0029666,0.0053161
0.01,0.8 ,0.994694, 0.0023495,0.00295671,0.00530621
0.01,0.81 ,0.994704, 0.00234949,0.00294692,0.00529641
0.01,0.82 ,0.994713, 0.00234949,0.00293723,0.00528672
0.01,0.83 ,0.994723, 0.00234949,0.00292764,0.00527713
0.01,0.84 ,0.994732, 0.00234949,0.00291815,0.00526764
0.01,0.85 ,0.994742, 0.00234949,0.00290875,0.00525824
0.01,0.86 ,0.994751, 0.00234949,0.00289945,0.00524894
0.01,0.87 ,0.99476, 0.00234949,0.00289024,0.00523973
0.01,0.88 ,0.994769, 0.00234948,0.00288113,0.00523061
0.01,0.89 ,0.994778, 0.00234948,0.0028721,0.00522159
0.01,0.9 ,0.994787, 0.00234948,0.00286317,0.00521265
0.01,0.91 ,0.994796, 0.00234948,0.00285432,0.0052038
0.01,0.92 ,0.994805, 0.00234948,0.00284556,0.00519504
0.01,0.93 ,0.994814, 0.00234948,0.00283688,0.00518636
0.01,0.94 ,0.994822, 0.00234948,0.00282829,0.00517777
0.01,0.95 ,0.994831, 0.00234947,0.00281978,0.00516926
0.01,0.96 ,0.994839, 0.00234947,0.00281136,0.00516083
0.01,0.97 ,0.994848, 0.00234947,0.00280301,0.00515248
0.01,0.98 ,0.994856, 0.00234947,0.00279474,0.00514421
0.01,0.99 ,0.994864, 0.00234947,0.00278655,0.00513602
0.01,1 ,0.994872, 0.00234947,0.00277844,0.00512791
0.02,0 ,0.993358, 0.00234961,0.00429248,0.00664209
0.02,0.01 ,0.993386, 0.00234961,0.00426391,0.00661353
0.02,0.02 ,0.993415, 0.00234961,0.00423585,0.00658546
0.02,0.03 ,0.993442, 0.00234961,0.00420827,0.00655788
0.02,0.04 ,0.993469, 0.00234961,0.00418117,0.00653077
0.02,0.05 ,0.993496, 0.00234961,0.00415452,0.00650413
0.02,0.06 ,0.993522, 0.0023496,0.00412832,0.00647793
0.02,0.07 ,0.993548, 0.0023496,0.00410256,0.00645217
0.02,0.08 ,0.993573, 0.0023496,0.00407723,0.00642683
0.02,0.09 ,0.993598, 0.0023496,0.00405232,0.00640192
0.02,0.1 ,0.993623, 0.0023496,0.00402781,0.00637741
