e1,e2,V,Rs,Rv,P
0,0 ,0.29428, 0.00235018,0.70337,0.70572
0,0.01 ,0.294269, 0.00235018,0.703381,0.705731
0,0.02 ,0.294258, 0.00235018,0.703392,0.705742
0,0.03 ,0.294247, 0.00235018,0.703403,0.705753
0,0.04 ,0.294237, 0.00235017,0.703413,0.705763
0,0.05 ,0.294226, 0.00235017,0.703424,0.705774
0,0.06 ,0.294216, 0.00235017,0.703434,0.705784
0,0.07 ,0.294205, 0.00235017,0.703444,0.705795
0,0.08 ,0.294195, 0.00235017,0.703455,0.705805
0,0.09 ,0.294185, 0.00235017,0.703465,0.705815
0,0.1 ,0.294175, 0.00235017,0.703474,0.705825
0,0.11 ,0.294166, 0.00235016,0.703484,0.705834
0,0.12 ,0.294156, 0.00235016,0.703494,0.705844
0,0.13 ,0.294146, 0.00235016,0.703503,0.705854
0,0.14 ,0.294137, 0.00235016,0.703513,0.705863
0,0.15 ,0.294128, 0.00235016,0.703522,0.705872
0,0.16 ,0.294118, 0.00235016,0.703531,0.705882
0,0.17 ,0.294109, 0.00235015,0.703541,0.705891
0,0.18 ,0.2941, 0.00235015,0.70355,0.7059
0,0.19 ,0.294091, 0.00235015,0.703559,0.705909
0,0.2 ,0.294083, 0.00235015,0.703567,0.705917
0,0.21 ,0.294074, 0.00235015,0.703576,0.705926
0,0.22 ,0.294065, 0.00235015,0.703585,0.705935
0,0.23 ,0.294057, 0.00235015,0.703593,0.705943
0,0.24 ,0.294048, 0.00235014,0.703602,0.705952
0,0.25 ,0.29404, 0.00235014,0.70361,0.70596
0,0.26 ,0.294032, 0.00235014,0.703618,0.705968
0,0.27 ,0.294024, 0.00235014,0.703626,0.705976
0,0.28 ,0.294016, 0.00235014,0.703634,0.705984
0,0.29 ,0.294008, 0.00235014,0.703642,0.705992
0,0.3 ,0.294, 0.00235014,0.70365,0.706
0,0.31 ,0.293992, 0.00235013,0.703658,0.706008
0,0.32 ,0.293984, 0.00235013,0.703666,0.706016
0,0.33 ,0.293977, 0.00235013,0.703673,0.706023
0,0.34 ,0.293969, 0.00235013,0.703681,0.706031
0,0.35 ,0.293962, 0.00235013,0.703688,0.706038
0,0.36 ,0.293954, 0.00235013,0.703696,0.706046
0,0.37 ,0.293947, 0.00235013,0.703703,0.706053
0,0.38 ,0.29394, 0.00235012,0.70371,0.70606
0,0.39 ,0.293933, 0.00235012,0.703717,0.706067
0,0.4 ,0.293926, 0.00235012,0.703724,0.706074
0,0.41 ,0.293919, 0.00235012,0.703731,0.706081
0,0.42 ,0.293912, 0.00235012,0.703738,0.706088
0,0.43 ,0.293905, 0.00235012,0.703745,0.706095
0,0.44 ,0.293898, 0.00235011,0.703752,0.706102
0,0.45 ,0.293892, 0.00235011,0.703758,0.706108
0,0.46 ,0.293885, 0.00235011,0.703765,0.706115
0,0.47 ,0.293878, 0.00235011,0.703771,0.706122
0,0.48 ,0.293872, 0.00235011,0.703778,0.706128
0,0.49 ,0.293866, 0.00235011,0.703784,0.706134
0,0.5 ,0.293859, 0.00235011,0.703791,0.706141
