e1,e2,V,Rs,Rv,P
0,0,0.295087,0.00560887,0.699305,0.704913
0,0.01,0.295069,0.00560832,0.699322,0.704931
0,0.02,0.295053,0.00560777,0.69934,0.704947
0,0.03,0.295036,0.00560722,0.699357,0.704964
0,0.04,0.295019,0.00560667,0.699374,0.704981
0,0.05,0.295003,0.00560612,0.699391,0.704997
0,0.06,0.294987,0.00560557,0.699407,0.705013
0,0.07,0.294971,0.00560502,0.699424,0.705029
0,0.08,0.294955,0.00560447,0.69944,0.705045
0,0.09,0.29494,0.00560393,0.699456,0.70506
0,0.1,0.294924,0.00560338,0.699472,0.705076
0,0.11,0.294909,0.00560284,0.699488,0.705091
0,0.12,0.294894,0.0056023,0.699504,0.705106
0,0.13,0.294879,0.00560175,0.699519,0.705121
0,0.14,0.294864,0.00560121,0.699535,0.705136
0,0.15,0.29485,0.00560067,0.69955,0.70515
0,0.16,0.294835,0.00560013,0.699565,0.705165
0,0.17,0.294821,0.00559959,0.69958,0.705179
0,0.18,0.294807,0.00559905,0.699594,0.705193
0,0.19,0.294793,0.00559852,0.699609,0.705207
0,0.2,0.294779,0.00559798,0.699623,0.705221
0,0.21,0.294765,0.00559744,0.699638,0.705235
0,0.22,0.294751,0.00559691,0.699652,0.705249
0,0.23,0.294738,0.00559638,0.699666,0.705262
0,0.24,0.294725,0.00559584,0.69968,0.705275
0,0.25,0.294711,0.00559531,0.699693,0.705289
0,0.26,0.294698,0.00559478,0.699707,0.705302
0,0.27,0.294686,0.00559425,0.69972,0.705314
0,0.28,0.294673,0.00559372,0.699733,0.705327
0,0.29,0.29466,0.00559319,0.699747,0.70534
0,0.3,0.294648,0.00559266,0.69976,0.705352
0,0.31,0.294635,0.00559213,0.699773,0.705365
0,0.32,0.294623,0.0055916,0.699785,0.705377
0,0.33,0.294611,0.00559108,0.699798,0.705389
0,0.34,0.294599,0.00559055,0.69981,0.705401
0,0.35,0.294587,0.00559003,0.699823,0.705413
0,0.36,0.294575,0.00558951,0.699835,0.705425
0,0.37,0.294564,0.00558898,0.699847,0.705436
0,0.38,0.294552,0.00558846,0.699859,0.705448
0,0.39,0.294541,0.00558794,0.699871,0.705459
0,0.4,0.29453,0.00558742,0.699883,0.70547
0,0.41,0.294518,0.0055869,0.699895,0.705482
0,0.42,0.294507,0.00558638,0.699906,0.705493
0,0.43,0.294496,0.00558586,0.699918,0.705504
0,0.44,0.294486,0.00558535,0.699929,0.705514
0,0.45,0.294475,0.00558483,0.69994,0.705525
0,0.46,0.294464,0.00558431,0.699952,0.705536
0,0.47,0.294454,0.0055838,0.699963,0.705546
0,0.48,0.294443,0.00558328,0.699974,0.705557
0,0.49,0.294433,0.00558277,0.699984,0.705567
0,0.5,0.294423,0.00558226,0.699995,0.705577
0,0.51,0.294413,0.00558175,0.700006,0.705587
0,0.52,0.294403,0.00558124,0.700016,0.705597
0,0.53,0.294393,0.00558073,0.700027,0.705607
0,0.54,0.294383,0.00558022,0.700037,0.705617
0,0.55,0.294373,0.00557971,0.700047,0.705627
0,0.56,0.294363,0.0055792,0.700057,0.705637
0,0.57,0.294354,0.00557869,0.700067,0.705646
0,0.58,0.294344,0.00557819,0.700077,0.705656
0,0.59,0.294335,0.00557768,0.700087,0.705665
0,0.6,0.294326,0.00557717,0.700097,0.705674
0,0.61,0.294317,0.00557667,0.700107,0.705683
0,0.62,0.294307,0.00557617,0.700116,0.705693
0,0.63,0.294298,0.00557566,0.700126,0.705702
0,0.64,0.29429,0.00557516,0.700135,0.70571
0,0.65,0.294281,0.00557466,0.700145,0.705719
0,0.66,0.294272,0.00557416,0.700154,0.705728
0,0.67,0.294263,0.00557366,0.700163,0.705737
0,0.68,0.294255,0.00557316,0.700172,0.705745
0,0.69,0.294246,0.00557266,0.700181,0.705754
0,0.7,0.294238,0.00557217,0.70019,0.705762
0,0.71,0.294229,0.00557167,0.700199,0.705771
0,0.72,0.294221,0.00557117,0.700208,0.705779
0,0.73,0.294213,0.00557068,0.700217,0.705787
0,0.74,0.294205,0.00557018,0.700225,0.705795
0,0.75,0.294197,0.00556969,0.700234,0.705803
0,0.76,0.294189,0.0055692,0.700242,0.705811
0,0.77,0.294181,0.0055687,0.700251,0.705819
0,0.78,0.294173,0.00556821,0.700259,0.705827
0,0.79,0.294165,0.00556772,0.700267,0.705835
0,0.8,0.294157,0.00556723,0.700275,0.705843
0,0.81,0.29415,0.00556674,0.700284,0.70585
0,0.82,0.294142,0.00556625,0.700292,0.705858
0,0.83,0.294135,0.00556576,0.7003,0.705865
0,0.84,0.294127,0.00556528,0.700308,0.705873
0,0.85,0.29412,0.00556479,0.700315,0.70588
0,0.86,0.294113,0.0055643,0.700323,0.705887
0,0.87,0.294105,0.00556382,0.700331,0.705895
0,0.88,0.294098,0.00556333,0.700339,0.705902
0,0.89,0.294091,0.00556285,0.700346,0.705909
0,0.9,0.294084,0.00556237,0.700354,0.705916
0,0.91,0.294077,0.00556188,0.700361,0.705923
0,0.92,0.29407,0.0055614,0.700369,0.70593
0,0.93,0.294063,0.00556092,0.700376,0.705937
0,0.94,0.294056,0.00556044,0.700383,0.705944
0,0.95,0.29405,0.00555996,0.70039,0.70595
0,0.96,0.294043,0.00555948,0.700398,0.705957
0,0.97,0.294036,0.005559,0.700405,0.705964
0,0.98,0.29403,0.00555853,0.700412,0.70597
0,0.99,0.294023,0.00555805,0.700419,0.705977
0,1,0.294017,0.00555757,0.700426,0.705983
0.01,0,0.303082,0.00560433,0.691314,0.696918
