e1,e2,V,Rs,Rv,P
0,0,0.0405125,0.00647171,0.953016,0.959487
0,0.01,0.0404743,0.00646651,0.953059,0.959526
0,0.02,0.0404324,0.00646136,0.953106,0.959568
0,0.03,0.0403871,0.00645626,0.953157,0.959613
0,0.04,0.0403386,0.0064512,0.95321,0.959661
0,0.05,0.0402874,0.00644619,0.953266,0.959713
0,0.06,0.0402337,0.00644123,0.953325,0.959766
0,0.07,0.0401778,0.00643632,0.953386,0.959822
0,0.08,0.04012,0.00643145,0.953449,0.95988
0,0.09,0.0400605,0.00642662,0.953513,0.95994
0,0.1,0.0399995,0.00642184,0.953579,0.96
0,0.11,0.0399374,0.0064171,0.953646,0.960063
0,0.12,0.0398742,0.00641241,0.953713,0.960126
0,0.13,0.0398102,0.00640776,0.953782,0.96019
0,0.14,0.0397455,0.00640315,0.953851,0.960254
0,0.15,0.0396804,0.00639858,0.953921,0.96032
0,0.16,0.039615,0.00639405,0.953991,0.960385
0,0.17,0.0395493,0.00638957,0.954061,0.960451
0,0.18,0.0394837,0.00638513,0.954131,0.960516
0,0.19,0.0394181,0.00638072,0.954201,0.960582
0,0.2,0.0393527,0.00637636,0.954271,0.960647
0,0.21,0.0392877,0.00637203,0.95434,0.960712
0,0.22,0.039223,0.00636774,0.954409,0.960777
0,0.23,0.0391588,0.0063635,0.954478,0.960841
0,0.24,0.0390951,0.00635928,0.954546,0.960905
0,0.25,0.0390321,0.00635511,0.954613,0.960968
0,0.26,0.0389698,0.00635097,0.954679,0.96103
0,0.27,0.0389082,0.00634687,0.954745,0.961092
0,0.28,0.0388475,0.00634281,0.95481,0.961153
0,0.29,0.0387876,0.00633878,0.954874,0.961212
0,0.3,0.0387286,0.00633479,0.954937,0.961271
0,0.31,0.0386705,0.00633083,0.954999,0.96133
0,0.32,0.0386134,0.00632691,0.95506,0.961387
0,0.33,0.0385573,0.00632302,0.95512,0.961443
0,0.34,0.0385021,0.00631916,0.955179,0.961498
0,0.35,0.038448,0.00631534,0.955237,0.961552
0,0.36,0.038395,0.00631154,0.955293,0.961605
0,0.37,0.038343,0.00630779,0.955349,0.961657
0,0.38,0.0382921,0.00630406,0.955404,0.961708
0,0.39,0.0382422,0.00630037,0.955457,0.961758
0,0.4,0.0381934,0.0062967,0.95551,0.961807
0,0.41,0.0381457,0.00629307,0.955561,0.961854
0,0.42,0.0380991,0.00628947,0.955611,0.961901
0,0.43,0.0380535,0.0062859,0.955661,0.961947
0,0.44,0.038009,0.00628236,0.955709,0.961991
0,0.45,0.0379655,0.00627885,0.955756,0.962034
0,0.46,0.0379231,0.00627536,0.955801,0.962077
0,0.47,0.0378818,0.00627191,0.955846,0.962118
0,0.48,0.0378415,0.00626848,0.95589,0.962159
0,0.49,0.0378021,0.00626509,0.955933,0.962198
0,0.5,0.0377638,0.00626172,0.955974,0.962236
0,0.51,0.0377265,0.00625838,0.956015,0.962273
0,0.52,0.0376902,0.00625506,0.956055,0.96231
0,0.53,0.0376548,0.00625177,0.956093,0.962345
0,0.54,0.0376204,0.00624851,0.956131,0.96238
0,0.55,0.0375869,0.00624528,0.956168,0.962413
0,0.56,0.0375543,0.00624207,0.956204,0.962446
0,0.57,0.0375227,0.00623889,0.956238,0.962477
0,0.58,0.0374919,0.00623573,0.956272,0.962508
0,0.59,0.0374619,0.0062326,0.956305,0.962538
0,0.6,0.0374328,0.00622949,0.956338,0.962567
0,0.61,0.0374046,0.00622641,0.956369,0.962595
0,0.62,0.0373771,0.00622335,0.9564,0.962623
0,0.63,0.0373504,0.00622031,0.956429,0.96265
0,0.64,0.0373245,0.0062173,0.956458,0.962675
0,0.65,0.0372994,0.00621432,0.956486,0.962701
0,0.66,0.037275,0.00621135,0.956514,0.962725
0,0.67,0.0372513,0.00620841,0.95654,0.962749
0,0.68,0.0372283,0.00620549,0.956566,0.962772
0,0.69,0.037206,0.0062026,0.956591,0.962794
0,0.7,0.0371844,0.00619972,0.956616,0.962816
0,0.71,0.0371634,0.00619687,0.95664,0.962837
0,0.72,0.037143,0.00619404,0.956663,0.962857
0,0.73,0.0371232,0.00619123,0.956686,0.962877
0,0.74,0.0371041,0.00618844,0.956707,0.962896
0,0.75,0.0370855,0.00618568,0.956729,0.962914
0,0.76,0.0370675,0.00618293,0.95675,0.962932
0,0.77,0.0370501,0.0061802,0.95677,0.96295
0,0.78,0.0370331,0.0061775,0.956789,0.962967
0,0.79,0.0370167,0.00617481,0.956808,0.962983
0,0.8,0.0370008,0.00617215,0.956827,0.962999
0,0.81,0.0369854,0.0061695,0.956845,0.963015
0,0.82,0.0369705,0.00616688,0.956863,0.96303
0,0.83,0.036956,0.00616427,0.95688,0.963044
0,0.84,0.036942,0.00616168,0.956896,0.963058
0,0.85,0.0369284,0.00615911,0.956913,0.963072
0,0.86,0.0369152,0.00615656,0.956928,0.963085
0,0.87,0.0369024,0.00615403,0.956944,0.963098
0,0.88,0.03689,0.00615151,0.956958,0.96311
0,0.89,0.036878,0.00614902,0.956973,0.963122
0,0.9,0.0368664,0.00614654,0.956987,0.963134
0,0.91,0.0368551,0.00614408,0.957001,0.963145
0,0.92,0.0368442,0.00614163,0.957014,0.963156
0,0.93,0.0368336,0.00613921,0.957027,0.963166
0,0.94,0.0368233,0.0061368,0.95704,0.963177
0,0.95,0.0368134,0.00613441,0.957052,0.963187
0,0.96,0.0368038,0.00613203,0.957064,0.963196
0,0.97,0.0367944,0.00612967,0.957076,0.963206
0,0.98,0.0367853,0.00612733,0.957087,0.963215
0,0.99,0.0367766,0.006125,0.957098,0.963223
0,1,0.036768,0.00612269,0.957109,0.963232
0.01,0,0.0424773,0.0064547,0.951068,0.957523
0.01,0.01,0.0424419,0.00644949,0.951109,0.957558
0.01,0.02,0.0424021,0.00644432,0.951154,0.957598
0.01,0.03,0.0423584,0.0064392,0.951202,0.957642
0.01,0.04,0.0423111,0.00643413,0.951255,0.957689
0.01,0.05,0.0422606,0.0064291,0.95131,0.957739
0.01,0.06,0.0422071,0.00642413,0.951369,0.957793
0.01,0.07,0.0421511,0.0064192,0.95143,0.957849
0.01,0.08,0.0420929,0.00641431,0.951493,0.957907
0.01,0.09,0.0420326,0.00640947,0.951558,0.957967
0.01,0.1,0.0419706,0.00640467,0.951625,0.958029
0.01,0.11,0.0419071,0.00639992,0.951693,0.958093
0.01,0.12,0.0418423,0.00639521,0.951762,0.958158
0.01,0.13,0.0417766,0.00639055,0.951833,0.958223
0.01,0.14,0.04171,0.00638592,0.951904,0.95829
0.01,0.15,0.0416427,0.00638134,0.951976,0.958357
0.01,0.16,0.041575,0.0063768,0.952048,0.958425
0.01,0.17,0.041507,0.00637231,0.952121,0.958493
0.01,0.18,0.0414389,0.00636785,0.952193,0.958561
0.01,0.19,0.0413707,0.00636343,0.952266,0.958629
0.01,0.2,0.0413027,0.00635906,0.952338,0.958697
0.01,0.21,0.0412349,0.00635472,0.95241,0.958765
0.01,0.22,0.0411675,0.00635042,0.952482,0.958833
0.01,0.23,0.0411005,0.00634616,0.952553,0.9589
0.01,0.24,0.041034,0.00634194,0.952624,0.958966
0.01,0.25,0.0409681,0.00633776,0.952694,0.959032
0.01,0.26,0.040903,0.00633361,0.952763,0.959097
0.01,0.27,0.0408386,0.0063295,0.952832,0.959161
0.01,0.28,0.040775,0.00632542,0.9529,0.959225
0.01,0.29,0.0407123,0.00632138,0.952966,0.959288
0.01,0.3,0.0406505,0.00631738,0.953032,0.95935
0.01,0.31,0.0405896,0.00631341,0.953097,0.95941
0.01,0.32,0.0405298,0.00630948,0.953161,0.95947
0.01,0.33,0.0404709,0.00630558,0.953224,0.959529
0.01,0.34,0.0404131,0.00630171,0.953285,0.959587
0.01,0.35,0.0403564,0.00629788,0.953346,0.959644
0.01,0.36,0.0403008,0.00629408,0.953405,0.959699
0.01,0.37,0.0402463,0.00629032,0.953463,0.959754
0.01,0.38,0.0401928,0.00628658,0.953521,0.959807
0.01,0.39,0.0401406,0.00628288,0.953577,0.959859
0.01,0.4,0.0400894,0.00627921,0.953631,0.959911
0.01,0.41,0.0400394,0.00627557,0.953685,0.959961
0.01,0.42,0.0399904,0.00627196,0.953738,0.96001
0.01,0.43,0.0399427,0.00626838,0.953789,0.960057
0.01,0.44,0.039896,0.00626483,0.953839,0.960104
0.01,0.45,0.0398505,0.00626131,0.953888,0.96015
0.01,0.46,0.039806,0.00625782,0.953936,0.960194
0.01,0.47,0.0397627,0.00625436,0.953983,0.960237
0.01,0.48,0.0397204,0.00625093,0.954029,0.96028
0.01,0.49,0.0396792,0.00624753,0.954073,0.960321
0.01,0.5,0.0396391,0.00624415,0.954117,0.960361
0.01,0.51,0.0396001,0.0062408,0.954159,0.9604
0.01,0.52,0.039562,0.00623748,0.954201,0.960438
0.01,0.53,0.039525,0.00623419,0.954241,0.960475
0.01,0.54,0.039489,0.00623092,0.95428,0.960511
0.01,0.55,0.0394539,0.00622768,0.954318,0.960546
0.01,0.56,0.0394198,0.00622447,0.954356,0.96058
0.01,0.57,0.0393867,0.00622128,0.954392,0.960613
0.01,0.58,0.0393545,0.00621812,0.954427,0.960646
0.01,0.59,0.0393232,0.00621498,0.954462,0.960677
0.01,0.6,0.0392928,0.00621187,0.954495,0.960707
0.01,0.61,0.0392633,0.00620878,0.954528,0.960737
0.01,0.62,0.0392346,0.00620571,0.95456,0.960765
0.01,0.63,0.0392067,0.00620267,0.954591,0.960793
0.01,0.64,0.0391797,0.00619966,0.954621,0.96082
0.01,0.65,0.0391534,0.00619667,0.95465,0.960847
0.01,0.66,0.039128,0.0061937,0.954678,0.960872
0.01,0.67,0.0391033,0.00619075,0.954706,0.960897
0.01,0.68,0.0390793,0.00618783,0.954733,0.960921
0.01,0.69,0.039056,0.00618493,0.954759,0.960944
0.01,0.7,0.0390335,0.00618205,0.954784,0.960967
0.01,0.71,0.0390116,0.00617919,0.954809,0.960988
0.01,0.72,0.0389904,0.00617636,0.954833,0.96101
0.01,0.73,0.0389699,0.00617354,0.954857,0.96103
0.01,0.74,0.0389499,0.00617075,0.954879,0.96105
0.01,0.75,0.0389306,0.00616798,0.954901,0.961069
0.01,0.76,0.0389119,0.00616523,0.954923,0.961088
0.01,0.77,0.0388937,0.0061625,0.954944,0.961106
0.01,0.78,0.0388761,0.00615979,0.954964,0.961124
0.01,0.79,0.0388591,0.0061571,0.954984,0.961141
0.01,0.8,0.0388425,0.00615444,0.955003,0.961157
0.01,0.81,0.0388265,0.00615179,0.955022,0.961173
0.01,0.82,0.038811,0.00614916,0.95504,0.961189
0.01,0.83,0.038796,0.00614655,0.955057,0.961204
0.01,0.84,0.0387814,0.00614395,0.955075,0.961219
0.01,0.85,0.0387673,0.00614138,0.955091,0.961233
0.01,0.86,0.0387536,0.00613883,0.955108,0.961246
0.01,0.87,0.0387404,0.00613629,0.955123,0.96126
0.01,0.88,0.0387275,0.00613377,0.955139,0.961272
0.01,0.89,0.0387151,0.00613127,0.955154,0.961285
0.01,0.9,0.0387031,0.00612879,0.955168,0.961297
0.01,0.91,0.0386914,0.00612633,0.955182,0.961309
0.01,0.92,0.0386801,0.00612388,0.955196,0.96132
0.01,0.93,0.0386691,0.00612145,0.955209,0.961331
0.01,0.94,0.0386585,0.00611904,0.955222,0.961342
0.01,0.95,0.0386482,0.00611665,0.955235,0.961352
0.01,0.96,0.0386382,0.00611427,0.955248,0.961362
0.01,0.97,0.0386285,0.00611191,0.95526,0.961371
0.01,0.98,0.0386192,0.00610956,0.955271,0.961381
0.01,0.99,0.0386101,0.00610723,0.955283,0.96139
