e1,e2,V,Rs,Rv,P
0,0,0.106008,0.223389,0.670603,0.893992
0,0.01,0.109266,0.222397,0.668336,0.890734
0,0.02,0.112632,0.221396,0.665972,0.887368
0,0.03,0.116109,0.220385,0.663506,0.883891
0,0.04,0.1197,0.219364,0.660936,0.8803
0,0.05,0.123411,0.218332,0.658257,0.876589
0,0.06,0.127245,0.21729,0.655464,0.872755
0,0.07,0.131207,0.216238,0.652555,0.868793
0,0.08,0.135302,0.215174,0.649524,0.864698
0,0.09,0.139534,0.2141,0.646366,0.860466
0,0.1,0.143909,0.213014,0.643077,0.856091
0,0.11,0.148431,0.211918,0.639651,0.851569
0,0.12,0.153106,0.210809,0.636085,0.846894
0,0.13,0.15794,0.209689,0.632371,0.84206
0,0.14,0.162939,0.208557,0.628504,0.837061
0,0.15,0.168108,0.207413,0.62448,0.831892
0,0.16,0.173453,0.206256,0.620291,0.826547
0,0.17,0.178982,0.205087,0.615931,0.821018
0,0.18,0.184701,0.203905,0.611394,0.815299
0,0.19,0.190616,0.202711,0.606673,0.809384
0,0.2,0.196736,0.201503,0.601761,0.803264
0,0.21,0.203066,0.200282,0.596652,0.796934
0,0.22,0.209616,0.199048,0.591337,0.790384
0,0.23,0.216391,0.1978,0.585809,0.783609
0,0.24,0.223402,0.196538,0.58006,0.776598
0,0.25,0.230655,0.195262,0.574083,0.769345
0,0.26,0.238159,0.193972,0.567869,0.761841
0,0.27,0.245922,0.192668,0.56141,0.754078
0,0.28,0.253953,0.19135,0.554697,0.746047
0,0.29,0.26226,0.190017,0.547723,0.73774
0,0.3,0.270853,0.188669,0.540478,0.729147
0,0.31,0.279738,0.187307,0.532955,0.720262
0,0.32,0.288926,0.185929,0.525145,0.711074
0,0.33,0.298424,0.184537,0.517039,0.701576
0,0.34,0.308239,0.18313,0.508631,0.691761
0,0.35,0.31838,0.181709,0.499912,0.68162
0,0.36,0.328852,0.180272,0.490875,0.671148
0,0.37,0.339663,0.178821,0.481516,0.660337
0,0.38,0.350817,0.177355,0.471828,0.649183
0,0.39,0.362317,0.175875,0.461808,0.637683
0,0.4,0.374167,0.174381,0.451452,0.625833
