e1,e2,V,Rs,Rv,P
0,0,0.283592,0.188949,0.527459,0.716408
0,0.01,0.283511,0.18888,0.527609,0.716489
0,0.02,0.283429,0.188812,0.527759,0.716571
0,0.03,0.283347,0.188744,0.527909,0.716653
0,0.04,0.283266,0.188676,0.528059,0.716734
0,0.05,0.283183,0.188608,0.528208,0.716817
0,0.06,0.283101,0.188541,0.528358,0.716899
0,0.07,0.283019,0.188474,0.528507,0.716981
0,0.08,0.282937,0.188407,0.528657,0.717063
0,0.09,0.282854,0.18834,0.528806,0.717146
0,0.1,0.282771,0.188274,0.528955,0.717229
0,0.11,0.282689,0.188208,0.529104,0.717311
0,0.12,0.282606,0.188142,0.529252,0.717394
0,0.13,0.282523,0.188076,0.529401,0.717477
0,0.14,0.28244,0.188011,0.529549,0.71756
0,0.15,0.282357,0.187946,0.529698,0.717643
0,0.16,0.282273,0.187881,0.529846,0.717727
0,0.17,0.28219,0.187816,0.529994,0.71781
0,0.18,0.282107,0.187752,0.530141,0.717893
0,0.19,0.282024,0.187688,0.530289,0.717976
0,0.2,0.28194,0.187624,0.530436,0.71806
0,0.21,0.281857,0.18756,0.530583,0.718143
0,0.22,0.281773,0.187497,0.53073,0.718227
0,0.23,0.28169,0.187434,0.530876,0.71831
0,0.24,0.281607,0.187371,0.531023,0.718393
0,0.25,0.281523,0.187308,0.531169,0.718477
0,0.26,0.28144,0.187246,0.531315,0.71856
0,0.27,0.281356,0.187183,0.53146,0.718644
0,0.28,0.281273,0.187121,0.531606,0.718727
0,0.29,0.281189,0.18706,0.531751,0.718811
0,0.3,0.281106,0.186998,0.531896,0.718894
0,0.31,0.281023,0.186937,0.53204,0.718977
0,0.32,0.28094,0.186876,0.532185,0.71906
0,0.33,0.280856,0.186815,0.532329,0.719144
0,0.34,0.280773,0.186754,0.532473,0.719227
0,0.35,0.28069,0.186694,0.532616,0.71931
0,0.36,0.280607,0.186634,0.532759,0.719393
0,0.37,0.280524,0.186574,0.532902,0.719476
0,0.38,0.280441,0.186514,0.533045,0.719559
0,0.39,0.280358,0.186455,0.533187,0.719642
0,0.4,0.280275,0.186396,0.533329,0.719725
0,0.41,0.280193,0.186337,0.533471,0.719807
0,0.42,0.28011,0.186278,0.533612,0.71989
0,0.43,0.280028,0.186219,0.533753,0.719972
0,0.44,0.279945,0.186161,0.533894,0.720055
0,0.45,0.279863,0.186103,0.534034,0.720137
0,0.46,0.279781,0.186045,0.534174,0.720219
0,0.47,0.279699,0.185987,0.534314,0.720301
0,0.48,0.279617,0.18593,0.534454,0.720383
0,0.49,0.279535,0.185872,0.534593,0.720465
0,0.5,0.279453,0.185815,0.534731,0.720547
0,0.51,0.279372,0.185758,0.53487,0.720628
