Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.974834, 0.0231655,0.002,0.0251655
0,0.01 ,0.974187, 0.0234254,0.00238782,0.0258132
0,0.02 ,0.973478, 0.023699,0.00282344,0.0265225
0,0.03 ,0.972698, 0.0239874,0.00331463,0.0273021
0,0.04 ,0.971837, 0.024292,0.00387077,0.0281628
0,0.05 ,0.970883, 0.024614,0.00450332,0.0291174
0,0.06 ,0.969819, 0.0249551,0.00522635,0.0301815
0,0.07 ,0.968626, 0.025317,0.00605728,0.0313743
0,0.08 ,0.96728, 0.0257016,0.0070179,0.0327195
0,0.09 ,0.965753, 0.0261112,0.00813577,0.0342469
0,0.1 ,0.964006, 0.0265481,0.00944609,0.0359942
0,0.11 ,0.96199, 0.0270152,0.0109944,0.0380096
0,0.12 ,0.959644, 0.0275156,0.0128404,0.040356
0,0.13 ,0.956884, 0.0280529,0.0150633,0.0431162
0,0.14 ,0.953599, 0.0286309,0.0177704,0.0464013
0,0.15 ,0.949637, 0.0292543,0.0211083,0.0503625
0,0.16 ,0.944791, 0.029928,0.0252814,0.0552095
0,0.17 ,0.938763, 0.0306579,0.0305787,0.0612366
0,0.18 ,0.931138, 0.0314501,0.0374122,0.0688623
0,0.19 ,0.921318, 0.0323116,0.0463705,0.0786822
0,0.2 ,0.908474, 0.0332499,0.0582764,0.0915263
0,0.21 ,0.891519, 0.0342726,0.0742088,0.108481
0,0.22 ,0.869234, 0.0353875,0.0953783,0.130766
0,0.23 ,0.840695, 0.0366018,0.122704,0.159305
0,0.24 ,0.805925, 0.0379215,0.156153,0.194075
0,0.25 ,0.766232, 0.0393506,0.194418,0.233768
0,0.26 ,0.723713, 0.0408906,0.235396,0.276287
0,0.27 ,0.680423, 0.0425402,0.277037,0.319577
0,0.28 ,0.637876, 0.044295,0.317829,0.362124
0,0.29 ,0.597004, 0.0461485,0.356848,0.402996
0,0.3 ,0.558297, 0.0480922,0.393611,0.441703
0,0.31 ,0.52196, 0.0501164,0.427923,0.47804
0,0.32 ,0.488032, 0.0522108,0.459758,0.511968
0,0.33 ,0.456451, 0.054365,0.489184,0.543549
0,0.34 ,0.42711, 0.0565691,0.516321,0.57289
0,0.35 ,0.399872, 0.0588136,0.541315,0.600128
0,0.36 ,0.374595, 0.0610895,0.564315,0.625405
0,0.37 ,0.351137, 0.063389,0.585474,0.648863
0,0.38 ,0.329359, 0.0657048,0.604937,0.670641
0,0.39 ,0.30913, 0.0680306,0.622839,0.69087
0,0.4 ,0.29033, 0.0703608,0.63931,0.70967
0,0.41 ,0.272844, 0.0726905,0.654465,0.727156
0,0.42 ,0.256571, 0.0750153,0.668414,0.743429
0,0.43 ,0.241413, 0.0773318,0.681255,0.758587
0,0.44 ,0.227285, 0.0796366,0.693078,0.772715
0,0.45 ,0.214107, 0.0819272,0.703966,0.785893
0,0.46 ,0.201806, 0.0842012,0.713993,0.798194
