Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.869656, 0.128344,0.002,0.130344
0,0.01 ,0.867333, 0.129361,0.0033058,0.132667
0,0.02 ,0.864904, 0.130399,0.0046972,0.135096
0,0.03 ,0.862362, 0.131458,0.00618004,0.137638
0,0.04 ,0.859699, 0.13254,0.0077606,0.140301
0,0.05 ,0.85691, 0.133645,0.0094456,0.14309
0,0.06 ,0.853986, 0.134772,0.0112422,0.146014
0,0.07 ,0.85092, 0.135922,0.0131582,0.14908
0,0.08 ,0.847703, 0.137095,0.0152017,0.152297
0,0.09 ,0.844326, 0.138293,0.0173816,0.155674
0,0.1 ,0.840779, 0.139513,0.0197073,0.159221
0,0.11 ,0.837053, 0.140758,0.0221886,0.162947
0,0.12 ,0.833136, 0.142027,0.0248364,0.166864
0,0.13 ,0.829018, 0.14332,0.0276618,0.170982
0,0.14 ,0.824686, 0.144637,0.0306768,0.175314
0,0.15 ,0.820128, 0.145978,0.033894,0.179872
0,0.16 ,0.81533, 0.147344,0.0373267,0.18467
0,0.17 ,0.810279, 0.148733,0.0409887,0.189721
0,0.18 ,0.80496, 0.150145,0.0448947,0.19504
0,0.19 ,0.79936, 0.151581,0.0490595,0.20064
0,0.2 ,0.793462, 0.153039,0.0534987,0.206538
0,0.21 ,0.787252, 0.15452,0.0582281,0.212748
0,0.22 ,0.780715, 0.156022,0.0632636,0.219285
0,0.23 ,0.773834, 0.157545,0.0686211,0.226166
0,0.24 ,0.766596, 0.159088,0.0743163,0.233404
0,0.25 ,0.758985, 0.16065,0.0803643,0.241015
0,0.26 ,0.75099, 0.162231,0.0867793,0.24901
0,0.27 ,0.742597, 0.163828,0.0935743,0.257403
0,0.28 ,0.733798, 0.165442,0.10076,0.266202
0,0.29 ,0.724584, 0.167069,0.108346,0.275416
0,0.3 ,0.714951, 0.16871,0.116339,0.285049
0,0.31 ,0.704897, 0.170362,0.124741,0.295103
0,0.32 ,0.694424, 0.172024,0.133552,0.305576
0,0.33 ,0.683539, 0.173695,0.142767,0.316461
0,0.34 ,0.672252, 0.175372,0.152376,0.327748
0,0.35 ,0.660579, 0.177054,0.162367,0.339421
0,0.36 ,0.648541, 0.178739,0.17272,0.351459
0,0.37 ,0.636163, 0.180426,0.183411,0.363837
0,0.38 ,0.623475, 0.182113,0.194412,0.376525
0,0.39 ,0.610511, 0.183798,0.205691,0.389489
0,0.4 ,0.597309, 0.185479,0.217212,0.402691
0,0.41 ,0.583908, 0.187155,0.228936,0.416092
0,0.42 ,0.570352, 0.188825,0.240823,0.429648
0,0.43 ,0.556683, 0.190488,0.252829,0.443317
0,0.44 ,0.542945, 0.19214,0.264914,0.457055
0,0.45 ,0.529182, 0.193783,0.277035,0.470818
