Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.993165, 0.00483495,0.002,0.00683495
0,0.01 ,0.993089, 0.00483786,0.00207301,0.00691087
0,0.02 ,0.99301, 0.00484079,0.00214969,0.00699048
0,0.03 ,0.992926, 0.00484374,0.00223033,0.00707407
0,0.04 ,0.992838, 0.00484671,0.00231524,0.00716195
0,0.05 ,0.992746, 0.0048497,0.00240475,0.00725445
0,0.06 ,0.992648, 0.00485272,0.00249924,0.00735196
0,0.07 ,0.992545, 0.00485576,0.00259914,0.00745489
0,0.08 ,0.992436, 0.00485882,0.0027049,0.00756372
0,0.09 ,0.992321, 0.00486191,0.00281706,0.00767897
0,0.1 ,0.992199, 0.00486501,0.00293621,0.00780122
0,0.11 ,0.992069, 0.00486815,0.003063,0.00793114
0,0.12 ,0.991931, 0.0048713,0.00319818,0.00806949
0,0.13 ,0.991783, 0.00487448,0.00334261,0.00821709
0,0.14 ,0.991625, 0.00487769,0.00349724,0.00837494
0,0.15 ,0.991456, 0.00488092,0.0036632,0.00854412
0,0.16 ,0.991274, 0.00488418,0.00384173,0.00872591
0,0.17 ,0.991078, 0.00488746,0.00403432,0.00892178
0,0.18 ,0.990867, 0.00489077,0.00424266,0.00913342
0,0.19 ,0.990637, 0.0048941,0.00446874,0.00936284
0,0.2 ,0.990388, 0.00489746,0.00471489,0.00961235
0,0.21 ,0.990115, 0.00490085,0.00498387,0.00988472
0,0.22 ,0.989817, 0.00490426,0.00527897,0.0101832
0,0.23 ,0.989488, 0.0049077,0.00560412,0.0105118
0,0.24 ,0.989125, 0.00491117,0.0059641,0.0108753
0,0.25 ,0.988721, 0.00491467,0.00636472,0.0112794
0,0.26 ,0.988269, 0.0049182,0.00681316,0.0117314
0,0.27 ,0.98776, 0.00492176,0.00731837,0.0122401
0,0.28 ,0.987183, 0.00492534,0.00789166,0.012817
0,0.29 ,0.986524, 0.00492896,0.00854749,0.0134765
0,0.3 ,0.985763, 0.0049326,0.00930466,0.0142373
0,0.31 ,0.984876, 0.00493628,0.010188,0.0151243
0,0.32 ,0.983829, 0.00493998,0.0112309,0.0161709
0,0.33 ,0.982577, 0.00494372,0.0124794,0.0174231
0,0.34 ,0.981054, 0.00494749,0.0139982,0.0189457
0,0.35 ,0.979168, 0.00495129,0.0158808,0.0208321
0,0.36 ,0.976779, 0.00495513,0.0182663,0.0232214
0,0.37 ,0.973673, 0.004959,0.0213679,0.0263269
0,0.38 ,0.969516, 0.0049629,0.0255211,0.0304839
0,0.39 ,0.96377, 0.00496683,0.0312636,0.0362304
0,0.4 ,0.955584, 0.0049708,0.0394455,0.0444163
0,0.41 ,0.943729, 0.00497481,0.0512967,0.0562715
0,0.42 ,0.926846, 0.00497884,0.0681756,0.0731545
0,0.43 ,0.904304, 0.00498292,0.0907127,0.0956956
0,0.44 ,0.876969, 0.00498703,0.118044,0.123031
0,0.45 ,0.846675, 0.00499118,0.148334,0.153325
0,0.46 ,0.81514, 0.00499537,0.179865,0.18486
0,0.47 ,0.783516, 0.00499959,0.211485,0.216484
0,0.48 ,0.752465, 0.00500385,0.242531,0.247535
0,0.49 ,0.72234, 0.00500815,0.272652,0.27766
0,0.5 ,0.693316, 0.00501249,0.301672,0.306684
0,0.51 ,0.665465, 0.00501687,0.329518,0.334535
0,0.52 ,0.638805, 0.00502129,0.356174,0.361195
0,0.53 ,0.613321, 0.00502575,0.381653,0.386679
0,0.54 ,0.588981, 0.00503026,0.405989,0.411019
0,0.55 ,0.565743, 0.0050348,0.429222,0.434257
0,0.56 ,0.543559, 0.00503939,0.451402,0.456441
0,0.57 ,0.522381, 0.00504402,0.472575,0.477619
0,0.58 ,0.50216, 0.00504869,0.492791,0.49784
0,0.59 ,0.482849, 0.00505341,0.512098,0.517151
0,0.6 ,0.464401, 0.00505818,0.530541,0.535599
0,0.61 ,0.446771, 0.00506299,0.548166,0.553229
0,0.62 ,0.429918, 0.00506785,0.565014,0.570082
0,0.63 ,0.413801, 0.00507275,0.581126,0.586199
0,0.64 ,0.398382, 0.0050777,0.59654,0.601618
0,0.65 ,0.383626, 0.0050827,0.611291,0.616374
0,0.66 ,0.369499, 0.00508775,0.625413,0.630501
