Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.982311, 0.0156891,0.002,0.0176891
0,0.01 ,0.981646, 0.0159577,0.00239587,0.0183536
0,0.02 ,0.980918, 0.0162407,0.00284114,0.0190818
0,0.03 ,0.980117, 0.0165391,0.00334392,0.019883
0,0.04 ,0.979232, 0.0168544,0.00391403,0.0207685
0,0.05 ,0.978248, 0.017188,0.00456349,0.0217515
0,0.06 ,0.977151, 0.0175416,0.00530707,0.0228486
0,0.07 ,0.97592, 0.0179169,0.00616311,0.02408
0,0.08 ,0.974529, 0.0183161,0.00715461,0.0254707
0,0.09 ,0.972948, 0.0187415,0.00831071,0.0270522
0,0.1 ,0.971136, 0.0191956,0.00966872,0.0288643
0,0.11 ,0.969041, 0.0196814,0.0112771,0.0309585
0,0.12 ,0.966598, 0.0202023,0.0131994,0.0334017
0,0.13 ,0.963717, 0.020762,0.0155206,0.0362826
0,0.14 ,0.96028, 0.0213647,0.0183556,0.0397203
0,0.15 ,0.956122, 0.0220152,0.0218625,0.0438776
0,0.16 ,0.951019, 0.0227189,0.0262621,0.048981
0,0.17 ,0.944651, 0.0234818,0.0318676,0.0553495
0,0.18 ,0.936563, 0.0243107,0.0391264,0.0634371
0,0.19 ,0.926111, 0.0252127,0.0486766,0.0738893
0,0.2 ,0.9124, 0.0261957,0.0614039,0.0875997
0,0.21 ,0.894284, 0.0272678,0.0784478,0.105716
0,0.22 ,0.870536, 0.0284369,0.101028,0.129464
0,0.23 ,0.840343, 0.0297102,0.129946,0.159657
0,0.24 ,0.803982, 0.0310936,0.164925,0.196018
0,0.25 ,0.762999, 0.0325905,0.204411,0.237001
0,0.26 ,0.719591, 0.0342017,0.246207,0.280409
0,0.27 ,0.675765, 0.0359251,0.28831,0.324235
0,0.28 ,0.632941, 0.0377554,0.329304,0.367059
0,0.29 ,0.591963, 0.0396852,0.368352,0.408037
0,0.3 ,0.553258, 0.0417051,0.405037,0.446742
0,0.31 ,0.516992, 0.0438047,0.439203,0.483008
0,0.32 ,0.483175, 0.0459734,0.470852,0.516825
0,0.33 ,0.45173, 0.0482003,0.50007,0.54827
0,0.34 ,0.422536, 0.050475,0.526989,0.577464
0,0.35 ,0.395454, 0.052788,0.551758,0.604546
0,0.36 ,0.370335, 0.0551303,0.574535,0.629665
0,0.37 ,0.347033, 0.0574939,0.595473,0.652967
0,0.38 ,0.32541, 0.0598717,0.614719,0.67459
0,0.39 ,0.305332, 0.0622572,0.632411,0.694668
0,0.4 ,0.286678, 0.0646449,0.648677,0.713322
0,0.41 ,0.269334, 0.0670301,0.663636,0.730666
0,0.42 ,0.253197, 0.0694085,0.677394,0.746803
0,0.43 ,0.238172, 0.0717766,0.690052,0.761828
0,0.44 ,0.22417, 0.0741312,0.701699,0.77583
0,0.45 ,0.211114, 0.0764699,0.712417,0.788886
0,0.46 ,0.198929, 0.0787904,0.722281,0.801071
0,0.47 ,0.18755, 0.0810909,0.731359,0.81245
0,0.48 ,0.176916, 0.0833699,0.739715,0.823084
0,0.49 ,0.166971, 0.0856262,0.747403,0.833029
0,0.5 ,0.157665, 0.0878588,0.754476,0.842335
0,0.51 ,0.148951, 0.0900669,0.760982,0.851049
0,0.52 ,0.140787, 0.0922498,0.766963,0.859213
0,0.53 ,0.133134, 0.0944071,0.772459,0.866866
0,0.54 ,0.125955, 0.0965385,0.777506,0.874045
0,0.55 ,0.119219, 0.0986438,0.782138,0.880781
0,0.56 ,0.112893, 0.100723,0.786384,0.887107
0,0.57 ,0.106952, 0.102776,0.790273,0.893048
0,0.58 ,0.101368, 0.104802,0.79383,0.898632
0,0.59 ,0.096118, 0.106802,0.79708,0.903882
0,0.6 ,0.0911801, 0.108777,0.800043,0.90882
0,0.61 ,0.0865339, 0.110725,0.802741,0.913466
0,0.62 ,0.0821606, 0.112648,0.805191,0.917839
0,0.63 ,0.0780427, 0.114546,0.807411,0.921957
0,0.64 ,0.0741641, 0.116419,0.809417,0.925836
0,0.65 ,0.0705097, 0.118267,0.811224,0.92949
0,0.66 ,0.0670657, 0.12009,0.812844,0.932934
0,0.67 ,0.063819, 0.12189,0.814291,0.936181
0,0.68 ,0.0607575, 0.123665,0.815577,0.939242
0,0.69 ,0.0578701, 0.125418,0.816712,0.94213
0,0.7 ,0.0551462, 0.127147,0.817706,0.944854
0,0.71 ,0.0525761, 0.128854,0.81857,0.947424
0,0.72 ,0.0501506, 0.130539,0.81931,0.949849
0,0.73 ,0.0478612, 0.132202,0.819937,0.952139
