Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.899715, 0.0982853,0.002,0.100285
0,0.01 ,0.894679, 0.100558,0.00476293,0.105321
0,0.02 ,0.889207, 0.102916,0.00787692,0.110793
0,0.03 ,0.883252, 0.105361,0.0113874,0.116748
0,0.04 ,0.87676, 0.107895,0.0153456,0.12324
0,0.05 ,0.869673, 0.110518,0.0198093,0.130327
0,0.06 ,0.861925, 0.113232,0.0248429,0.138075
0,0.07 ,0.853446, 0.116035,0.0305182,0.146554
0,0.08 ,0.844158, 0.118928,0.0369144,0.155842
0,0.09 ,0.833975, 0.121908,0.0441176,0.166025
0,0.1 ,0.822809, 0.124971,0.0522201,0.177191
0,0.11 ,0.810567, 0.128115,0.0613186,0.189433
0,0.12 ,0.797156, 0.131333,0.0715113,0.202844
0,0.13 ,0.782488, 0.134619,0.0828934,0.217512
0,0.14 ,0.766484, 0.137965,0.0955512,0.233516
0,0.15 ,0.749084, 0.141362,0.109554,0.250916
0,0.16 ,0.730254, 0.144799,0.124946,0.269746
0,0.17 ,0.709999, 0.148266,0.141735,0.290001
0,0.18 ,0.688368, 0.151751,0.159881,0.311632
0,0.19 ,0.665462, 0.155242,0.179297,0.334538
0,0.2 ,0.641436, 0.158726,0.199839,0.358564
0,0.21 ,0.616494, 0.162193,0.221314,0.383506
0,0.22 ,0.590878, 0.165632,0.243491,0.409122
0,0.23 ,0.564854, 0.169033,0.266114,0.435146
0,0.24 ,0.538691, 0.172388,0.288921,0.461309
0,0.25 ,0.512651, 0.17569,0.311659,0.487349
0,0.26 ,0.486966, 0.178934,0.3341,0.513034
0,0.27 ,0.461837, 0.182115,0.356047,0.538163
0,0.28 ,0.437428, 0.185231,0.377341,0.562572
0,0.29 ,0.413861, 0.188279,0.39786,0.586139
0,0.3 ,0.391226, 0.191258,0.417516,0.608774
0,0.31 ,0.369578, 0.194169,0.436253,0.630422
0,0.32 ,0.348949, 0.197011,0.454041,0.651051
0,0.33 ,0.329347, 0.199785,0.470869,0.670653
0,0.34 ,0.310764, 0.202493,0.486744,0.689236
0,0.35 ,0.29318, 0.205135,0.501684,0.70682
0,0.36 ,0.276567, 0.207715,0.515718,0.723433
0,0.37 ,0.260888, 0.210233,0.52888,0.739112
0,0.38 ,0.246103, 0.212691,0.541206,0.753897
0,0.39 ,0.232171, 0.215092,0.552738,0.767829
0,0.4 ,0.219048, 0.217437,0.563515,0.780952
0,0.41 ,0.206691, 0.219729,0.57358,0.793309
0,0.42 ,0.195058, 0.221968,0.582973,0.804942
0,0.43 ,0.184108, 0.224158,0.591734,0.815892
0,0.44 ,0.1738, 0.2263,0.5999,0.8262
0,0.45 ,0.164096, 0.228396,0.607508,0.835904
0,0.46 ,0.15496, 0.230447,0.614592,0.84504
0,0.47 ,0.146358, 0.232456,0.621186,0.853642
0,0.48 ,0.138257, 0.234422,0.62732,0.861743
0,0.49 ,0.130627, 0.236349,0.633024,0.869373
0,0.5 ,0.123438, 0.238238,0.638324,0.876562
0,0.51 ,0.116663, 0.24009,0.643247,0.883337
0,0.52 ,0.110278, 0.241906,0.647816,0.889722
0,0.53 ,0.104258, 0.243687,0.652055,0.895742
0,0.54 ,0.098581, 0.245435,0.655984,0.901419
0,0.55 ,0.0932264, 0.247152,0.659622,0.906774
0,0.56 ,0.0881747, 0.248837,0.662989,0.911825
0,0.57 ,0.0834076, 0.250492,0.666101,0.916592
0,0.58 ,0.078908, 0.252118,0.668974,0.921092
0,0.59 ,0.0746601, 0.253716,0.671624,0.92534
0,0.6 ,0.0706488, 0.255287,0.674065,0.929351
0,0.61 ,0.0668603, 0.256831,0.676309,0.93314
0,0.62 ,0.0632814, 0.25835,0.678368,0.936719
0,0.63 ,0.0599, 0.259845,0.680255,0.9401
0,0.64 ,0.0567045, 0.261315,0.681981,0.943295
0,0.65 ,0.0536843, 0.262762,0.683554,0.946316
0,0.66 ,0.0508292, 0.264187,0.684984,0.949171
0,0.67 ,0.0481299, 0.26559,0.68628,0.95187
0,0.68 ,0.0455774, 0.266971,0.687451,0.954423
0,0.69 ,0.0431636, 0.268332,0.688504,0.956836
0,0.7 ,0.0408805, 0.269673,0.689446,0.95912
0,0.71 ,0.0387208, 0.270995,0.690284,0.961279
0,0.72 ,0.0366778, 0.272297,0.691025,0.963322
0,0.73 ,0.0347448, 0.273581,0.691674,0.965255
0,0.74 ,0.0329159, 0.274847,0.692237,0.967084
0,0.75 ,0.0311852, 0.276096,0.692719,0.968815
0,0.76 ,0.0295475, 0.277328,0.693125,0.970453
0,0.77 ,0.0279976, 0.278543,0.69346,0.972002
0,0.78 ,0.0265307, 0.279742,0.693728,0.973469
0,0.79 ,0.0251424, 0.280925,0.693933,0.974858
0,0.8 ,0.0238285, 0.282092,0.694079,0.976172
0,0.81 ,0.0225848, 0.283245,0.69417,0.977415
