Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.992254, 0.00574639,0.002,0.00774639
0,0.01 ,0.992115, 0.00575161,0.00213388,0.00788549
0,0.02 ,0.991963, 0.0057569,0.00228037,0.00803727
0,0.03 ,0.991796, 0.00576227,0.00244131,0.00820358
0,0.04 ,0.991613, 0.0057677,0.0026189,0.00838661
0,0.05 ,0.991411, 0.00577321,0.00281582,0.00858904
0,0.06 ,0.991186, 0.0057788,0.00303535,0.00881415
0,0.07 ,0.990934, 0.00578446,0.00328154,0.009066
0,0.08 ,0.99065, 0.00579021,0.00355947,0.00934967
0,0.09 ,0.990328, 0.00579603,0.0038756,0.00967163
0,0.1 ,0.98996, 0.00580194,0.00423826,0.0100402
0,0.11 ,0.989534, 0.00580793,0.00465836,0.0104663
0,0.12 ,0.989036, 0.005814,0.00515049,0.0109645
0,0.13 ,0.988445, 0.00582017,0.0057346,0.0115548
0,0.14 ,0.987735, 0.00582642,0.00643864,0.0122651
0,0.15 ,0.986864, 0.00583277,0.00730305,0.0131358
0,0.16 ,0.985772, 0.00583921,0.00838839,0.0142276
0,0.17 ,0.984365, 0.00584575,0.00978944,0.0156352
0,0.18 ,0.982485, 0.00585239,0.0116624,0.0175148
0,0.19 ,0.979859, 0.00585913,0.014282,0.0201411
0,0.2 ,0.975963, 0.00586597,0.0181707,0.0240366
0,0.21 ,0.969709, 0.00587292,0.0244177,0.0302907
0,0.22 ,0.958632, 0.00587998,0.0354885,0.0413685
0,0.23 ,0.937379, 0.00588715,0.0567342,0.0626213
0,0.24 ,0.899357, 0.00589443,0.0947487,0.100643
0,0.25 ,0.847167, 0.00590184,0.146931,0.152833
0,0.26 ,0.790427, 0.00590936,0.203663,0.209573
0,0.27 ,0.734921, 0.005917,0.259162,0.265079
0,0.28 ,0.682693, 0.00592477,0.311382,0.317307
0,0.29 ,0.634265, 0.00593267,0.359802,0.365735
0,0.3 ,0.589614, 0.0059407,0.404445,0.410386
0,0.31 ,0.548527, 0.00594887,0.445524,0.451473
0,0.32 ,0.510729, 0.00595717,0.483314,0.489271
0,0.33 ,0.475939, 0.00596562,0.518095,0.524061
0,0.34 ,0.443889, 0.00597421,0.550137,0.556111
0,0.35 ,0.41433, 0.00598296,0.579687,0.58567
0,0.36 ,0.387035, 0.00599185,0.606973,0.612965
0,0.37 ,0.361801, 0.00600091,0.632199,0.638199
0,0.38 ,0.338442, 0.00601012,0.655548,0.661558
0,0.39 ,0.316795, 0.0060195,0.677185,0.683205
0,0.4 ,0.296711, 0.00602905,0.69726,0.703289
0,0.41 ,0.278056, 0.00603877,0.715905,0.721944
0,0.42 ,0.260711, 0.00604867,0.73324,0.739289
0,0.43 ,0.244567, 0.00605875,0.749374,0.755433
0,0.44 ,0.229527, 0.00606902,0.764404,0.770473
0,0.45 ,0.215502, 0.00607948,0.778419,0.784498
0,0.46 ,0.202413, 0.00609013,0.791497,0.797587
0,0.47 ,0.190187, 0.00610098,0.803712,0.809813
0,0.48 ,0.178758, 0.00611203,0.81513,0.821242
0,0.49 ,0.168067, 0.00612329,0.825809,0.831933
