Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.993235, 0.00476453,0.002,0.00676453
0,0.01 ,0.993138, 0.00476675,0.00209494,0.00686169
0,0.02 ,0.993032, 0.004769,0.0021987,0.00696769
0,0.03 ,0.992916, 0.00477128,0.00231254,0.00708382
0,0.04 ,0.992788, 0.00477359,0.00243801,0.0072116
0,0.05 ,0.992647, 0.00477593,0.00257698,0.00735291
0,0.06 ,0.99249, 0.0047783,0.00273174,0.00751005
0,0.07 ,0.992314, 0.00478071,0.00290513,0.00768584
0,0.08 ,0.992116, 0.00478315,0.00310071,0.00788387
0,0.09 ,0.991891, 0.00478563,0.00332301,0.00810864
0,0.1 ,0.991634, 0.00478814,0.00357788,0.00836602
0,0.11 ,0.991336, 0.00479068,0.003873,0.00866368
0,0.12 ,0.990988, 0.00479326,0.00421865,0.00901192
0,0.13 ,0.990575, 0.00479588,0.00462894,0.00942482
0,0.14 ,0.990078, 0.00479854,0.0051237,0.00992224
0,0.15 ,0.989467, 0.00480124,0.00573175,0.010533
0,0.16 ,0.988699, 0.00480398,0.00649654,0.0113005
0,0.17 ,0.987707, 0.00480676,0.00748661,0.0122934
0,0.18 ,0.986374, 0.00480958,0.00881643,0.013626
0,0.19 ,0.984496, 0.00481244,0.0106911,0.0155036
0,0.2 ,0.981671, 0.00481535,0.0135135,0.0183288
0,0.21 ,0.977011, 0.0048183,0.0181709,0.0229892
0,0.22 ,0.968281, 0.0048213,0.0268973,0.0317186
0,0.23 ,0.949563, 0.00482435,0.0456127,0.050437
0,0.24 ,0.911269, 0.00482744,0.0839036,0.088731
0,0.25 ,0.856147, 0.00483059,0.139022,0.143853
0,0.26 ,0.796877, 0.00483379,0.198289,0.203123
0,0.27 ,0.73971, 0.00483704,0.255453,0.26029
0,0.28 ,0.686392, 0.00484034,0.308767,0.313608
0,0.29 ,0.637217, 0.0048437,0.357939,0.362783
0,0.3 ,0.592031, 0.00484712,0.403122,0.407969
0,0.31 ,0.550545, 0.00485059,0.444605,0.449455
0,0.32 ,0.512441, 0.00485412,0.482705,0.487559
0,0.33 ,0.47741, 0.00485772,0.517732,0.52259
0,0.34 ,0.445166, 0.00486138,0.549972,0.554834
0,0.35 ,0.415449, 0.0048651,0.579686,0.584551
0,0.36 ,0.388023, 0.00486889,0.607108,0.611977
0,0.37 ,0.362678, 0.00487275,0.632449,0.637322
0,0.38 ,0.339226, 0.00487668,0.655897,0.660774
0,0.39 ,0.317499, 0.00488068,0.67762,0.682501
0,0.4 ,0.297346, 0.00488475,0.69777,0.702654
0,0.41 ,0.278631, 0.0048889,0.71648,0.721369
