Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.986862, 0.0111383,0.002,0.0131383
0,0.01 ,0.986815, 0.0111442,0.00204101,0.0131852
0,0.02 ,0.986765, 0.0111503,0.00208501,0.0132353
0,0.03 ,0.986711, 0.0111567,0.00213239,0.0132891
0,0.04 ,0.986653, 0.0111633,0.0021836,0.0133469
0,0.05 ,0.986591, 0.0111702,0.00223921,0.0134094
0,0.06 ,0.986523, 0.0111774,0.00229986,0.0134772
0,0.07 ,0.986449, 0.0111849,0.00236639,0.0135512
0,0.08 ,0.986368, 0.0111927,0.00243981,0.0136325
0,0.09 ,0.986278, 0.0112009,0.00252139,0.0137223
0,0.1 ,0.986178, 0.0112095,0.00261276,0.0138222
0,0.11 ,0.986065, 0.0112185,0.00271604,0.0139345
0,0.12 ,0.985938, 0.011228,0.00283404,0.0140621
0,0.13 ,0.985791, 0.0112381,0.00297058,0.0142087
0,0.14 ,0.98562, 0.0112487,0.00313097,0.0143797
0,0.15 ,0.985417, 0.01126,0.00332288,0.0145829
0,0.16 ,0.98517, 0.0112721,0.0035578,0.0148299
0,0.17 ,0.984861, 0.011285,0.0038538,0.0151388
0,0.18 ,0.98446, 0.0112988,0.0042411,0.0155399
0,0.19 ,0.983912, 0.0113137,0.00477432,0.016088
0,0.2 ,0.983107, 0.0113299,0.00556342,0.0168933
0,0.21 ,0.981786, 0.0113475,0.00686622,0.0182137
0,0.22 ,0.979186, 0.0113668,0.00944722,0.020814
0,0.23 ,0.971993, 0.0113882,0.0166189,0.0280071
0,0.24 ,0.942676, 0.011412,0.0459091,0.057321
0,0.25 ,0.881357, 0.0114387,0.107204,0.118643
0,0.26 ,0.8165, 0.0114692,0.172031,0.1835
0,0.27 ,0.755943, 0.0115043,0.232553,0.244057
0,0.28 ,0.70046, 0.0115452,0.287994,0.29954
0,0.29 ,0.649807, 0.0115934,0.3386,0.350193
0,0.3 ,0.603562, 0.0116505,0.384788,0.396438
0,0.31 ,0.561296, 0.0117185,0.426985,0.438704
0,0.32 ,0.522613, 0.0117991,0.465588,0.477387
0,0.33 ,0.487155, 0.0118943,0.500951,0.512845
0,0.34 ,0.454606, 0.0120057,0.533389,0.545394
0,0.35 ,0.424683, 0.0121348,0.563183,0.575317
0,0.36 ,0.397137, 0.0122828,0.590581,0.602863
0,0.37 ,0.371746, 0.0124504,0.615804,0.628254
0,0.38 ,0.348313, 0.0126384,0.639048,0.651687
0,0.39 ,0.326663, 0.0128469,0.66049,0.673337
0,0.4 ,0.306637, 0.0130761,0.680286,0.693363
0,0.41 ,0.288096, 0.0133257,0.698578,0.711904
0,0.42 ,0.270912, 0.0135954,0.715492,0.729088
0,0.43 ,0.254973, 0.0138846,0.731143,0.745027
0,0.44 ,0.240174, 0.0141927,0.745633,0.759826
0,0.45 ,0.226424, 0.0145189,0.759057,0.773576
0,0.46 ,0.21364, 0.0148622,0.771498,0.78636
0,0.47 ,0.201744, 0.015222,0.783034,0.798256
0,0.48 ,0.190668, 0.0155971,0.793735,0.809332
0,0.49 ,0.180349, 0.0159867,0.803665,0.819651
0,0.5 ,0.17073, 0.0163898,0.81288,0.82927
0,0.51 ,0.161759, 0.0168055,0.821436,0.838241
0,0.52 ,0.153388, 0.0172327,0.829379,0.846612
0,0.53 ,0.145574, 0.0176707,0.836755,0.854426
0,0.54 ,0.138276, 0.0181185,0.843605,0.861724
0,0.55 ,0.131458, 0.0185752,0.849966,0.868542
0,0.56 ,0.125087, 0.0190401,0.855873,0.874913
0,0.57 ,0.119131, 0.0195123,0.861357,0.880869
0,0.58 ,0.113562, 0.0199911,0.866447,0.886438
0,0.59 ,0.108353, 0.0204758,0.871171,0.891647
0,0.6 ,0.103481, 0.0209656,0.875554,0.896519
0,0.61 ,0.098922, 0.02146,0.879618,0.901078
0,0.62 ,0.0946565, 0.0219584,0.883385,0.905343
0,0.63 ,0.090665, 0.0224601,0.886875,0.909335
0,0.64 ,0.0869295, 0.0229647,0.890106,0.91307
0,0.65 ,0.0834338, 0.0234716,0.893095,0.916566
0,0.66 ,0.0801623, 0.0239804,0.895857,0.919838
0,0.67 ,0.077101, 0.0244907,0.898408,0.922899
0,0.68 ,0.0742365, 0.0250019,0.900762,0.925763
0,0.69 ,0.0715566, 0.0255138,0.90293,0.928443
0,0.7 ,0.0690497, 0.0260259,0.904924,0.93095
0,0.71 ,0.0667052, 0.0265381,0.906757,0.933295
0,0.72 ,0.0645131, 0.0270498,0.908437,0.935487
0,0.73 ,0.062464, 0.0275609,0.909975,0.937536
0,0.74 ,0.0605493, 0.0280711,0.91138,0.939451
0,0.75 ,0.0587609, 0.0285801,0.912659,0.941239
0,0.76 ,0.057091, 0.0290878,0.913821,0.942909
0,0.77 ,0.0555325, 0.0295938,0.914874,0.944467
0,0.78 ,0.0540789, 0.0300981,0.915823,0.945921
0,0.79 ,0.0527237, 0.0306004,0.916676,0.947276
0,0.8 ,0.0514612, 0.0311006,0.917438,0.948539
0,0.81 ,0.0502859, 0.0315985,0.918116,0.949714
0,0.82 ,0.0491925, 0.032094,0.918714,0.950808
0,0.83 ,0.0481761, 0.032587,0.919237,0.951824
0,0.84 ,0.0472323, 0.0330773,0.91969,0.952768
0,0.85 ,0.0463568, 0.0335649,0.920078,0.953643
0,0.86 ,0.0455454, 0.0340496,0.920405,0.954455
0,0.87 ,0.0447944, 0.0345314,0.920674,0.955206
0,0.88 ,0.0441001, 0.0350102,0.92089,0.9559
0,0.89 ,0.0434594, 0.035486,0.921055,0.956541
0,0.9 ,0.0428688, 0.0359586,0.921173,0.957131
0,0.91 ,0.0423255, 0.036428,0.921247,0.957675
0,0.92 ,0.0418266, 0.0368942,0.921279,0.958173
0,0.93 ,0.0413694, 0.0373571,0.921273,0.958631
0,0.94 ,0.0409515, 0.0378168,0.921232,0.959048
0,0.95 ,0.0405704, 0.038273,0.921157,0.95943
0,0.96 ,0.040224, 0.038726,0.92105,0.959776
0,0.97 ,0.03991, 0.0391755,0.920914,0.96009
0,0.98 ,0.0396266, 0.0396217,0.920752,0.960373
0,0.99 ,0.0393717, 0.0400644,0.920564,0.960628
0,1 ,0.0391437, 0.0405038,0.920353,0.960856
0.01,0 ,0.986598, 0.0112484,0.0021534,0.0134018
0.01,0.01 ,0.986551, 0.0112543,0.0021944,0.0134487
0.01,0.02 ,0.986501, 0.0112604,0.00223839,0.0134988
0.01,0.03 ,0.986447, 0.0112668,0.00228575,0.0135526
0.01,0.04 ,0.98639, 0.0112734,0.00233695,0.0136104
0.01,0.05 ,0.986327, 0.0112803,0.00239253,0.0136728
0.01,0.06 ,0.986259, 0.0112874,0.00245317,0.0137406
0.01,0.07 ,0.986185, 0.0112949,0.00251967,0.0138146
0.01,0.08 ,0.986104, 0.0113027,0.00259306,0.0138958
0.01,0.09 ,0.986014, 0.0113109,0.0026746,0.0139855
0.01,0.1 ,0.985915, 0.0113195,0.00276593,0.0140855
0.01,0.11 ,0.985802, 0.0113285,0.00286916,0.0141977
0.01,0.12 ,0.985675, 0.0113381,0.00298709,0.0143252
0.01,0.13 ,0.985528, 0.0113481,0.00312354,0.0144716
0.01,0.14 ,0.985357, 0.0113587,0.00328381,0.0146426
0.01,0.15 ,0.985154, 0.01137,0.00347556,0.0148456
0.01,0.16 ,0.984908, 0.0113821,0.00371025,0.0150923
0.01,0.17 ,0.984599, 0.0113949,0.0040059,0.0154009
0.01,0.18 ,0.984199, 0.0114088,0.00439264,0.0158014
0.01,0.19 ,0.983651, 0.0114237,0.00492489,0.0163486
0.01,0.2 ,0.982848, 0.0114398,0.00571213,0.0171519
0.01,0.21 ,0.981532, 0.0114574,0.00701074,0.0184681
0.01,0.22 ,0.978944, 0.0114767,0.0095794,0.0210561
0.01,0.23 ,0.971807, 0.011498,0.0166952,0.0281932
0.01,0.24 ,0.942738, 0.0115218,0.0457379,0.0572597
0.01,0.25 ,0.881557, 0.0115485,0.106895,0.118443
0.01,0.26 ,0.816716, 0.011579,0.171705,0.183284
0.01,0.27 ,0.756157, 0.011614,0.232229,0.243843
0.01,0.28 ,0.700668, 0.0116549,0.287677,0.299332
0.01,0.29 ,0.650007, 0.0117029,0.33829,0.349993
0.01,0.3 ,0.603754, 0.01176,0.384486,0.396246
0.01,0.31 ,0.56148, 0.0118278,0.426692,0.43852
0.01,0.32 ,0.522789, 0.0119083,0.465302,0.477211
0.01,0.33 ,0.487324, 0.0120033,0.500673,0.512676
0.01,0.34 ,0.454767, 0.0121145,0.533118,0.545233
0.01,0.35 ,0.424838, 0.0122433,0.562919,0.575162
0.01,0.36 ,0.397285, 0.012391,0.590324,0.602715
0.01,0.37 ,0.371888, 0.0125584,0.615554,0.628112
0.01,0.38 ,0.348449, 0.012746,0.638805,0.651551
0.01,0.39 ,0.326793, 0.0129543,0.660253,0.673207
0.01,0.4 ,0.306762, 0.0131831,0.680055,0.693238
0.01,0.41 ,0.288216, 0.0134323,0.698352,0.711784
0.01,0.42 ,0.271027, 0.0137016,0.715272,0.728973
0.01,0.43 ,0.255082, 0.0139904,0.730928,0.744918
