Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.994021, 0.00397863,0.002,0.00597863
0,0.01 ,0.993986, 0.00397881,0.002035,0.00601381
0,0.02 ,0.993949, 0.00397899,0.0020717,0.00605069
0,0.03 ,0.993911, 0.00397917,0.00211023,0.0060894
0,0.04 ,0.99387, 0.00397936,0.00215073,0.00613009
0,0.05 ,0.993827, 0.00397954,0.00219336,0.0061729
0,0.06 ,0.993782, 0.00397973,0.00223829,0.00621802
0,0.07 ,0.993734, 0.00397992,0.00228571,0.00626563
0,0.08 ,0.993684, 0.00398011,0.00233585,0.00631596
0,0.09 ,0.993631, 0.0039803,0.00238895,0.00636925
0,0.1 ,0.993574, 0.00398049,0.00244527,0.00642576
0,0.11 ,0.993514, 0.00398069,0.00250512,0.00648581
0,0.12 ,0.99345, 0.00398088,0.00256886,0.00654974
0,0.13 ,0.993382, 0.00398108,0.00263686,0.00661794
0,0.14 ,0.993309, 0.00398128,0.00270959,0.00669087
0,0.15 ,0.993231, 0.00398148,0.00278755,0.00676903
0,0.16 ,0.993147, 0.00398168,0.00287134,0.00685302
0,0.17 ,0.993056, 0.00398188,0.00296164,0.00694352
0,0.18 ,0.992959, 0.00398209,0.00305923,0.00704132
0,0.19 ,0.992853, 0.00398229,0.00316505,0.00714735
0,0.2 ,0.992737, 0.0039825,0.00328019,0.00726269
0,0.21 ,0.992611, 0.00398271,0.00340594,0.00738866
0,0.22 ,0.992473, 0.00398292,0.00354385,0.00752677
0,0.23 ,0.992321, 0.00398314,0.00369576,0.0076789
0,0.24 ,0.992153, 0.00398335,0.00386393,0.00784728
0,0.25 ,0.991965, 0.00398357,0.00405113,0.00803469
0,0.26 ,0.991755, 0.00398379,0.00426076,0.00824455
0,0.27 ,0.991519, 0.00398401,0.00449712,0.00848113
0,0.28 ,0.99125, 0.00398423,0.00476566,0.00874989
0,0.29 ,0.990942, 0.00398445,0.00507339,0.00905784
0,0.3 ,0.990586, 0.00398468,0.00542953,0.0094142
0,0.31 ,0.990169, 0.00398491,0.00584638,0.00983128
0,0.32 ,0.989674, 0.00398514,0.00634076,0.0103259
0,0.33 ,0.989078, 0.00398537,0.00693622,0.0109216
0,0.34 ,0.988348, 0.0039856,0.00766674,0.0116523
0,0.35 ,0.987431, 0.00398584,0.00858308,0.0125689
0,0.36 ,0.98625, 0.00398607,0.00976412,0.0137502
0,0.37 ,0.984675, 0.00398631,0.0113386,0.0153249
0,0.38 ,0.982484, 0.00398655,0.013529,0.0175155
0,0.39 ,0.979269, 0.0039868,0.0167443,0.0207311
0,0.4 ,0.974227, 0.00398704,0.0217855,0.0257726
0,0.41 ,0.965762, 0.00398729,0.0302505,0.0342377
0,0.42 ,0.95113, 0.00398754,0.0448826,0.0488701
0,0.43 ,0.927957, 0.00398779,0.0680548,0.0720426
0,0.44 ,0.897624, 0.00398805,0.0983874,0.102375
0,0.45 ,0.863875, 0.0039883,0.132137,0.136125
0,0.46 ,0.829386, 0.00398856,0.166626,0.170614
0,0.47 ,0.795445, 0.00398882,0.200566,0.204555
0,0.48 ,0.762606, 0.00398909,0.233405,0.237394
0,0.49 ,0.731088, 0.00398935,0.264923,0.268912
0,0.5 ,0.700961, 0.00398962,0.295049,0.299039
0,0.51 ,0.672223, 0.00398989,0.323787,0.327777
0,0.52 ,0.644837, 0.00399017,0.351173,0.355163
0,0.53 ,0.618749, 0.00399044,0.37726,0.381251
0,0.54 ,0.593901, 0.00399072,0.402108,0.406099
0,0.55 ,0.57023, 0.003991,0.425779,0.42977
0,0.56 ,0.547674, 0.00399129,0.448335,0.452326
0,0.57 ,0.526172, 0.00399157,0.469836,0.473828
0,0.58 ,0.505668, 0.00399186,0.49034,0.494332
0,0.59 ,0.486107, 0.00399216,0.509901,0.513893
0,0.6 ,0.467436, 0.00399245,0.528571,0.532564
0,0.61 ,0.449608, 0.00399275,0.546399,0.550392
0,0.62 ,0.432576, 0.00399305,0.563431,0.567424
0,0.63 ,0.416299, 0.00399335,0.579708,0.583701
0,0.64 ,0.400734, 0.00399366,0.595272,0.599266
0,0.65 ,0.385845, 0.00399397,0.610161,0.614155
0,0.66 ,0.371596, 0.00399428,0.624409,0.628404
0,0.67 ,0.357955, 0.0039946,0.638051,0.642045
0,0.68 ,0.344888, 0.00399492,0.651117,0.655112
0,0.69 ,0.332369, 0.00399524,0.663636,0.667631
0,0.7 ,0.320368, 0.00399557,0.675637,0.679632
0,0.71 ,0.30886, 0.0039959,0.687144,0.69114
0,0.72 ,0.297821, 0.00399623,0.698183,0.702179
0,0.73 ,0.287227, 0.00399657,0.708776,0.712773
0,0.74 ,0.277058, 0.00399691,0.718945,0.722942
0,0.75 ,0.267294, 0.00399725,0.728709,0.732706
0,0.76 ,0.257914, 0.0039976,0.738089,0.742086
0,0.77 ,0.248901, 0.00399795,0.747101,0.751099
0,0.78 ,0.240238, 0.00399831,0.755764,0.759762
0,0.79 ,0.231909, 0.00399866,0.764093,0.768091
0,0.8 ,0.223898, 0.00399903,0.772103,0.776102
0,0.81 ,0.216192, 0.00399939,0.779808,0.783808
0,0.82 ,0.208777, 0.00399976,0.787223,0.791223
0,0.83 ,0.20164, 0.00400014,0.79436,0.79836
0,0.84 ,0.194768, 0.00400052,0.801231,0.805232
0,0.85 ,0.188151, 0.0040009,0.807848,0.811849
0,0.86 ,0.181777, 0.00400129,0.814222,0.818223
0,0.87 ,0.175636, 0.00400168,0.820362,0.824364
0,0.88 ,0.169718, 0.00400208,0.82628,0.830282
