Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.994149, 0.00385095,0.002,0.00585095
0,0.01 ,0.994052, 0.00385318,0.00209504,0.00594822
0,0.02 ,0.993946, 0.00385544,0.00219891,0.00605435
0,0.03 ,0.993829, 0.00385773,0.00231289,0.00617062
0,0.04 ,0.993701, 0.00386005,0.00243852,0.00629857
0,0.05 ,0.99356, 0.00386241,0.00257769,0.00644009
0,0.06 ,0.993403, 0.00386479,0.00273268,0.00659748
0,0.07 ,0.993226, 0.00386721,0.00290636,0.00677358
0,0.08 ,0.993028, 0.00386966,0.00310231,0.00697197
0,0.09 ,0.992803, 0.00387215,0.00332506,0.00719721
0,0.1 ,0.992545, 0.00387467,0.00358049,0.00745516
0,0.11 ,0.992246, 0.00387723,0.00387633,0.00775356
0,0.12 ,0.991897, 0.00387982,0.00422293,0.00810275
0,0.13 ,0.991483, 0.00388246,0.00463447,0.00851692
0,0.14 ,0.990984, 0.00388513,0.00513093,0.00901606
0,0.15 ,0.990371, 0.00388784,0.00574136,0.00962919
0,0.16 ,0.9896, 0.00389059,0.00650957,0.0104002
0,0.17 ,0.988602, 0.00389338,0.00750479,0.0113982
0,0.18 ,0.987261, 0.00389621,0.00884279,0.012739
0,0.19 ,0.985369, 0.00389909,0.0107314,0.0146305
0,0.2 ,0.982518, 0.00390201,0.0135797,0.0174817
0,0.21 ,0.977803, 0.00390498,0.0182919,0.0221969
0,0.22 ,0.96894, 0.003908,0.0271518,0.0310598
0,0.23 ,0.949882, 0.00391106,0.0462072,0.0501183
0,0.24 ,0.911048, 0.00391417,0.0850379,0.0889521
0,0.25 ,0.855598, 0.00391733,0.140484,0.144402
0,0.26 ,0.79622, 0.00392055,0.19986,0.20378
0,0.27 ,0.739026, 0.00392381,0.25705,0.260974
0,0.28 ,0.685713, 0.00392713,0.31036,0.314287
0,0.29 ,0.636553, 0.00393051,0.359516,0.363447
0,0.3 ,0.591387, 0.00393394,0.404679,0.408613
0,0.31 ,0.549923, 0.00393744,0.446139,0.450077
0,0.32 ,0.511842, 0.00394099,0.484217,0.488158
0,0.33 ,0.476834, 0.00394461,0.519221,0.523166
0,0.34 ,0.444612, 0.00394828,0.551439,0.555388
0,0.35 ,0.414916, 0.00395203,0.581132,0.585084
0,0.36 ,0.387511, 0.00395584,0.608534,0.612489
0,0.37 ,0.362186, 0.00395972,0.633855,0.637814
0,0.38 ,0.338753, 0.00396367,0.657284,0.661247
0,0.39 ,0.317044, 0.00396769,0.678989,0.682956
0,0.4 ,0.296908, 0.00397179,0.699121,0.703092
0,0.41 ,0.278209, 0.00397596,0.717815,0.721791
0,0.42 ,0.260827, 0.00398022,0.735193,0.739173
0,0.43 ,0.244652, 0.00398455,0.751364,0.755348
0,0.44 ,0.229585, 0.00398897,0.766426,0.770415
0,0.45 ,0.215538, 0.00399347,0.780469,0.784462
0,0.46 ,0.202429, 0.00399806,0.793573,0.797571
0,0.47 ,0.190187, 0.00400274,0.80581,0.809813
0,0.48 ,0.178745, 0.00400751,0.817248,0.821255
0,0.49 ,0.168042, 0.00401238,0.827946,0.831958
0,0.5 ,0.158024, 0.00401734,0.837958,0.841976
0,0.51 ,0.148641, 0.00402241,0.847336,0.851359
0,0.52 ,0.139848, 0.00402757,0.856125,0.860152
0,0.53 ,0.131601, 0.00403284,0.864366,0.868399
0,0.54 ,0.123864, 0.00403822,0.872098,0.876136
0,0.55 ,0.1166, 0.00404371,0.879356,0.8834
0,0.56 ,0.109778, 0.00404931,0.886173,0.890222
0,0.57 ,0.103368, 0.00405503,0.892577,0.896632
0,0.58 ,0.0973414, 0.00406086,0.898598,0.902659
0,0.59 ,0.0916741, 0.00406681,0.904259,0.908326
0,0.6 ,0.0863423, 0.00407289,0.909585,0.913658
0,0.61 ,0.0813245, 0.00407909,0.914596,0.918675
0,0.62 ,0.0766006, 0.00408542,0.919314,0.923399
0,0.63 ,0.072152, 0.00409188,0.923756,0.927848
0,0.64 ,0.0679616, 0.00409847,0.92794,0.932038
0,0.65 ,0.0640133, 0.0041052,0.931882,0.935987
0,0.66 ,0.0602923, 0.00411206,0.935596,0.939708
0,0.67 ,0.0567848, 0.00411907,0.939096,0.943215
0,0.68 ,0.0534778, 0.00412621,0.942396,0.946522
0,0.69 ,0.0503594, 0.0041335,0.945507,0.949641
0,0.7 ,0.0474184, 0.00414094,0.948441,0.952582
0,0.71 ,0.0446443, 0.00414852,0.951207,0.955356
0,0.72 ,0.0420274, 0.00415626,0.953816,0.957973
0,0.73 ,0.0395584, 0.00416415,0.956277,0.960442
0,0.74 ,0.0372288, 0.00417219,0.958599,0.962771
0,0.75 ,0.0350307, 0.00418038,0.960789,0.964969
0,0.76 ,0.0329565, 0.00418874,0.962855,0.967043
0,0.77 ,0.0309992, 0.00419725,0.964804,0.969001
0,0.78 ,0.0291521, 0.00420593,0.966642,0.970848
0,0.79 ,0.0274091, 0.00421476,0.968376,0.972591
0,0.8 ,0.0257644, 0.00422377,0.970012,0.974236
0,0.81 ,0.0242124, 0.00423293,0.971555,0.975788
0,0.82 ,0.0227479, 0.00424226,0.97301,0.977252
0,0.83 ,0.0213662, 0.00425176,0.974382,0.978634
0,0.84 ,0.0200627, 0.00426143,0.975676,0.979937
0,0.85 ,0.0188331, 0.00427127,0.976896,0.981167
0,0.86 ,0.0176733, 0.00428128,0.978045,0.982327
0,0.87 ,0.0165794, 0.00429146,0.979129,0.983421
0,0.88 ,0.015548, 0.00430181,0.98015,0.984452
0,0.89 ,0.0145755, 0.00431233,0.981112,0.985425
0,0.9 ,0.0136588, 0.00432303,0.982018,0.986341
0,0.91 ,0.0127948, 0.0043339,0.982871,0.987205
0,0.92 ,0.0119806, 0.00434494,0.983674,0.988019
0,0.93 ,0.0112136, 0.00435616,0.98443,0.988786
0,0.94 ,0.0104912, 0.00436756,0.985141,0.989509
0,0.95 ,0.00981099, 0.00437912,0.98581,0.990189
0,0.96 ,0.00917061, 0.00439087,0.986439,0.990829
0,0.97 ,0.00856793, 0.00440279,0.987029,0.991432
0,0.98 ,0.0080009, 0.00441488,0.987584,0.991999
0,0.99 ,0.00746756, 0.00442715,0.988105,0.992532
0,1 ,0.00696609, 0.0044396,0.988594,0.993034
0.01,0 ,0.994089, 0.00385271,0.00205791,0.00591062
0.01,0.01 ,0.993992, 0.00385494,0.00215295,0.00600788
0.01,0.02 ,0.993886, 0.0038572,0.00225681,0.00611401
0.01,0.03 ,0.99377, 0.00385949,0.00237078,0.00623027
0.01,0.04 ,0.993642, 0.00386181,0.0024964,0.00635821
0.01,0.05 ,0.9935, 0.00386416,0.00263556,0.00649972
0.01,0.06 ,0.993343, 0.00386655,0.00279055,0.00665709
0.01,0.07 ,0.993167, 0.00386897,0.00296421,0.00683318
0.01,0.08 ,0.992968, 0.00387142,0.00316013,0.00703155
0.01,0.09 ,0.992743, 0.0038739,0.00338286,0.00725676
0.01,0.1 ,0.992485, 0.00387643,0.00363827,0.00751469
0.01,0.11 ,0.992187, 0.00387898,0.00393407,0.00781305
0.01,0.12 ,0.991838, 0.00388158,0.00428061,0.00816219
0.01,0.13 ,0.991424, 0.00388421,0.00469208,0.00857629
0.01,0.14 ,0.990925, 0.00388688,0.00518845,0.00907533
0.01,0.15 ,0.990312, 0.00388959,0.00579874,0.00968833
0.01,0.16 ,0.989541, 0.00389234,0.00656676,0.0104591
0.01,0.17 ,0.988543, 0.00389513,0.00756169,0.0114568
0.01,0.18 ,0.987203, 0.00389797,0.0088992,0.0127972
0.01,0.19 ,0.985312, 0.00390084,0.010787,0.0146878
0.01,0.2 ,0.982463, 0.00390377,0.0136337,0.0175374
0.01,0.21 ,0.977751, 0.00390673,0.0183425,0.0222492
0.01,0.22 ,0.968896, 0.00390975,0.0271939,0.0311036
0.01,0.23 ,0.94986, 0.00391281,0.0462273,0.0501401
0.01,0.24 ,0.911061, 0.00391592,0.0850228,0.0889387
0.01,0.25 ,0.855633, 0.00391908,0.140448,0.144367
0.01,0.26 ,0.796262, 0.0039223,0.199816,0.203738
0.01,0.27 ,0.73907, 0.00392556,0.257004,0.26093
0.01,0.28 ,0.685757, 0.00392889,0.310315,0.314243
0.01,0.29 ,0.636596, 0.00393226,0.359472,0.363404
0.01,0.3 ,0.591429, 0.0039357,0.404635,0.408571
0.01,0.31 ,0.549964, 0.00393919,0.446097,0.450036
0.01,0.32 ,0.511881, 0.00394274,0.484176,0.488119
0.01,0.33 ,0.476871, 0.00394636,0.519182,0.523129
0.01,0.34 ,0.444648, 0.00395003,0.551402,0.555352
0.01,0.35 ,0.414951, 0.00395378,0.581096,0.585049
0.01,0.36 ,0.387544, 0.00395759,0.608499,0.612456
0.01,0.37 ,0.362217, 0.00396147,0.633821,0.637783
0.01,0.38 ,0.338783, 0.00396542,0.657251,0.661217
0.01,0.39 ,0.317073, 0.00396944,0.678957,0.682927
0.01,0.4 ,0.296936, 0.00397354,0.699091,0.703064
0.01,0.41 ,0.278236, 0.00397771,0.717786,0.721764
0.01,0.42 ,0.260853, 0.00398196,0.735165,0.739147
0.01,0.43 ,0.244677, 0.0039863,0.751337,0.755323
0.01,0.44 ,0.229609, 0.00399071,0.7664,0.770391
0.01,0.45 ,0.215561, 0.00399521,0.780444,0.784439
0.01,0.46 ,0.202452, 0.0039998,0.793548,0.797548
0.01,0.47 ,0.190209, 0.00400448,0.805787,0.809791
0.01,0.48 ,0.178765, 0.00400926,0.817225,0.821235
0.01,0.49 ,0.168062, 0.00401412,0.827924,0.831938
0.01,0.5 ,0.158044, 0.00401909,0.837937,0.841956
0.01,0.51 ,0.14866, 0.00402415,0.847316,0.85134
0.01,0.52 ,0.139866, 0.00402932,0.856105,0.860134
0.01,0.53 ,0.131619, 0.00403459,0.864347,0.868381
0.01,0.54 ,0.123881, 0.00403996,0.87208,0.876119
0.01,0.55 ,0.116616, 0.00404545,0.879338,0.883384
0.01,0.56 ,0.109794, 0.00405105,0.886155,0.890206
0.01,0.57 ,0.103382, 0.00405677,0.892561,0.896618
0.01,0.58 ,0.0973556, 0.0040626,0.898582,0.902644
0.01,0.59 ,0.0916878, 0.00406855,0.904244,0.908312
0.01,0.6 ,0.0863555, 0.00407463,0.90957,0.913645
0.01,0.61 ,0.0813372, 0.00408083,0.914582,0.918663
0.01,0.62 ,0.0766127, 0.00408716,0.9193,0.923387
0.01,0.63 ,0.0721637, 0.00409362,0.923743,0.927836
0.01,0.64 ,0.0679728, 0.00410021,0.927927,0.932027
0.01,0.65 ,0.0640241, 0.00410693,0.931869,0.935976
0.01,0.66 ,0.0603027, 0.0041138,0.935583,0.939697
0.01,0.67 ,0.0567948, 0.0041208,0.939084,0.943205
0.01,0.68 ,0.0534874, 0.00412794,0.942385,0.946513
0.01,0.69 ,0.0503687, 0.00413523,0.945496,0.949631
