Betapv,Betamv,V,Rs,Rv,P
0,0 ,0.904933, 0.0930669,0.002,0.0950669
0,0.01 ,0.899734, 0.0954187,0.00484738,0.100266
0,0.02 ,0.894083, 0.0978583,0.00805894,0.105917
0,0.03 ,0.887931, 0.100387,0.0116818,0.112069
0,0.04 ,0.881223, 0.103008,0.0157693,0.118777
0,0.05 ,0.8739, 0.105719,0.020381,0.1261
0,0.06 ,0.865893, 0.108523,0.0255838,0.134107
0,0.07 ,0.85713, 0.111418,0.0314518,0.14287
0,0.08 ,0.84753, 0.114404,0.0380665,0.15247
0,0.09 ,0.837007, 0.117477,0.0455162,0.162993
0,0.1 ,0.82547, 0.120635,0.0538953,0.17453
0,0.11 ,0.812826, 0.123872,0.0633017,0.187174
0,0.12 ,0.798983, 0.127183,0.0738343,0.201017
0,0.13 ,0.783852, 0.13056,0.0855877,0.216148
0,0.14 ,0.767359, 0.133996,0.0986456,0.232641
0,0.15 ,0.749448, 0.137479,0.113073,0.250552
0,0.16 ,0.730093, 0.141,0.128907,0.269907
0,0.17 ,0.709309, 0.144546,0.146145,0.290691
0,0.18 ,0.687156, 0.148106,0.164738,0.312844
0,0.19 ,0.663749, 0.151667,0.184584,0.336251
0,0.2 ,0.639256, 0.155217,0.205527,0.360744
0,0.21 ,0.613894, 0.158744,0.227362,0.386106
0,0.22 ,0.587912, 0.162238,0.24985,0.412088
0,0.23 ,0.561582, 0.165691,0.272728,0.438418
0,0.24 ,0.535176, 0.169092,0.295732,0.464824
0,0.25 ,0.508952, 0.172437,0.318611,0.491048
0,0.26 ,0.483139, 0.175719,0.341141,0.516861
0,0.27 ,0.457932, 0.178936,0.363132,0.542068
0,0.28 ,0.433487, 0.182084,0.384429,0.566513
0,0.29 ,0.409921, 0.185161,0.404918,0.590079
0,0.3 ,0.387314, 0.188168,0.424518,0.612686
0,0.31 ,0.365719, 0.191103,0.443178,0.634281
0,0.32 ,0.345159, 0.193968,0.460873,0.654841
0,0.33 ,0.325639, 0.196764,0.477597,0.674361
0,0.34 ,0.307149, 0.199492,0.49336,0.692851
0,0.35 ,0.289664, 0.202153,0.508183,0.710336
0,0.36 ,0.273154, 0.20475,0.522096,0.726846
